date,open,close,high,low,volume
2025-12-22,5.46,5.42,5.48,5.41,65780.0
2025-12-23,5.41,5.37,5.43,5.35,53451.0
2025-12-24,5.39,5.45,5.45,5.35,64014.97
2025-12-25,5.45,5.46,5.48,5.42,71079.97
2025-12-26,5.46,5.45,5.51,5.43,61908.0
2025-12-29,5.46,5.41,5.46,5.4,62035.0
2025-12-30,5.39,5.36,5.41,5.34,73914.93
2025-12-31,5.37,5.36,5.39,5.31,59526.0
2026-01-05,5.36,5.42,5.44,5.35,78673.48
2026-01-06,5.41,5.57,5.62,5.4,175784.68
2026-01-07,5.56,5.48,5.56,5.47,121564.35
2026-01-08,5.47,5.55,5.57,5.44,129506.4
2026-01-09,5.55,5.58,5.58,5.51,110988.0
2026-01-12,5.59,5.7,5.74,5.57,201353.12
2026-01-13,5.69,5.7,5.75,5.62,165584.0
2026-01-14,5.7,5.67,5.74,5.63,193972.6
2026-01-15,5.66,5.6,5.69,5.58,106686.2
2026-01-16,5.61,5.61,5.67,5.59,93314.4
2026-01-19,5.61,5.72,5.76,5.59,241368.0
2026-01-20,5.7,5.72,5.75,5.67,185061.15
2026-01-21,5.72,5.8,5.97,5.71,326171.59
2026-01-22,5.77,5.8,5.81,5.72,178457.23
2026-01-23,5.8,5.96,6.03,5.78,309315.05
2026-01-26,6.1,5.93,6.18,5.93,382577.95
2026-01-27,5.86,5.93,5.95,5.75,277393.22
2026-01-28,5.89,5.81,6.0,5.81,187158.0
2026-01-29,5.81,5.79,5.89,5.77,137461.0
2026-01-30,5.78,5.76,5.82,5.67,148361.3
2026-02-02,5.74,5.67,5.8,5.66,109833.6
2026-02-03,5.71,5.83,5.86,5.7,139030.2
2026-02-04,5.8,5.95,5.97,5.8,206081.0
2026-02-05,5.9,5.88,5.94,5.86,142327.2
2026-02-06,5.84,5.86,5.94,5.83,112669.4
2026-02-09,5.92,5.98,6.05,5.9,194557.94
2026-02-10,5.98,5.92,5.99,5.92,128352.0
2026-02-11,5.91,5.93,6.0,5.9,92748.0
2026-02-12,5.92,5.85,5.93,5.82,117228.0
2026-02-13,5.83,5.75,5.87,5.75,119630.0
2026-02-24,5.82,5.85,5.87,5.8,101103.1
2026-02-25,5.84,5.89,5.96,5.84,131297.84
2026-02-26,5.89,5.9,5.92,5.83,124294.3
2026-02-27,5.89,5.94,5.94,5.87,115112.0
