date,open,close,high,low,volume
2025-12-22,3.72,3.71,3.73,3.7,99068.5
2025-12-23,3.71,3.72,3.73,3.7,106042.07
2025-12-24,3.71,3.72,3.73,3.69,96703.9
2025-12-25,3.72,3.73,3.75,3.71,99480.96
2025-12-26,3.73,3.71,3.74,3.67,246688.4
2025-12-29,3.71,3.73,3.77,3.7,221159.4
2025-12-30,3.73,3.7,3.74,3.69,152274.64
2025-12-31,3.7,3.67,3.71,3.66,128416.6
2026-01-05,3.67,3.72,3.73,3.67,135612.58
2026-01-06,3.73,3.92,3.95,3.73,723633.49
2026-01-07,3.94,3.91,3.94,3.88,345788.96
2026-01-08,3.9,3.87,3.91,3.86,191321.0
2026-01-09,3.87,3.87,3.89,3.84,224729.7
2026-01-12,3.88,3.9,3.92,3.87,272688.16
2026-01-13,3.9,3.89,3.94,3.88,231970.0
2026-01-14,3.89,3.9,3.93,3.87,252444.7
2026-01-15,3.9,3.91,3.95,3.89,266827.15
2026-01-16,3.91,3.87,3.92,3.85,220417.32
2026-01-19,3.86,4.03,4.04,3.84,543990.65
2026-01-20,3.97,4.06,4.08,3.96,374425.3
2026-01-21,4.05,4.04,4.08,3.99,256395.0
2026-01-22,4.04,4.09,4.11,4.01,315751.68
2026-01-23,4.09,4.09,4.12,4.07,288880.5
2026-01-26,4.07,4.09,4.16,4.07,326957.91
2026-01-27,4.08,4.02,4.12,3.99,378218.1
2026-01-28,4.0,4.1,4.14,4.0,338480.2
2026-01-29,4.12,4.26,4.38,4.12,777265.71
2026-01-30,4.22,4.28,4.32,4.18,479717.65
2026-02-02,4.27,4.0,4.27,3.99,594804.58
2026-02-03,4.03,4.04,4.06,3.99,316050.7
2026-02-04,4.04,4.1,4.12,4.04,314968.8
2026-02-05,4.09,4.04,4.11,4.02,245034.89
2026-02-06,4.02,4.07,4.12,3.99,236088.8
2026-02-09,4.08,4.17,4.2,4.06,462570.37
2026-02-10,4.16,4.12,4.17,4.07,325751.44
2026-02-11,4.11,4.26,4.31,4.09,653041.9
2026-02-12,4.24,4.28,4.36,4.19,544273.52
2026-02-13,4.24,4.26,4.3,4.21,302607.06
2026-02-24,4.31,4.31,4.37,4.25,404839.7
2026-02-25,4.31,4.4,4.5,4.31,583256.7
2026-02-26,4.4,4.37,4.48,4.34,426070.5
2026-02-27,4.34,4.4,4.42,4.32,314654.6
2026-03-02,4.38,4.4,4.46,4.36,381711.0
2026-03-03,4.36,4.23,4.37,4.21,568438.32
2026-03-04,4.17,4.19,4.28,4.16,306735.37
2026-03-05,4.24,4.27,4.32,4.18,392981.2
2026-03-06,4.27,4.42,4.44,4.23,593808.21
2026-03-09,4.59,4.44,4.82,4.43,1352581.99
2026-03-10,4.36,4.23,4.42,4.22,946059.26
2026-03-11,4.22,4.5,4.51,4.19,924787.77
2026-03-12,4.59,4.59,4.71,4.52,1443394.9
2026-03-13,4.55,4.64,4.77,4.55,1278442.85
2026-03-16,4.66,4.45,4.76,4.45,891226.34
2026-03-17,4.43,4.38,4.6,4.37,606912.74
2026-03-18,4.37,4.3,4.4,4.25,482715.8
2026-03-19,4.36,4.27,4.44,4.25,681652.9
2026-03-20,4.23,4.07,4.25,4.05,631321.91
2026-03-23,4.04,4.13,4.37,3.97,934379.33
2026-03-24,4.11,4.21,4.24,3.99,609103.9
2026-03-25,4.14,4.19,4.22,4.11,417789.45
2026-03-26,4.18,4.22,4.3,4.16,459222.41
2026-03-27,4.16,4.28,4.33,4.16,449392.01
2026-03-30,4.25,4.26,4.32,4.16,371922.61
2026-03-31,4.24,4.07,4.28,4.06,469960.37
2026-04-01,4.1,4.17,4.24,4.1,436025.71
2026-04-02,4.16,4.19,4.22,4.15,240303.03
2026-04-03,4.18,4.03,4.19,4.02,306616.06
2026-04-07,4.03,4.21,4.23,3.97,485633.08
2026-04-08,4.15,4.18,4.18,4.08,634487.36
2026-04-09,4.15,4.22,4.29,4.14,507597.58
2026-04-10,4.21,4.18,4.23,4.17,270686.0
2026-04-13,4.18,4.2,4.22,4.1,281970.8
2026-04-14,4.17,4.1,4.2,4.06,387969.32
2026-04-15,4.09,4.04,4.11,4.02,264941.7
2026-04-16,4.03,4.06,4.07,4.03,155110.89
2026-04-17,4.05,4.02,4.06,4.0,185668.72
2026-04-20,4.01,3.98,4.03,3.96,255216.5
2026-04-21,3.98,3.98,3.99,3.94,142787.1
2026-04-22,3.98,4.0,4.02,3.97,134320.44
2026-04-23,3.99,3.93,4.0,3.91,325271.59
2026-04-24,3.97,3.89,3.98,3.88,272176.38
2026-04-27,3.9,3.89,3.91,3.83,225271.48
2026-04-28,3.88,3.91,3.92,3.84,210650.82
2026-04-29,3.9,3.92,3.93,3.88,177241.82
2026-04-30,3.91,3.86,3.92,3.85,288963.28
2026-05-06,3.86,3.8,3.88,3.78,360625.7
2026-05-07,3.79,3.75,3.79,3.71,435504.8
2026-05-08,3.76,3.79,3.81,3.75,207189.63
2026-05-11,3.8,3.78,3.84,3.76,256533.1
