date,open,close,high,low,volume
2025-12-22,28.15,28.66,28.84,28.0,26920.71
2025-12-23,28.6,28.52,28.77,28.27,17326.63
2025-12-24,28.58,28.94,28.96,28.46,17217.99
2025-12-25,28.79,29.09,29.09,28.79,13239.76
2025-12-26,29.16,28.95,29.19,28.8,15545.9
2025-12-29,28.89,28.94,29.06,28.82,11880.24
2025-12-30,28.78,28.95,29.07,28.78,9466.88
2025-12-31,28.98,28.83,29.06,28.74,12717.12
2026-01-05,29.41,29.6,29.78,29.15,35731.56
2026-01-06,29.88,29.94,30.23,29.46,30672.32
2026-01-07,29.78,29.75,29.94,29.59,17413.49
2026-01-08,29.64,29.79,29.91,29.62,13518.69
2026-01-09,29.71,29.86,29.94,29.53,20828.67
2026-01-12,30.56,30.07,30.56,29.79,27435.56
2026-01-13,30.05,29.91,30.45,29.79,24747.87
2026-01-14,30.05,29.78,30.23,29.38,34336.53
2026-01-15,29.61,30.18,30.4,29.6,20845.61
2026-01-16,30.32,30.67,30.73,30.19,21367.1
2026-01-19,30.65,30.98,31.06,30.56,20756.35
2026-01-20,30.96,31.53,31.73,30.89,32862.72
2026-01-21,31.1,31.89,31.9,31.08,23603.1
2026-01-22,31.65,31.7,32.02,31.45,21534.38
2026-01-23,31.7,33.32,33.39,31.66,36820.51
2026-01-26,33.32,32.35,33.32,31.88,35406.39
2026-01-27,32.24,33.04,33.04,31.49,29275.7
2026-01-28,32.8,32.58,32.8,32.22,17642.06
2026-01-29,32.54,32.02,32.69,31.85,19510.1
2026-01-30,31.9,32.19,32.39,31.5,18462.22
2026-02-02,32.33,31.61,32.33,31.38,19558.65
2026-02-03,31.74,32.14,32.2,31.66,16373.68
2026-02-04,32.14,33.78,33.8,31.85,49103.03
2026-02-05,33.33,32.29,33.47,32.04,36092.73
2026-02-06,32.04,31.84,32.46,31.7,25273.68
2026-02-09,32.03,31.99,32.11,31.77,14630.97
2026-02-10,31.93,31.68,32.22,31.26,22791.57
2026-02-11,31.5,31.26,31.65,30.99,25722.4
2026-02-12,31.35,31.41,31.57,31.2,13807.18
2026-02-13,31.34,33.67,34.3,31.06,80988.47
2026-02-24,33.03,32.54,34.0,32.27,41786.74
2026-02-25,32.53,32.67,33.12,32.24,29594.95
2026-02-26,32.7,33.52,33.61,32.49,28992.63
2026-02-27,33.52,33.5,33.8,33.2,19184.66
2026-03-02,32.83,33.13,33.45,32.69,20777.26
2026-03-03,33.41,31.55,33.47,31.45,36652.32
2026-03-04,31.09,30.64,31.65,30.47,26929.16
2026-03-05,31.54,31.76,31.82,31.01,22713.99
2026-03-06,31.24,31.31,31.6,31.16,22531.29
2026-03-09,30.62,30.8,30.95,29.62,26038.05
2026-03-10,31.93,31.92,32.22,31.58,39764.32
2026-03-11,31.95,31.86,32.26,31.72,21762.32
2026-03-12,31.86,32.03,32.08,31.43,20164.91
2026-03-13,31.73,31.91,32.12,31.69,25066.22
2026-03-16,31.59,30.85,31.59,30.28,48938.37
2026-03-17,30.82,29.24,30.84,29.15,59915.51
2026-03-18,26.92,27.5,27.72,26.89,49586.02
2026-03-19,27.13,26.56,27.29,26.33,25333.83
2026-03-20,26.44,25.77,26.74,25.75,16162.26
2026-03-23,25.39,23.99,25.39,23.96,24486.36
2026-03-24,24.55,25.05,25.09,24.06,18567.9
2026-03-25,25.34,25.51,25.69,25.13,14417.47
2026-03-26,25.31,24.99,25.55,24.86,10486.75
2026-03-27,24.88,25.3,25.37,24.75,9073.45
2026-03-30,24.84,25.14,25.27,24.74,7673.92
2026-03-31,25.18,24.88,25.48,24.88,5971.16
2026-04-01,25.14,25.66,25.74,25.14,13155.53
2026-04-02,25.57,25.17,25.73,24.95,11329.52
2026-04-03,25.15,25.19,25.34,25.06,7015.63
2026-04-07,25.04,25.24,25.44,25.03,7261.46
2026-04-08,25.64,26.36,26.4,25.63,12963.48
2026-04-09,26.13,26.09,26.52,25.96,9327.16
2026-04-10,26.33,26.33,26.61,26.26,8868.43
2026-04-13,26.24,26.3,26.4,26.12,7057.1
2026-04-14,26.4,26.51,26.61,26.2,8406.05
2026-04-15,26.53,26.31,26.72,26.21,10259.21
2026-04-16,26.28,26.53,26.58,26.28,10192.59
2026-04-17,26.55,26.22,26.58,26.11,11105.1
2026-04-20,26.22,26.64,26.85,26.22,11723.24
2026-04-21,26.69,26.28,26.69,26.1,10084.87
2026-04-22,26.28,26.55,26.56,26.18,9541.7
2026-04-23,26.34,26.05,26.53,25.96,10029.74
2026-04-24,25.94,25.94,26.12,25.53,9541.14
2026-04-27,26.03,26.51,26.6,25.83,13841.6
2026-04-28,26.33,25.71,26.45,25.64,11109.45
2026-04-29,25.64,26.16,26.21,25.64,10123.39
2026-04-30,25.97,26.19,26.3,25.94,15202.8
2026-05-06,26.64,26.31,26.67,26.15,21548.71
2026-05-07,26.52,26.82,27.04,26.38,17735.45
2026-05-08,26.75,27.21,27.25,26.51,20097.43
2026-05-11,27.29,27.18,27.39,27.02,16769.93
2026-05-12,27.32,27.08,27.57,26.88,16696.9
2026-05-13,26.89,27.3,27.35,26.85,15561.18
2026-05-14,27.36,26.75,27.37,26.75,17277.49
2026-05-15,26.7,27.12,27.78,26.63,21696.86
2026-05-18,26.91,27.4,27.47,26.74,13753.56
2026-05-19,27.33,27.46,27.64,27.09,13714.2
2026-05-20,27.45,27.14,27.5,26.92,12052.05
2026-05-21,27.6,26.64,27.87,26.42,22847.8
2026-05-22,26.82,27.19,27.39,26.35,14335.39
2026-05-25,27.22,27.2,27.63,26.92,12655.45
2026-05-26,27.2,26.3,27.2,25.89,16966.83
2026-05-27,26.2,25.45,26.23,25.31,14799.74
2026-05-28,25.5,25.67,26.04,25.0,11593.04
2026-05-29,25.67,24.53,25.86,24.5,11547.59
2026-06-01,24.48,25.24,25.4,24.47,11186.19
2026-06-02,25.23,24.77,25.3,24.68,11755.57
2026-06-03,24.9,24.6,25.28,24.55,14611.18
2026-06-04,24.59,24.36,24.88,24.11,8700.14
2026-06-05,24.43,24.64,25.35,23.82,13048.74
2026-06-08,24.43,23.73,24.6,23.28,12640.53
2026-06-09,23.96,23.55,23.96,23.51,11747.62
2026-06-10,23.4,23.17,23.76,22.71,12753.87
2026-06-11,22.9,22.84,23.28,22.65,7929.8
2026-06-12,22.9,23.01,23.52,22.9,8129.16
2026-06-15,23.2,23.55,23.7,23.19,9906.33
2026-06-16,23.55,23.7,23.93,23.26,8078.31
2026-06-17,23.93,23.15,23.93,22.92,13548.0
2026-06-18,23.01,22.9,23.17,22.57,8458.86
2026-06-22,23.16,22.34,23.16,21.6,18954.72
2026-06-23,22.33,22.57,23.06,22.07,12188.96
2026-06-24,22.61,21.94,22.66,21.76,9755.27
2026-06-25,21.83,21.36,21.92,21.2,11598.03
2026-06-26,21.02,20.47,21.31,20.41,12092.62
2026-06-29,20.42,20.65,20.82,19.95,11390.23
2026-06-30,20.56,20.86,20.97,20.4,11894.09
2026-07-01,20.84,21.42,21.73,20.69,14114.31
2026-07-02,21.37,21.78,22.36,21.37,16045.39
2026-07-03,21.78,22.84,23.13,21.75,18601.23
2026-07-06,22.83,22.3,22.85,22.26,13121.26
2026-07-07,22.3,21.51,22.42,21.48,10093.92
2026-07-08,21.89,21.14,21.91,21.04,9595.78
2026-07-09,21.05,21.11,21.33,20.75,10651.53
2026-07-10,21.14,21.4,21.77,20.94,8923.53
2026-07-13,21.29,20.68,21.51,20.51,9919.52
2026-07-14,20.7,20.94,20.98,20.53,8573.51
2026-07-15,21.12,21.28,21.43,20.88,6472.07
2026-07-16,21.08,21.55,21.91,21.05,9867.07
