date,open,close,high,low,volume
2025-12-22,62.57,59.96,63.98,59.31,961808.75
2025-12-23,59.5,60.8,63.35,56.31,1138366.96
2025-12-24,61.0,60.5,63.16,59.79,806481.96
2025-12-25,61.5,58.61,62.16,58.52,849954.32
2025-12-26,57.83,56.85,59.39,55.61,928681.13
2025-12-29,56.42,55.8,58.31,55.35,685816.9
2025-12-30,55.55,61.65,61.98,54.9,1203999.63
2025-12-31,59.39,55.51,60.08,55.35,1148245.71
2026-01-05,53.43,52.66,54.04,49.85,859527.32
2026-01-06,52.57,52.74,54.52,52.37,631730.3
2026-01-07,52.57,54.37,54.8,50.83,857716.75
2026-01-08,53.56,52.32,54.15,52.23,653246.69
2026-01-09,51.58,52.68,54.42,50.62,749293.34
2026-01-12,51.69,55.48,55.91,51.59,870416.71
2026-01-13,55.49,59.21,60.46,53.9,1052185.38
2026-01-14,60.41,62.29,64.03,57.71,1149428.08
2026-01-15,60.43,61.82,65.05,59.95,785788.63
2026-01-16,62.98,60.53,63.63,60.01,721165.93
2026-01-19,59.26,54.53,59.51,54.47,929458.84
2026-01-20,54.57,53.7,55.43,52.92,564810.08
2026-01-21,53.3,55.02,55.74,53.07,493179.19
2026-01-22,55.66,56.53,58.1,54.24,684473.4
2026-01-23,55.65,55.04,56.04,54.1,626907.78
2026-01-26,55.03,52.25,55.21,51.83,559150.92
2026-01-27,51.64,53.24,53.8,51.64,429776.24
2026-01-28,51.97,51.76,53.02,50.49,606158.61
2026-01-29,51.04,50.32,52.37,50.09,450467.71
2026-01-30,49.88,51.84,52.57,49.48,543953.52
2026-02-02,50.61,51.34,53.56,50.59,426417.6
2026-02-03,52.22,55.33,55.55,52.05,888418.09
2026-02-04,53.96,54.8,55.05,51.98,663570.5
2026-02-05,53.56,51.4,54.84,51.33,548377.9
2026-02-06,50.39,49.81,51.49,49.71,390293.21
2026-02-09,51.17,53.65,55.84,50.78,889805.8
2026-02-10,53.66,54.05,56.96,53.66,705725.53
2026-02-11,52.98,52.23,54.13,52.22,423288.64
2026-02-12,52.38,54.09,55.35,52.07,548484.58
2026-02-13,53.36,51.48,53.54,51.39,511170.29
2026-02-24,52.17,53.66,55.05,51.7,557149.85
2026-02-25,53.57,54.48,55.34,52.67,526139.94
2026-02-26,54.8,57.18,58.1,54.24,885332.42
2026-02-27,55.35,54.02,55.41,53.16,711141.58
2026-03-02,52.18,53.21,54.11,52.18,446113.6
2026-03-03,53.94,50.13,54.75,50.09,561050.37
2026-03-04,49.1,50.24,51.28,49.0,331197.65
2026-03-05,51.64,50.03,51.78,49.68,323539.38
2026-03-06,49.3,49.42,50.44,48.9,278678.2
2026-03-09,48.11,47.05,48.13,45.51,429568.52
2026-03-10,48.11,49.27,49.58,47.94,404743.85
2026-03-11,49.1,48.38,50.53,48.36,362586.9
2026-03-12,48.09,47.81,48.9,46.74,331380.91
2026-03-13,47.79,47.64,49.06,47.27,282520.82
2026-03-16,47.63,48.19,48.19,46.42,272094.65
2026-03-17,48.25,44.81,48.3,44.73,417279.9
2026-03-18,45.66,45.89,45.95,44.81,245932.66
2026-03-19,45.01,44.7,45.65,44.43,236834.69
2026-03-20,45.42,45.28,47.07,44.83,457215.34
2026-03-23,43.8,42.39,44.48,42.06,356684.89
2026-03-24,43.25,43.14,43.39,41.82,285481.3
2026-03-25,43.59,44.32,45.06,43.59,298953.11
2026-03-26,44.03,42.67,44.12,42.6,260560.01
2026-03-27,41.82,46.01,46.95,41.73,704537.79
2026-03-30,45.39,45.67,45.97,44.84,352494.95
2026-03-31,45.13,43.57,45.28,43.53,314616.64
2026-04-01,45.13,45.66,46.2,44.37,443716.26
2026-04-02,45.27,47.13,47.6,45.1,586552.41
2026-04-03,47.75,48.3,49.99,47.61,719658.01
2026-04-07,49.27,50.91,51.57,49.25,827135.07
2026-04-08,52.57,51.8,52.6,50.09,997619.94
2026-04-09,50.39,53.46,54.41,50.2,923286.56
2026-04-10,53.36,52.21,54.94,52.16,759772.41
2026-04-13,51.03,52.57,53.05,50.91,555469.78
2026-04-14,52.77,52.97,54.36,52.13,656714.02
2026-04-15,53.07,51.99,53.56,51.66,516375.61
2026-04-16,51.67,52.12,52.85,51.46,416337.25
2026-04-17,52.45,55.45,56.48,52.15,1029316.35
2026-04-20,55.54,54.98,56.82,54.43,680665.84
2026-04-21,54.14,56.02,56.54,53.44,701971.87
2026-04-22,55.43,57.08,58.45,55.15,823678.85
2026-04-23,53.66,46.69,54.55,46.08,1437109.49
2026-04-24,47.29,45.63,47.59,44.91,600904.42
2026-04-27,45.64,45.16,46.04,44.95,409211.16
2026-04-28,45.77,45.58,48.56,45.23,574122.8
2026-04-29,44.76,44.89,45.16,44.01,364035.56
2026-04-30,45.08,45.82,46.66,44.87,431145.37
2026-05-06,47.7,52.04,54.59,47.38,1118258.15
2026-05-07,51.95,52.83,53.37,51.41,560267.81
2026-05-08,53.33,51.08,53.47,50.55,596589.0
2026-05-11,51.44,50.77,51.64,49.9,534667.29
2026-05-12,50.8,49.15,50.86,48.53,454594.6
2026-05-13,48.2,49.21,49.3,47.48,395637.47
2026-05-14,49.21,52.35,54.18,49.2,1089351.25
2026-05-15,52.0,52.3,53.52,50.02,709095.57
2026-05-18,51.4,50.6,52.15,50.15,474370.97
2026-05-19,49.76,50.73,51.14,48.12,475627.41
2026-05-20,50.05,51.48,51.88,49.13,510515.8
2026-05-21,51.53,46.21,51.59,46.16,845649.68
2026-05-22,47.1,46.92,47.68,46.03,358389.31
2026-05-25,46.92,48.18,48.48,45.8,485734.88
2026-05-26,48.35,46.29,49.15,45.45,429891.94
2026-05-27,45.8,44.78,46.53,44.28,353479.77
2026-05-28,44.57,46.48,46.85,43.78,375321.94
2026-05-29,46.09,50.03,52.39,45.45,1018537.63
2026-06-01,48.65,44.5,49.03,44.5,686374.63
2026-06-02,44.0,46.2,46.77,43.4,488761.37
2026-06-03,46.3,45.79,48.43,45.14,581969.3
2026-06-04,44.52,44.92,45.72,44.3,354299.8
2026-06-05,44.38,43.05,45.27,42.82,413027.83
2026-06-08,41.15,40.02,41.81,39.81,353946.76
2026-06-09,40.8,42.25,43.12,39.95,362743.05
