date,open,close,high,low,volume
2025-12-22,33.55,33.88,33.98,33.55,74886.22
2025-12-23,33.78,33.5,33.99,33.38,68050.62
2025-12-24,33.58,34.12,34.28,33.56,81110.13
2025-12-25,33.9,34.35,34.66,33.9,69686.67
2025-12-26,34.27,34.4,34.7,34.23,87702.44
2025-12-29,35.34,36.23,37.11,35.34,346983.83
2025-12-30,36.55,36.63,37.66,36.06,197369.54
2025-12-31,36.82,35.63,36.99,35.59,142672.75
2026-01-05,35.9,36.16,36.39,35.79,129693.78
2026-01-06,36.17,36.84,36.86,36.01,169821.32
2026-01-07,37.17,37.1,37.55,36.87,195035.61
2026-01-08,36.81,36.96,37.34,36.69,132115.34
2026-01-09,36.77,37.24,37.64,36.62,153169.58
2026-01-12,37.14,37.37,37.37,36.7,171545.55
2026-01-13,37.38,36.07,37.39,35.92,176252.27
2026-01-14,36.07,36.09,36.86,35.63,169556.35
2026-01-15,35.9,36.75,36.82,35.83,144786.56
2026-01-16,36.97,37.35,37.65,36.87,188925.69
2026-01-19,37.77,37.65,38.32,37.59,204844.19
2026-01-20,37.63,38.37,38.84,37.46,255741.19
2026-01-21,37.99,38.49,38.86,37.92,186498.67
2026-01-22,38.89,42.33,42.34,38.7,611260.8
2026-01-23,42.2,42.68,43.05,40.94,449825.95
2026-01-26,42.67,43.08,45.51,42.6,390322.41
2026-01-27,43.02,46.19,46.55,42.48,435846.01
2026-01-28,47.46,48.33,50.73,47.36,506827.48
2026-01-29,48.86,46.03,49.36,45.87,465658.26
2026-01-30,45.67,45.94,46.82,43.82,280884.57
2026-02-02,45.77,43.77,46.71,43.73,221755.64
2026-02-03,44.44,43.99,44.77,43.41,187280.0
2026-02-04,43.42,43.07,43.47,42.43,166315.14
2026-02-05,42.74,45.59,46.42,41.35,403618.54
2026-02-06,44.56,44.88,45.72,44.03,244977.52
2026-02-09,46.03,45.25,46.26,44.07,239613.14
2026-02-10,45.67,44.37,46.07,44.27,120816.49
2026-02-11,44.27,44.5,45.61,43.95,156551.07
2026-02-12,44.58,47.53,48.53,44.58,260610.72
2026-02-13,46.64,47.01,47.76,46.09,195924.27
2026-02-24,47.77,46.46,47.84,45.7,150479.21
2026-02-25,46.84,47.46,48.46,46.74,216956.72
2026-02-26,47.51,48.77,48.86,47.27,371028.31
2026-02-27,47.85,47.53,47.85,46.31,273928.97
2026-03-02,45.87,45.97,47.31,45.87,209426.09
2026-03-03,45.98,42.84,46.76,42.72,240803.17
2026-03-04,41.58,42.02,43.57,41.31,152555.89
2026-03-05,42.98,41.83,43.29,41.28,145632.5
2026-03-06,41.42,41.66,42.3,41.31,99649.97
2026-03-09,40.81,41.51,41.58,39.09,160397.85
2026-03-10,42.36,43.09,43.28,42.27,142614.02
2026-03-11,43.17,43.19,43.65,42.57,114918.61
2026-03-12,42.88,42.66,44.09,42.28,113298.68
2026-03-13,42.49,41.2,42.73,41.16,104467.38
2026-03-16,41.46,42.79,42.85,40.58,139015.85
2026-03-17,43.13,41.1,43.17,41.01,93794.42
2026-03-18,41.39,42.48,42.68,41.14,107241.28
2026-03-19,41.68,41.57,42.13,41.31,80219.77
2026-03-20,41.84,41.58,42.46,41.03,121252.56
2026-03-23,40.58,40.56,42.03,39.96,137344.42
2026-03-24,41.3,39.66,41.37,38.4,157328.96
2026-03-25,39.8,39.89,40.76,39.45,111969.55
2026-03-26,39.88,38.94,40.3,38.69,95895.34
2026-03-27,37.85,37.93,38.48,36.97,132899.54
2026-03-30,37.34,37.28,37.64,36.66,113720.67
2026-03-31,37.09,36.39,37.32,36.08,101319.47
2026-04-01,37.13,37.94,38.04,36.58,121613.64
2026-04-02,37.87,37.12,38.54,36.89,79600.4
2026-04-03,37.26,36.41,37.39,36.29,59022.02
2026-04-07,36.76,36.13,36.97,36.05,64700.73
2026-04-08,37.25,38.52,38.88,37.25,135417.95
2026-04-09,37.92,38.2,38.52,37.72,72879.36
2026-04-10,38.59,38.3,38.98,38.19,79143.2
2026-04-13,37.67,37.79,38.53,37.58,89664.64
2026-04-14,38.11,38.48,38.65,37.91,90216.52
2026-04-15,38.4,37.58,38.71,37.33,108896.33
2026-04-16,37.59,37.78,37.89,37.28,98499.39
2026-04-17,37.55,37.6,38.18,37.32,126570.27
2026-04-20,37.64,38.61,38.84,37.63,162459.19
2026-04-21,38.59,38.27,38.71,37.34,172459.63
2026-04-22,37.94,38.66,38.95,37.9,168301.12
2026-04-23,38.89,37.97,39.6,37.79,186714.64
2026-04-24,37.93,38.68,39.55,37.93,226725.09
2026-04-27,38.77,39.98,40.01,38.39,235061.37
2026-04-28,39.4,39.73,40.61,39.01,247797.49
2026-04-29,39.44,39.65,40.11,39.0,170017.51
2026-04-30,39.39,40.56,40.77,39.0,234080.52
2026-05-06,41.46,41.22,42.68,41.17,291283.16
2026-05-07,41.38,41.71,41.81,40.83,186918.54
2026-05-08,41.28,44.39,45.33,40.74,392829.74
2026-05-11,45.87,46.94,47.22,44.62,398817.63
2026-05-12,46.18,48.01,49.66,45.62,394383.01
2026-05-13,47.36,50.88,50.89,47.29,401899.8
2026-05-14,51.85,49.56,51.93,49.46,413421.94
2026-05-15,49.86,47.85,51.25,46.97,398837.12
2026-05-18,47.37,50.09,51.24,46.95,323755.99
2026-05-19,49.53,50.91,51.31,48.26,267966.87
2026-05-20,50.84,53.95,54.64,50.45,331773.89
2026-05-21,55.64,52.93,59.35,52.8,491531.76
2026-05-22,53.73,57.3,57.98,53.73,393629.68
2026-05-25,60.82,63.04,63.04,60.82,89891.89
2026-05-26,65.18,64.16,65.18,59.88,604674.37
2026-05-27,65.22,68.5,70.58,64.16,618456.41
2026-05-28,70.56,69.3,70.56,66.18,495322.95
2026-05-29,68.8,66.42,69.12,64.61,415666.55
2026-06-01,65.36,61.87,66.42,61.42,343669.98
2026-06-02,61.81,61.83,63.23,59.56,277164.8
2026-06-03,63.78,64.47,66.49,63.23,308087.11
2026-06-04,63.27,63.6,66.61,63.12,211022.57
2026-06-05,62.42,59.91,63.5,59.71,274956.47
2026-06-08,56.33,56.19,58.83,54.94,213388.61
2026-06-09,57.93,61.81,61.81,56.06,213609.06
2026-06-10,60.71,58.71,61.64,57.42,223504.46
2026-06-11,58.71,58.22,60.34,57.34,191222.71
2026-06-12,60.5,59.4,62.26,58.54,298993.36
2026-06-15,61.82,65.34,65.34,59.02,304897.68
