date,open,close,high,low,volume
2025-12-22,25.69,25.91,26.12,25.55,103665.42
2025-12-23,25.93,25.4,25.93,25.29,99146.14
2025-12-24,25.34,25.67,25.78,25.33,79962.02
2025-12-25,26.04,26.46,26.82,25.92,197669.79
2025-12-26,26.33,26.14,26.55,26.01,104062.18
2025-12-29,26.25,26.78,27.16,25.96,222602.66
2025-12-30,27.5,27.45,28.02,27.22,411747.24
2025-12-31,27.07,27.93,28.19,27.07,290367.61
2026-01-05,27.71,27.34,27.72,26.92,262952.5
2026-01-06,27.27,27.58,27.98,27.22,228856.26
2026-01-07,27.59,27.2,27.74,27.13,161661.47
2026-01-08,27.17,27.29,27.58,27.04,100841.06
2026-01-09,27.28,27.66,27.68,27.08,162275.17
2026-01-12,27.77,28.77,28.87,27.72,293891.91
2026-01-13,29.18,28.75,29.47,28.4,293090.05
2026-01-14,28.7,30.02,31.16,28.61,511462.42
2026-01-15,30.46,30.03,31.0,29.61,329898.97
2026-01-16,30.27,28.68,30.6,28.18,358802.15
2026-01-19,28.6,28.66,28.89,28.2,177312.19
2026-01-20,28.66,28.21,29.09,27.83,189635.93
2026-01-21,28.06,28.33,28.37,27.51,261041.57
2026-01-22,28.48,28.32,28.6,27.84,152614.31
2026-01-23,28.36,28.25,28.66,28.1,149481.0
2026-01-26,28.27,28.19,28.74,27.54,203844.0
2026-01-27,28.02,27.91,28.34,27.37,130122.72
2026-01-28,27.82,27.57,27.9,27.51,132162.07
2026-01-29,27.42,27.79,28.2,26.99,199179.75
2026-01-30,27.62,26.94,27.65,26.87,153016.58
2026-02-02,27.12,26.31,27.28,26.23,114966.34
2026-02-03,26.52,26.6,26.72,26.24,108848.1
2026-02-04,26.43,26.61,26.78,25.93,162044.02
2026-02-05,26.37,26.33,26.62,26.14,99091.68
2026-02-06,26.13,26.37,26.58,25.74,118493.8
2026-02-09,26.62,26.4,26.71,26.27,100516.32
2026-02-10,26.4,26.44,26.7,26.3,79466.71
2026-02-11,26.37,26.15,26.45,26.15,71305.5
2026-02-12,26.25,26.22,26.33,25.95,79403.62
2026-02-13,26.22,25.91,26.47,25.87,96550.29
2026-02-24,26.07,25.32,26.11,25.19,179221.03
2026-02-25,25.34,25.44,25.7,25.29,112835.08
2026-02-26,25.54,25.03,25.69,24.93,135677.48
2026-02-27,24.98,24.82,25.22,24.68,205111.01
2026-03-02,24.53,23.66,24.53,23.24,277437.84
2026-03-03,23.67,22.5,23.75,22.45,194535.98
2026-03-04,22.36,22.36,22.62,22.19,115818.96
2026-03-05,22.69,22.66,22.82,22.48,109987.34
2026-03-06,22.56,22.83,22.9,22.46,94461.79
2026-03-09,22.46,22.59,22.7,22.04,124027.75
2026-03-10,22.76,22.75,23.1,22.61,115420.82
2026-03-11,22.75,22.56,22.83,22.48,121249.3
2026-03-12,22.48,22.7,22.81,22.44,113637.22
2026-03-13,22.65,22.2,22.65,22.14,133729.43
2026-03-16,22.3,22.47,22.61,22.19,110731.78
2026-03-17,22.47,21.72,22.47,21.72,188991.19
2026-03-18,21.7,21.95,22.04,21.46,106628.34
2026-03-19,21.69,21.38,21.76,21.31,136459.4
2026-03-20,21.48,20.72,21.55,20.72,103245.15
2026-03-23,20.29,19.48,20.41,19.25,192379.34
2026-03-24,19.82,20.02,20.13,19.53,167045.96
2026-03-25,20.02,20.28,20.4,20.01,99715.31
2026-03-26,20.28,19.86,20.34,19.82,78868.15
2026-03-27,19.6,19.87,20.11,19.57,121093.1
2026-03-30,19.6,19.92,19.99,19.46,134856.51
2026-03-31,19.96,19.82,20.19,19.77,116289.12
2026-04-01,20.12,20.02,20.21,19.94,115506.99
2026-04-02,20.02,19.52,20.04,19.39,124767.21
2026-04-03,19.7,19.31,20.02,19.21,93152.83
2026-04-07,19.24,19.35,19.62,19.24,67778.67
2026-04-08,19.75,20.29,20.36,19.68,245010.65
2026-04-09,20.06,19.52,20.06,19.45,210329.38
2026-04-10,19.69,19.9,20.12,19.58,319550.46
2026-04-13,19.68,19.37,19.72,19.34,212259.21
2026-04-14,19.55,19.6,19.65,19.39,137920.39
2026-04-15,19.74,19.56,19.92,19.53,134976.52
2026-04-16,19.58,19.94,20.01,19.58,221011.85
2026-04-17,20.38,20.96,21.49,20.31,439803.69
2026-04-20,20.96,21.19,21.33,20.72,278891.22
2026-04-21,21.21,20.82,21.21,20.72,173631.12
2026-04-22,20.73,20.91,20.95,20.52,170101.57
2026-04-23,20.82,20.75,21.04,20.63,177213.8
2026-04-24,20.62,20.67,20.75,20.19,167615.43
