date,ts_code,industry_name,lead_stock,close,pct_change,company_num,pct_change_stock,close_price,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260831,881121.TI,半导体,力芯微,17063.6,2.36,187,18.21,64.66,1046.0,971.0,74.0,512480,半导体ETF
20260831,881155.TI,银行,齐鲁银行,1365.13,1.38,84,6.68,7.03,192.0,124.0,67.0,512800,银行ETF
20260831,881124.TI,消费电子,精研科技,12752.2,2.77,96,16.16,48.3,205.0,162.0,43.0,512480,半导体ETF
20260831,881117.TI,通用设备,荣亿精密,9342.82,2.37,253,29.97,15.83,203.0,167.0,36.0,159638,高端装备ETF
20260831,881122.TI,光学光电子,爱克股份,5515.0,1.94,107,11.44,24.07,163.0,129.0,34.0,512480,半导体ETF
20260831,881271.TI,IT服务,华是科技,12031.5,2.08,129,20.0,58.14,173.0,140.0,32.0,515230,软件ETF
20260831,881164.TI,文化传媒,流金科技,2656.71,4.66,84,29.96,8.85,141.0,109.0,31.0,512980,传媒ETF
20260831,881171.TI,自动化设备,港迪技术,29133.0,2.04,99,11.11,60.42,182.0,153.0,29.0,562500,机器人ETF
20260831,881130.TI,计算机设备,浪潮信息,4056.44,2.17,83,9.99,85.18,131.0,108.0,23.0,515230,软件ETF
20260831,881275.TI,游戏,大晟文化,9183.34,2.53,24,9.95,4.42,54.0,38.0,16.0,159869,游戏ETF
20260831,881126.TI,汽车零部件,长源东谷,5819.5,1.2,273,10.01,65.84,134.0,120.0,14.0,515030,新能源车ETF
20260831,881162.TI,通信服务,会畅科技,2699.5,2.55,44,11.3,16.75,50.0,36.0,13.0,515880,通信ETF
20260831,881272.TI,软件开发,和仁科技,1910.93,1.51,138,15.45,13.6,148.0,138.0,10.0,515230,软件ETF
20260831,881118.TI,专用设备,卓兆点胶,7536.73,1.14,201,12.52,22.56,149.0,140.0,9.0,159638,高端装备ETF
20260831,881105.TI,煤炭开采加工,郑州煤电,3232.82,1.86,34,10.09,4.91,70.0,60.0,9.0,515220,煤炭ETF
20260831,881123.TI,其他电子,好上好,21057.8,2.14,34,7.47,19.13,68.0,58.0,9.0,512480,半导体ETF
20260831,881166.TI,军工装备,航宇科技,2115.25,1.16,82,6.56,51.79,94.0,86.0,8.0,512660,军工ETF
20260831,881131.TI,白色家电,康盛股份,8078.64,1.52,44,10.0,5.39,41.0,34.0,6.0,510150,消费ETF
20260831,881177.TI,互联网电商,华凯易佰,8877.73,2.04,20,8.9,16.89,19.0,13.0,6.0,515230,软件ETF
20260831,881156.TI,保险,中国人保,2061.77,1.23,5,4.34,7.45,30.0,26.0,3.0,512800,银行ETF
20260831,881172.TI,电子化学品,华特气体,90840.3,1.39,43,6.5,153.57,132.0,129.0,3.0,512480,半导体ETF
20260831,881180.TI,石油加工贸易,华锦股份,3723.67,0.58,27,3.77,5.78,28.0,26.0,2.0,510300,沪深300ETF
20260831,881179.TI,其他社会服务,西测测试,19377.2,0.79,84,10.92,99.02,16.0,14.0,2.0,510300,沪深300ETF
20260831,881277.TI,电机,神力股份,3283.38,1.62,26,6.81,15.06,13.0,11.0,2.0,561380,电网设备ETF
20260831,881132.TI,黑色家电,极米科技,4235.17,3.22,9,8.86,75.45,7.0,5.0,2.0,510150,消费ETF
20260831,881136.TI,服装家纺,中胤时尚,2930.46,0.21,75,12.65,19.23,33.0,32.0,1.0,510300,沪深300ETF
20260831,881264.TI,化学纤维,天富龙,3860.01,0.5,29,5.44,32.0,28.0,27.0,1.0,510300,沪深300ETF
20260831,881280.TI,风电设备,新强联,4148.62,1.4,31,14.05,28.08,21.0,20.0,1.0,516160,新能源ETF
20260831,881178.TI,教育,ST豆神,4315.56,2.0,15,19.09,3.68,9.0,8.0,1.0,510300,沪深300ETF
20260831,881165.TI,综合,东阳光,2297.64,-0.81,18,3.95,33.14,11.0,12.0,0.0,510300,沪深300ETF
20260831,881144.TI,医疗器械,洁特生物,10981.1,-0.2,140,13.99,18.82,58.0,59.0,0.0,159929,医药ETF
20260831,881148.TI,港口航运,招商港口,1259.24,-0.15,36,5.37,23.92,36.0,36.0,0.0,510300,沪深300ETF
20260831,881137.TI,造纸,五洲特纸,2110.76,-0.09,24,6.03,16.01,14.0,15.0,0.0,510300,沪深300ETF
20260831,881182.TI,美容护理,锦盛新材,4712.46,-0.06,34,8.65,22.62,8.0,8.0,0.0,510150,消费ETF
20260831,881149.TI,公路铁路运输,大众交通,1324.9,0.07,32,5.1,4.74,11.0,10.0,0.0,510300,沪深300ETF
20260831,881173.TI,小家电,利仁科技,4058.98,0.29,26,4.69,48.0,5.0,6.0,0.0,510150,消费ETF
20260831,881146.TI,燃气,陕天然气,1892.54,0.85,27,3.69,7.3,9.0,9.0,0.0,561380,电网设备ETF
20260831,881268.TI,工程机械,五新智能,3057.23,0.9,36,9.05,34.58,29.0,29.0,0.0,159638,高端装备ETF
20260831,881114.TI,金属新材料,深圳新星,14007.1,1.05,34,9.99,20.92,20.0,20.0,0.0,512400,有色ETF
20260831,881135.TI,纺织制造,浔兴股份,2350.17,1.13,33,9.99,8.15,8.0,8.0,0.0,510300,沪深300ETF
20260831,881138.TI,包装印刷,美盈森,4442.44,1.58,46,10.06,5.69,17.0,18.0,0.0,510300,沪深300ETF
20260831,881174.TI,厨卫电器,亿田智能,5961.92,2.05,9,20.01,26.63,5.0,4.0,0.0,510150,消费ETF
20260831,881143.TI,医药商业,大参林,4642.62,-1.53,32,1.65,18.45,8.0,10.0,-1.0,159929,医药ETF
20260831,881159.TI,贸易,苏豪时尚,2619.23,-1.51,14,1.21,5.04,3.0,4.0,-1.0,510300,沪深300ETF
20260831,881175.TI,医疗服务,阳光诺和,19517.6,-1.36,56,9.14,68.87,85.0,87.0,-1.0,510660,创新药ETF
20260831,881102.TI,养殖业,京基智农,2943.16,-0.5,36,3.47,22.94,26.0,27.0,-1.0,510150,消费ETF
20260831,881181.TI,环境治理,通源环境,4170.98,0.51,111,10.39,42.71,41.0,43.0,-1.0,516160,新能源ETF
20260831,881133.TI,饮料制造,安德利,4939.8,-0.82,47,3.56,67.75,21.0,23.0,-2.0,512690,白酒ETF
20260831,881151.TI,机场航运,厦门空港,1744.77,-1.44,13,0.94,15.01,6.0,11.0,-4.0,510300,沪深300ETF
