date,ts_code,industry_name,lead_stock,close,pct_change,company_num,pct_change_stock,close_price,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260924,881155.TI,银行,重庆银行,1369.6,0.3,84,2.04,11.03,95.0,79.0,16.0,512800,银行ETF
20260924,881280.TI,风电设备,洛轴股份,4342.38,2.65,32,19.99,35.54,45.0,38.0,7.0,516160,新能源ETF
20260924,881180.TI,石油加工贸易,统一股份,3656.5,-0.52,27,6.32,18.18,21.0,18.0,3.0,510300,沪深300ETF
20260924,881105.TI,煤炭开采加工,云煤能源,3034.67,0.61,34,10.04,5.7,32.0,29.0,2.0,515220,煤炭ETF
20260924,881148.TI,港口航运,厦门港务,1262.86,0.69,36,9.98,9.81,28.0,25.0,2.0,510300,沪深300ETF
20260924,881132.TI,黑色家电,兆驰股份,4200.78,-1.3,9,0.73,8.3,3.0,4.0,0.0,510150,消费ETF
20260924,881137.TI,造纸,民丰特纸,2085.57,-1.16,24,0.69,5.86,4.0,5.0,0.0,510300,沪深300ETF
20260924,881162.TI,通信服务,ST恒信,2652.27,-0.95,44,3.58,3.47,34.0,34.0,0.0,515880,通信ETF
20260924,881131.TI,白色家电,东贝集团,8238.42,-0.74,44,3.84,5.14,31.0,31.0,0.0,510150,消费ETF
20260924,881138.TI,包装印刷,新宏泽,4403.87,-0.68,46,10.04,12.27,16.0,17.0,0.0,510300,沪深300ETF
20260924,881159.TI,贸易,厦门信达,2542.86,-0.54,14,6.43,5.46,2.0,3.0,0.0,510300,沪深300ETF
20260924,881277.TI,电机,神力股份,3205.5,-0.38,26,4.29,16.76,7.0,7.0,0.0,561380,电网设备ETF
20260924,881174.TI,厨卫电器,华帝股份,6092.4,-0.24,9,3.21,4.83,3.0,3.0,0.0,510150,消费ETF
20260924,881182.TI,美容护理,百亚股份,4859.95,-0.12,34,4.86,22.64,10.0,11.0,0.0,510150,消费ETF
20260924,881143.TI,医药商业,合富中国,4613.26,-0.06,32,10.02,14.93,12.0,12.0,0.0,159929,医药ETF
20260924,881149.TI,公路铁路运输,福建高速,1302.62,0.01,32,2.75,3.73,7.0,8.0,0.0,510300,沪深300ETF
20260924,881173.TI,小家电,奥佳华,4119.95,0.1,26,10.04,8.33,5.0,6.0,0.0,510150,消费ETF
20260924,881152.TI,物流,三羊马,5246.35,0.47,50,10.01,65.3,13.0,13.0,0.0,510300,沪深300ETF
20260924,881178.TI,教育,科德教育,4459.32,0.83,15,10.28,25.31,10.0,10.0,0.0,510300,沪深300ETF
20260924,881136.TI,服装家纺,泰慕士,2901.0,0.14,75,10.01,35.4,17.0,19.0,-1.0,510300,沪深300ETF
20260924,881135.TI,纺织制造,华茂股份,2354.4,1.56,33,10.11,5.12,9.0,10.0,-1.0,510300,沪深300ETF
20260924,881264.TI,化学纤维,ST海龙,3661.75,-1.27,29,1.7,1.8,9.0,12.0,-2.0,510300,沪深300ETF
20260924,881177.TI,互联网电商,狮头股份,9272.85,-1.25,20,2.6,15.0,14.0,16.0,-2.0,515230,软件ETF
20260924,881179.TI,其他社会服务,安邦护卫,19178.8,-1.09,84,5.92,50.8,10.0,12.0,-2.0,510300,沪深300ETF
20260924,881146.TI,燃气,胜利股份,1855.41,-0.79,27,1.71,4.17,5.0,7.0,-2.0,561380,电网设备ETF
20260924,881114.TI,金属新材料,英洛华,13801.0,-1.75,34,2.4,8.52,16.0,20.0,-3.0,512400,有色ETF
20260924,881283.TI,多元金融,江苏金租,1061.69,-1.3,26,1.8,6.79,10.0,13.0,-3.0,512880,证券ETF
20260924,881112.TI,钢铁,常宝股份,1470.42,-1.22,44,3.86,6.72,18.0,22.0,-3.0,510300,沪深300ETF
20260924,881158.TI,零售,天音控股,1872.9,-1.07,71,2.87,9.32,29.0,32.0,-3.0,510150,消费ETF
20260924,881275.TI,游戏,富春股份,8852.04,-0.97,23,1.12,5.42,12.0,15.0,-3.0,159869,游戏ETF
20260924,881133.TI,饮料制造,泉阳泉,4992.53,-0.91,47,10.04,9.1,26.0,30.0,-3.0,512690,白酒ETF
20260924,881165.TI,综合,漳州发展,2260.49,-0.24,18,10.08,5.35,9.0,13.0,-3.0,510300,沪深300ETF
20260924,881268.TI,工程机械,铁拓机械,2971.44,0.45,36,19.35,18.01,20.0,23.0,-3.0,159638,高端装备ETF
20260924,881102.TI,养殖业,华英农业,2843.57,-1.67,36,10.19,2.27,12.0,17.0,-5.0,510150,消费ETF
20260924,881166.TI,军工装备,*ST航图,2127.15,-1.02,82,9.54,8.96,74.0,80.0,-5.0,512660,军工ETF
20260924,881145.TI,电力,芯能科技,1898.45,-0.66,110,5.98,8.68,73.0,78.0,-5.0,561380,电网设备ETF
20260924,881126.TI,汽车零部件,众捷股份,5743.27,-0.66,275,10.98,29.22,122.0,127.0,-5.0,515030,新能源车ETF
20260924,881103.TI,农产品加工,百洋股份,3771.79,-1.48,43,0.91,6.65,23.0,30.0,-6.0,510150,消费ETF
20260924,881181.TI,环境治理,海峡环保,4078.98,-0.9,111,6.39,6.16,27.0,34.0,-6.0,516160,新能源ETF
20260924,881151.TI,机场航运,厦门空港,1707.95,-1.45,13,7.97,16.25,6.0,13.0,-7.0,510300,沪深300ETF
20260924,881156.TI,保险,中国人保,2039.54,-1.4,5,0.0,8.07,17.0,24.0,-7.0,512800,银行ETF
