date,ts_code,industry_name,lead_stock,close,pct_change,company_num,pct_change_stock,close_price,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260922,881164.TI,文化传媒,智度股份,2831.33,3.15,85,10.04,7.45,162.0,129.0,32.0,512980,传媒ETF
20260922,881168.TI,工业金属,北方铜业,4382.7,0.45,55,4.71,15.11,102.0,86.0,16.0,512400,有色ETF
20260922,881271.TI,IT服务,光云科技,12162.7,1.88,129,13.91,16.7,163.0,147.0,15.0,515230,软件ETF
20260922,881162.TI,通信服务,二六三,2727.83,1.98,44,9.94,5.09,58.0,47.0,11.0,515880,通信ETF
20260922,881125.TI,汽车整车,江淮汽车,2507.08,0.39,23,10.01,21.32,44.0,36.0,8.0,515030,新能源车ETF
20260922,881272.TI,软件开发,延华智能,1940.91,1.66,138,10.04,5.59,137.0,130.0,7.0,515230,软件ETF
20260922,881105.TI,煤炭开采加工,大有能源,3106.52,1.1,34,9.99,7.6,40.0,35.0,5.0,515220,煤炭ETF
20260922,881144.TI,医疗器械,五洲医疗,11300.5,1.12,141,20.0,139.74,69.0,64.0,4.0,159929,医药ETF
20260922,881156.TI,保险,中国人寿,2091.9,0.99,5,1.76,38.69,25.0,22.0,2.0,512800,银行ETF
20260922,881177.TI,互联网电商,焦点科技,9581.13,1.66,20,6.9,25.87,25.0,23.0,2.0,515230,软件ETF
20260922,881180.TI,石油加工贸易,和顺石油,3715.84,-0.21,27,6.68,49.49,22.0,20.0,1.0,510300,沪深300ETF
20260922,881133.TI,饮料制造,一鸣食品,5075.0,0.08,47,10.0,30.04,29.0,27.0,1.0,512690,白酒ETF
20260922,881143.TI,医药商业,开开实业,4689.76,-0.29,32,6.31,17.35,17.0,18.0,0.0,159929,医药ETF
20260922,881149.TI,公路铁路运输,大众交通,1309.23,-0.22,32,3.06,4.71,9.0,9.0,0.0,510300,沪深300ETF
20260922,881159.TI,贸易,远大控股,2580.83,-0.21,14,1.43,9.23,3.0,3.0,0.0,510300,沪深300ETF
20260922,881281.TI,电池,亿华通,17507.0,-0.18,107,10.78,18.91,183.0,184.0,0.0,516160,新能源ETF
20260922,881273.TI,白酒,口子窖,1978.1,-0.16,19,0.84,17.97,27.0,27.0,0.0,512690,白酒ETF
20260922,881267.TI,能源金属,博迁新材,29654.7,-0.11,13,2.8,141.33,34.0,33.0,0.0,512400,有色ETF
20260922,881179.TI,其他社会服务,米奥会展,19246.2,-0.04,84,10.98,14.15,11.0,12.0,0.0,510300,沪深300ETF
20260922,881174.TI,厨卫电器,*ST帅电,6014.67,0.22,9,3.34,11.75,2.0,2.0,0.0,510150,消费ETF
20260922,881114.TI,金属新材料,大地熊,14077.8,0.44,34,11.36,30.4,25.0,26.0,0.0,512400,有色ETF
20260922,881131.TI,白色家电,联合精密,8280.12,0.64,44,10.02,26.57,40.0,40.0,0.0,510150,消费ETF
20260922,881132.TI,黑色家电,极米科技,4295.27,0.85,9,4.68,88.75,4.0,5.0,0.0,510150,消费ETF
20260922,881275.TI,游戏,大晟文化,9158.25,0.97,23,4.6,4.32,26.0,26.0,0.0,159869,游戏ETF
20260922,881178.TI,教育,科德教育,4456.61,1.23,15,6.63,19.62,10.0,11.0,0.0,510300,沪深300ETF
20260922,881173.TI,小家电,奥佳华,4138.65,1.74,26,10.08,6.88,6.0,6.0,0.0,510150,消费ETF
20260922,881135.TI,纺织制造,彩蝶实业,2336.87,-0.6,33,5.21,17.36,9.0,10.0,-1.0,510300,沪深300ETF
20260922,881137.TI,造纸,恒丰纸业,2128.36,-0.35,24,7.05,10.93,6.0,8.0,-1.0,510300,沪深300ETF
20260922,881277.TI,电机,兆威机电,3242.45,-0.28,26,3.29,72.1,8.0,9.0,-1.0,561380,电网设备ETF
20260922,881146.TI,燃气,升达林业,1898.28,0.11,27,9.96,4.97,8.0,9.0,-1.0,561380,电网设备ETF
20260922,881165.TI,综合,综艺股份,2297.65,0.21,18,9.95,6.63,10.0,11.0,-1.0,510300,沪深300ETF
20260922,881142.TI,生物制品,义翘神州,6553.58,1.92,56,16.09,136.22,74.0,76.0,-1.0,510660,创新药ETF
20260922,881152.TI,物流,三羊马,5276.16,-0.2,50,10.01,65.96,13.0,15.0,-2.0,510300,沪深300ETF
20260922,881182.TI,美容护理,丸美生物,4905.19,0.07,34,4.13,32.04,9.0,11.0,-2.0,510150,消费ETF
20260922,881153.TI,房地产,我爱我家,1767.21,0.21,88,10.03,3.51,92.0,94.0,-2.0,510300,沪深300ETF
20260922,881151.TI,机场航运,中国国航,1732.63,-0.45,13,0.68,5.93,6.0,9.0,-3.0,510300,沪深300ETF
20260922,881264.TI,化学纤维,汇隆新材,3699.16,-0.36,29,6.47,25.01,12.0,16.0,-3.0,510300,沪深300ETF
20260922,881102.TI,养殖业,京基智农,2947.76,-0.26,36,7.16,19.47,18.0,21.0,-3.0,510150,消费ETF
