date,ts_code,industry_name,lead_stock,close,pct_change,company_num,pct_change_stock,close_price,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260819,881155.TI,银行,中信银行,1339.5,1.46,84,4.48,8.16,161.0,117.0,43.0,512800,银行ETF
20260819,881169.TI,贵金属,山东黄金,5597.51,-1.06,14,6.5,32.6,115.0,105.0,9.0,512400,有色ETF
20260819,881180.TI,石油加工贸易,华锦股份,3454.31,-1.46,27,9.98,5.07,33.0,26.0,7.0,510300,沪深300ETF
20260819,881148.TI,港口航运,南京港,1225.17,0.37,36,9.95,9.06,45.0,38.0,7.0,510300,沪深300ETF
20260819,881105.TI,煤炭开采加工,宝泰隆,2976.68,1.52,34,10.14,3.04,56.0,54.0,2.0,515220,煤炭ETF
20260819,881174.TI,厨卫电器,亿田智能,5999.94,4.57,9,19.98,26.66,7.0,5.0,2.0,510150,消费ETF
20260819,881280.TI,风电设备,飞沃科技,4152.06,-4.18,31,1.68,117.44,55.0,54.0,0.0,516160,新能源ETF
20260819,881149.TI,公路铁路运输,四川成渝,1275.82,-0.87,32,1.27,5.57,10.0,11.0,0.0,510300,沪深300ETF
20260819,881156.TI,保险,中国平安,1944.13,0.2,5,1.48,52.08,28.0,28.0,0.0,512800,银行ETF
20260819,881173.TI,小家电,彩虹集团,3962.12,-3.1,26,0.65,27.93,5.0,7.0,-1.0,510150,消费ETF
20260819,881135.TI,纺织制造,浔兴股份,2242.84,-3.06,33,1.99,7.16,9.0,10.0,-1.0,510300,沪深300ETF
20260819,881159.TI,贸易,江苏国泰,2480.46,-2.49,14,-0.77,7.72,2.0,3.0,-1.0,510300,沪深300ETF
20260819,881178.TI,教育,学大教育,4056.59,-2.34,15,9.99,39.09,8.0,10.0,-1.0,510300,沪深300ETF
20260819,881182.TI,美容护理,上海家化,4583.54,-3.71,34,-0.81,17.23,6.0,8.0,-2.0,510150,消费ETF
20260819,881146.TI,燃气,胜利股份,1832.36,-2.22,27,2.17,4.23,11.0,14.0,-2.0,561380,电网设备ETF
20260819,881179.TI,其他社会服务,中纺标,18752.4,-4.03,84,2.54,23.83,15.0,19.0,-3.0,510300,沪深300ETF
20260819,881138.TI,包装印刷,方大新材,4178.86,-3.91,46,0.27,11.18,13.0,16.0,-3.0,510300,沪深300ETF
20260819,881137.TI,造纸,太阳纸业,2014.95,-3.19,24,0.29,13.88,5.0,9.0,-3.0,510300,沪深300ETF
20260819,881133.TI,饮料制造,红棉股份,4874.34,-2.93,47,5.59,3.21,28.0,31.0,-3.0,512690,白酒ETF
20260819,881152.TI,物流,建发股份,5004.96,-2.52,50,1.38,8.84,10.0,14.0,-3.0,510300,沪深300ETF
20260819,881131.TI,白色家电,格力电器,7739.96,-4.04,44,3.15,41.32,57.0,61.0,-4.0,510150,消费ETF
20260819,881132.TI,黑色家电,海信视像,3930.43,-3.78,9,-0.96,25.91,3.0,8.0,-4.0,510150,消费ETF
20260819,881136.TI,服装家纺,海澜之家,2812.36,-3.33,75,2.39,6.0,17.0,21.0,-4.0,510300,沪深300ETF
20260819,881143.TI,医药商业,国药股份,4708.37,-3.11,32,0.44,27.15,14.0,19.0,-4.0,159929,医药ETF
20260819,881151.TI,机场航运,白云机场,1736.88,-0.98,13,0.27,7.44,5.0,9.0,-4.0,510300,沪深300ETF
20260819,881268.TI,工程机械,徐工机械,2992.2,-4.1,36,0.25,8.06,16.0,22.0,-5.0,159638,高端装备ETF
20260819,881264.TI,化学纤维,恒逸石化,3643.34,-2.32,29,9.22,19.08,24.0,30.0,-5.0,510300,沪深300ETF
20260819,881125.TI,汽车整车,中集车辆,2467.18,-1.91,23,1.65,8.03,23.0,29.0,-5.0,515030,新能源车ETF
20260819,881267.TI,能源金属,*ST威领,30960.8,-3.99,13,9.98,15.87,37.0,44.0,-6.0,512400,有色ETF
20260819,881165.TI,综合,特力A,2196.25,-3.04,18,4.04,15.69,14.0,21.0,-6.0,510300,沪深300ETF
20260819,881273.TI,白酒,贵州茅台,1996.26,-2.39,19,0.76,1307.88,38.0,45.0,-6.0,512690,白酒ETF
20260819,881114.TI,金属新材料,图南股份,13623.5,-5.64,34,1.6,33.0,29.0,37.0,-7.0,512400,有色ETF
20260819,881177.TI,互联网电商,ST通葡,8264.94,-5.27,20,-1.46,2.71,18.0,26.0,-7.0,515230,软件ETF
20260819,881141.TI,中药,汉森制药,3173.08,-1.5,68,10.06,8.42,33.0,42.0,-8.0,159929,医药ETF
20260819,881181.TI,环境治理,ST京蓝,3992.52,-3.0,111,4.25,6.13,35.0,45.0,-9.0,516160,新能源ETF
20260819,881103.TI,农产品加工,永顺泰,3652.79,-2.25,43,10.06,9.63,25.0,34.0,-9.0,510150,消费ETF
20260819,881112.TI,钢铁,鄂尔多斯,1489.15,-1.99,43,1.48,13.01,17.0,26.0,-9.0,510300,沪深300ETF
20260819,881108.TI,化学原料,金能科技,3156.65,-1.82,59,10.04,5.15,47.0,56.0,-9.0,510300,沪深300ETF
20260819,881277.TI,电机,安乃达,3212.85,-6.84,26,-3.11,28.0,14.0,25.0,-10.0,561380,电网设备ETF
20260819,881275.TI,游戏,吉比特,8856.57,-3.79,24,0.49,384.79,29.0,39.0,-10.0,159869,游戏ETF
20260819,881142.TI,生物制品,*ST未名,6167.54,-2.79,55,7.22,5.2,41.0,52.0,-10.0,510660,创新药ETF
20260819,881102.TI,养殖业,天山生物,2852.83,-2.74,36,12.19,14.45,24.0,35.0,-11.0,510150,消费ETF
20260819,881283.TI,多元金融,鲁信创投,1043.94,-2.08,26,10.03,20.19,9.0,21.0,-11.0,512880,证券ETF
20260819,881109.TI,化学制品,彩客科技,7064.46,-3.6,181,11.27,39.58,139.0,152.0,-13.0,510300,沪深300ETF
20260819,881144.TI,医疗器械,正海生物,10785.0,-3.46,140,2.06,15.36,51.0,65.0,-13.0,159929,医药ETF
20260819,881162.TI,通信服务,中国移动,2620.49,-5.65,44,1.49,97.17,55.0,69.0,-14.0,515880,通信ETF
20260819,881158.TI,零售,富森美,1788.42,-3.56,71,0.28,10.89,29.0,44.0,-14.0,510150,消费ETF
