date,ts_code,industry_name,lead_stock,close,pct_change,company_num,pct_change_stock,close_price,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260818,881155.TI,银行,中国银行,1320.22,0.24,84,2.2,6.03,106.0,80.0,26.0,512800,银行ETF
20260818,881122.TI,光学光电子,骏成科技,5556.52,0.96,107,20.0,21.18,267.0,254.0,13.0,512480,半导体ETF
20260818,881279.TI,光伏设备,迈为股份,7587.08,0.6,72,13.6,212.5,115.0,103.0,11.0,516290,光伏ETF
20260818,881102.TI,养殖业,天山生物,2933.31,2.95,36,20.04,12.88,37.0,29.0,8.0,510150,消费ETF
20260818,881277.TI,电机,卧龙电驱,3448.8,1.0,26,7.4,37.87,27.0,22.0,5.0,561380,电网设备ETF
20260818,881180.TI,石油加工贸易,恒力石化,3505.33,0.57,27,2.86,17.96,19.0,15.0,3.0,510300,沪深300ETF
20260818,881148.TI,港口航运,国航远洋,1220.64,0.84,36,4.49,9.08,27.0,23.0,3.0,510300,沪深300ETF
20260818,881103.TI,农产品加工,大北农,3736.83,3.51,43,10.1,3.38,33.0,30.0,3.0,510150,消费ETF
20260818,881158.TI,零售,浙江东日,1854.34,0.74,71,10.0,35.2,43.0,41.0,2.0,510150,消费ETF
20260818,881146.TI,燃气,洪通燃气,1873.92,1.53,27,6.07,10.84,14.0,12.0,2.0,561380,电网设备ETF
20260818,881173.TI,小家电,石头科技,4089.03,0.1,26,6.68,120.8,10.0,8.0,1.0,510150,消费ETF
20260818,881105.TI,煤炭开采加工,宝泰隆,2932.15,0.43,34,3.37,2.76,41.0,40.0,1.0,515220,煤炭ETF
20260818,881174.TI,厨卫电器,火星人,5737.61,-0.53,9,1.88,11.9,1.0,1.0,0.0,510150,消费ETF
20260818,881149.TI,公路铁路运输,大秦铁路,1287.05,-0.41,32,0.85,4.74,9.0,10.0,0.0,510300,沪深300ETF
20260818,881137.TI,造纸,景兴纸业,2081.41,-0.32,24,7.75,4.73,9.0,9.0,0.0,510300,沪深300ETF
20260818,881159.TI,贸易,远大控股,2543.9,-0.27,14,1.77,8.04,2.0,3.0,0.0,510300,沪深300ETF
20260818,881131.TI,白色家电,华翔股份,8065.6,0.1,44,10.01,16.59,44.0,45.0,0.0,510150,消费ETF
20260818,881152.TI,物流,原尚股份,5134.28,0.11,50,6.51,33.55,12.0,13.0,0.0,510300,沪深300ETF
20260818,881108.TI,化学原料,红星发展,3215.05,0.45,59,10.01,38.23,46.0,47.0,0.0,510300,沪深300ETF
20260818,881151.TI,机场航运,厦门空港,1754.0,-0.72,13,0.48,14.79,5.0,7.0,-1.0,510300,沪深300ETF
20260818,881264.TI,化学纤维,天富龙,3729.74,0.01,29,10.01,29.56,18.0,20.0,-1.0,510300,沪深300ETF
20260818,881179.TI,其他社会服务,天溯计量,19540.7,0.14,84,11.66,43.76,15.0,17.0,-1.0,510300,沪深300ETF
20260818,881169.TI,贵金属,招金黄金,5657.38,0.4,14,4.34,18.52,79.0,81.0,-1.0,512400,有色ETF
20260818,881178.TI,教育,学大教育,4153.7,0.92,15,10.0,35.54,7.0,9.0,-1.0,510300,沪深300ETF
20260818,881171.TI,自动化设备,频准激光,30155.0,1.04,98,516.44,1152.0,232.0,233.0,-1.0,562500,机器人ETF
20260818,881268.TI,工程机械,万达轴承,3119.99,1.21,36,10.61,62.12,17.0,18.0,-1.0,159638,高端装备ETF
20260818,881135.TI,纺织制造,金春股份,2313.68,-0.29,33,12.75,29.0,9.0,11.0,-2.0,510300,沪深300ETF
20260818,881182.TI,美容护理,芭薇股份,4760.33,-0.27,34,2.57,10.78,6.0,8.0,-2.0,510150,消费ETF
20260818,881132.TI,黑色家电,海信视像,4084.86,-0.2,9,3.56,26.16,5.0,7.0,-2.0,510150,消费ETF
20260818,881112.TI,钢铁,甬金股份,1519.44,0.04,43,6.91,27.53,21.0,24.0,-2.0,510300,沪深300ETF
20260818,881136.TI,服装家纺,哈森股份,2909.32,0.13,75,10.01,18.46,16.0,18.0,-2.0,510300,沪深300ETF
20260818,881273.TI,白酒,顺鑫农业,2045.14,0.24,19,2.57,10.78,42.0,45.0,-2.0,512690,白酒ETF
20260818,881114.TI,金属新材料,大地熊,14438.5,0.26,34,15.84,32.26,26.0,29.0,-2.0,512400,有色ETF
20260818,881138.TI,包装印刷,*ST集友,4348.93,-0.58,46,3.75,8.02,11.0,14.0,-3.0,510300,沪深300ETF
20260818,881143.TI,医药商业,开开实业,4859.48,-0.52,32,9.98,20.93,17.0,21.0,-3.0,159929,医药ETF
20260818,881280.TI,风电设备,锡华科技,4333.24,-1.29,31,3.43,19.61,22.0,27.0,-4.0,516160,新能源ETF
20260818,881144.TI,医疗器械,浩欧博,11171.5,-0.45,140,7.91,101.2,61.0,66.0,-4.0,159929,医药ETF
20260818,881181.TI,环境治理,九州一轨,4116.04,-0.41,111,12.32,89.99,41.0,46.0,-4.0,516160,新能源ETF
20260818,881133.TI,饮料制造,一鸣食品,5021.44,0.7,47,10.0,38.61,27.0,32.0,-4.0,512690,白酒ETF
20260818,881283.TI,多元金融,仁东控股,1066.06,-1.21,26,2.4,11.97,9.0,14.0,-5.0,512880,证券ETF
20260818,881125.TI,汽车整车,宇通客车,2515.31,-0.73,23,2.21,29.59,23.0,28.0,-5.0,515030,新能源车ETF
20260818,881126.TI,汽车零部件,襄阳轴承,5912.6,0.33,272,10.05,10.51,135.0,141.0,-6.0,515030,新能源车ETF
20260818,881165.TI,综合,ST三木,2265.06,-1.07,18,2.18,3.75,14.0,22.0,-7.0,510300,沪深300ETF
20260818,881156.TI,保险,中国人保,1940.25,-0.85,5,0.0,6.91,17.0,25.0,-7.0,512800,银行ETF
20260818,881275.TI,游戏,世纪华通,9205.82,-1.75,24,1.35,14.26,30.0,38.0,-8.0,159869,游戏ETF
20260818,881142.TI,生物制品,康华生物,6344.72,-1.53,55,11.31,54.22,44.0,53.0,-8.0,510660,创新药ETF
20260818,881118.TI,专用设备,浩淼科技,7528.42,0.19,200,19.82,15.72,150.0,160.0,-10.0,159638,高端装备ETF
20260818,881175.TI,医疗服务,康龙化成,21283.6,-1.82,56,2.08,51.15,119.0,130.0,-11.0,510660,创新药ETF
20260818,881177.TI,互联网电商,新迅达,8724.71,-1.14,20,1.15,24.63,18.0,30.0,-11.0,515230,软件ETF
20260818,881153.TI,房地产,盈新发展,1677.07,-0.42,88,10.0,3.41,38.0,49.0,-11.0,510300,沪深300ETF
20260818,881117.TI,通用设备,鼎阳科技,9390.93,0.41,253,20.0,69.83,220.0,232.0,-11.0,159638,高端装备ETF
20260818,881141.TI,中药,粤万年青,3221.5,-1.04,68,16.11,23.85,35.0,47.0,-12.0,159929,医药ETF
20260818,881130.TI,计算机设备,飞天诚信,4052.99,-0.39,83,10.17,12.35,112.0,128.0,-15.0,515230,软件ETF
20260818,881123.TI,其他电子,旭光电子,21542.5,-0.14,34,9.99,37.54,70.0,88.0,-17.0,512480,半导体ETF
20260818,881267.TI,能源金属,*ST威领,32248.6,-1.97,13,3.22,14.43,38.0,57.0,-19.0,512400,有色ETF
20260818,881140.TI,化学制药,神奇制药,6531.55,-0.6,158,10.07,7.76,157.0,177.0,-19.0,159929,医药ETF
20260818,881164.TI,文化传媒,龙版传媒,2601.27,-0.95,84,10.02,10.76,53.0,77.0,-23.0,512980,传媒ETF
20260818,881116.TI,建筑装饰,富煌钢构,4092.56,-0.09,143,10.1,4.47,87.0,110.0,-23.0,510300,沪深300ETF
20260818,881166.TI,军工装备,三瑞智能,2151.0,-0.92,82,3.7,114.35,69.0,93.0,-24.0,512660,军工ETF
20260818,881115.TI,建筑材料,法狮龙,5608.17,-0.1,73,4.63,84.57,82.0,106.0,-24.0,510300,沪深300ETF
20260818,881109.TI,化学制品,ST宁科,7327.95,-0.02,181,10.11,2.94,134.0,159.0,-25.0,510300,沪深300ETF
