date,ts_code,industry_name,lead_stock,close,pct_change,company_num,pct_change_stock,close_price,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260807,881121.TI,半导体,锴威特,16575.5,3.37,183,20.0,93.38,1618.0,1498.0,119.0,512480,半导体ETF
20260807,881140.TI,化学制药,贝达药业,6335.08,4.4,158,14.37,70.21,258.0,188.0,70.0,159929,医药ETF
20260807,881175.TI,医疗服务,博腾股份,19651.4,8.34,56,20.02,20.44,192.0,147.0,45.0,510660,创新药ETF
20260807,881168.TI,工业金属,盛达资源,4385.98,2.38,55,10.0,34.43,208.0,165.0,43.0,512400,有色ETF
20260807,881169.TI,贵金属,招金黄金,5660.75,4.11,14,10.01,18.13,148.0,117.0,30.0,512400,有色ETF
20260807,881142.TI,生物制品,近岸蛋白,6140.2,6.42,55,20.01,46.72,73.0,52.0,21.0,510660,创新药ETF
20260807,881124.TI,消费电子,朗特智能,12085.0,1.68,96,20.0,26.4,254.0,234.0,20.0,512480,半导体ETF
20260807,881281.TI,电池,铜冠铜箔,18098.3,1.4,106,16.98,115.81,236.0,222.0,13.0,516160,新能源ETF
20260807,881115.TI,建筑材料,志特新材,5530.78,0.72,73,20.03,14.8,159.0,148.0,10.0,510300,沪深300ETF
20260807,881279.TI,光伏设备,福莱特,7312.44,1.09,72,10.02,11.75,131.0,121.0,10.0,516290,光伏ETF
20260807,881141.TI,中药,陇神戎发,3187.25,2.1,68,10.27,16.43,52.0,41.0,10.0,159929,医药ETF
20260807,881144.TI,医疗器械,五洲医疗,10982.5,2.99,140,20.01,83.62,86.0,76.0,10.0,159929,医药ETF
20260807,881172.TI,电子化学品,方邦股份,90436.1,4.54,43,20.0,146.16,274.0,265.0,9.0,512480,半导体ETF
20260807,881280.TI,风电设备,海力风电,4377.08,1.0,31,8.19,50.32,36.0,28.0,7.0,516160,新能源ETF
20260807,881171.TI,自动化设备,锐翔智能,28818.3,2.44,96,20.21,110.02,196.0,190.0,6.0,562500,机器人ETF
20260807,881170.TI,小金属,中国稀土,9287.55,2.85,29,10.0,57.19,235.0,229.0,6.0,512400,有色ETF
20260807,881118.TI,专用设备,耐科装备,7272.35,0.98,200,20.0,49.67,162.0,157.0,5.0,159638,高端装备ETF
20260807,881122.TI,光学光电子,光智科技,5258.3,1.52,107,18.81,240.0,204.0,199.0,5.0,512480,半导体ETF
20260807,881267.TI,能源金属,寒锐钴业,32392.4,3.34,12,8.53,36.79,78.0,72.0,5.0,512400,有色ETF
20260807,881117.TI,通用设备,宇晶股份,8970.64,1.19,252,10.0,35.96,225.0,220.0,4.0,159638,高端装备ETF
20260807,881166.TI,军工装备,菲利华,2106.66,0.53,82,9.49,89.6,110.0,107.0,3.0,512660,军工ETF
20260807,881123.TI,其他电子,京泉华,20172.8,2.24,34,8.01,29.01,69.0,67.0,2.0,512480,半导体ETF
20260807,881114.TI,金属新材料,斯瑞新材,14141.5,2.31,34,10.0,38.05,41.0,38.0,2.0,512400,有色ETF
20260807,881165.TI,综合,东阳光,2173.13,-0.57,18,2.3,32.91,15.0,13.0,1.0,510300,沪深300ETF
20260807,881102.TI,养殖业,生物股份,2737.89,0.01,36,5.88,13.86,18.0,16.0,1.0,510150,消费ETF
20260807,881143.TI,医药商业,瑞康医药,4604.31,1.48,32,10.14,3.04,21.0,20.0,1.0,159929,医药ETF
20260807,881135.TI,纺织制造,聚杰微纤,2247.89,-0.65,33,4.59,48.75,10.0,11.0,0.0,510300,沪深300ETF
20260807,881132.TI,黑色家电,兆驰股份,3962.25,-0.39,9,1.75,8.15,6.0,6.0,0.0,510150,消费ETF
20260807,881159.TI,贸易,远大控股,2504.08,-0.38,14,2.0,7.64,2.0,3.0,0.0,510300,沪深300ETF
20260807,881174.TI,厨卫电器,*ST帅电,5684.07,-0.17,9,1.99,11.77,1.0,1.0,0.0,510150,消费ETF
20260807,881103.TI,农产品加工,中粮糖业,3498.93,-0.16,43,5.54,13.53,18.0,17.0,0.0,510150,消费ETF
20260807,881173.TI,小家电,比依股份,3989.86,-0.07,26,4.17,14.73,5.0,6.0,0.0,510150,消费ETF
20260807,881179.TI,其他社会服务,联检科技,19150.7,0.24,84,14.46,30.88,16.0,17.0,0.0,510300,沪深300ETF
20260807,881264.TI,化学纤维,宝丽迪,3679.79,0.27,29,4.07,40.66,19.0,20.0,0.0,510300,沪深300ETF
20260807,881273.TI,白酒,泸州老窖,2055.71,0.32,19,1.87,88.64,45.0,45.0,0.0,512690,白酒ETF
20260807,881277.TI,电机,佳电股份,3357.93,0.32,26,2.16,11.84,21.0,20.0,0.0,561380,电网设备ETF
20260807,881181.TI,环境治理,九州一轨,3983.95,0.37,111,12.39,61.78,41.0,41.0,0.0,516160,新能源ETF
20260807,881138.TI,包装印刷,新莱应材,4296.16,0.39,46,7.98,59.28,20.0,21.0,0.0,510300,沪深300ETF
20260807,881177.TI,互联网电商,行云科技,8858.06,0.41,20,7.27,37.19,39.0,38.0,0.0,515230,软件ETF
20260807,881182.TI,美容护理,丸美生物,4845.52,0.7,33,6.71,30.2,11.0,11.0,0.0,510150,消费ETF
20260807,881152.TI,物流,申通快递,5006.19,-0.86,50,4.74,14.58,13.0,14.0,-1.0,510300,沪深300ETF
20260807,881148.TI,港口航运,国航远洋,1206.28,-0.62,36,1.74,8.75,23.0,25.0,-1.0,510300,沪深300ETF
20260807,881146.TI,燃气,胜通能源,1821.48,-0.4,27,5.68,55.47,9.0,10.0,-1.0,561380,电网设备ETF
20260807,881112.TI,钢铁,金洲管道,1517.16,-0.36,44,10.02,9.33,27.0,29.0,-1.0,510300,沪深300ETF
20260807,881137.TI,造纸,恒达新材,2030.03,-0.33,24,3.12,27.81,6.0,7.0,-1.0,510300,沪深300ETF
20260807,881133.TI,饮料制造,一鸣食品,4774.31,-0.2,47,5.45,22.84,24.0,25.0,-1.0,512690,白酒ETF
20260807,881180.TI,石油加工贸易,恒力石化,3422.39,-0.09,27,2.52,17.89,19.0,20.0,-1.0,510300,沪深300ETF
20260807,881178.TI,教育,传智教育,4121.92,0.01,15,5.02,11.5,10.0,12.0,-1.0,510300,沪深300ETF
20260807,881145.TI,电力,华银电力,1959.99,0.18,110,10.06,7.88,126.0,127.0,-1.0,561380,电网设备ETF
20260807,881108.TI,化学原料,金牛化工,3147.07,0.02,59,5.86,11.38,47.0,49.0,-2.0,510300,沪深300ETF
20260807,881109.TI,化学制品,呈和科技,7096.96,0.77,180,10.48,60.08,162.0,165.0,-2.0,510300,沪深300ETF
20260807,881129.TI,通信设备,武汉凡谷,8995.05,1.35,91,10.01,11.1,888.0,890.0,-2.0,515880,通信ETF
20260807,881275.TI,游戏,宝通科技,9388.01,-1.19,24,2.63,21.88,51.0,54.0,-3.0,159869,游戏ETF
20260807,881105.TI,煤炭开采加工,昊华能源,2898.52,-1.02,34,6.13,13.5,51.0,54.0,-3.0,515220,煤炭ETF
20260807,881149.TI,公路铁路运输,粤高速A,1283.23,-1.02,32,4.3,14.8,9.0,12.0,-3.0,510300,沪深300ETF
20260807,881164.TI,文化传媒,中文在线,2615.7,-0.66,84,6.9,26.96,120.0,123.0,-3.0,512980,传媒ETF
20260807,881158.TI,零售,香江控股,1795.34,-0.51,71,5.98,3.72,32.0,36.0,-3.0,510150,消费ETF
20260807,881136.TI,服装家纺,金发拉比,2807.84,-0.1,75,10.04,10.41,22.0,25.0,-3.0,510300,沪深300ETF
20260807,881268.TI,工程机械,唯万密封,3041.75,-0.04,36,3.78,27.45,18.0,22.0,-3.0,159638,高端装备ETF
20260807,881283.TI,多元金融,鲁信创投,1068.55,-1.24,26,0.6,18.45,14.0,19.0,-4.0,512880,证券ETF
20260807,881151.TI,机场航运,上海机场,1798.22,-1.04,13,-0.29,23.86,6.0,12.0,-5.0,510300,沪深300ETF
20260807,881156.TI,保险,中国人寿,2020.15,0.06,5,1.1,38.57,22.0,27.0,-5.0,512800,银行ETF
20260807,881131.TI,白色家电,宏昌科技,7858.12,0.7,44,19.99,41.41,39.0,45.0,-5.0,510150,消费ETF
20260807,881125.TI,汽车整车,比亚迪,2574.1,-0.72,23,0.66,90.04,37.0,44.0,-6.0,515030,新能源车ETF
20260807,881278.TI,电网设备,美硕科技,6441.19,-0.26,140,5.39,45.97,111.0,118.0,-6.0,561380,电网设备ETF
20260807,881153.TI,房地产,衢州发展,1633.8,-1.06,88,4.75,3.09,40.0,47.0,-7.0,510300,沪深300ETF
20260807,881130.TI,计算机设备,苏州科达,3995.82,-0.62,83,10.0,11.99,137.0,145.0,-7.0,515230,软件ETF
20260807,881126.TI,汽车零部件,朗博科技,5715.03,0.2,271,10.0,30.04,123.0,130.0,-7.0,515030,新能源车ETF
20260807,881116.TI,建筑装饰,杭州园林,3983.03,-0.11,143,17.64,24.41,77.0,90.0,-12.0,510300,沪深300ETF
