date,ts_code,industry_name,lead_stock,close,pct_change,company_num,pct_change_stock,close_price,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260914,881281.TI,电池,ST南都,17017.2,1.73,107,8.35,4.93,143.0,119.0,24.0,516160,新能源ETF
20260914,881175.TI,医疗服务,万邦医药,19474.3,3.99,56,20.0,63.6,96.0,75.0,21.0,510660,创新药ETF
20260914,881172.TI,电子化学品,天通股份,85574.2,1.77,43,10.01,30.23,116.0,95.0,20.0,512480,半导体ETF
20260914,881140.TI,化学制药,津药药业,6117.51,1.85,158,10.09,5.89,91.0,72.0,18.0,159929,医药ETF
20260914,881155.TI,银行,瑞丰银行,1408.77,0.88,84,2.19,5.13,106.0,93.0,13.0,512800,银行ETF
20260914,881117.TI,通用设备,多浦乐,8955.67,0.97,254,19.38,73.0,150.0,138.0,11.0,159638,高端装备ETF
20260914,881118.TI,专用设备,新益昌,7255.06,0.52,201,16.55,142.77,96.0,87.0,8.0,159638,高端装备ETF
20260914,881170.TI,小金属,东方钽业,8381.17,0.85,30,10.0,54.55,52.0,46.0,6.0,512400,有色ETF
20260914,881122.TI,光学光电子,三利谱,5259.52,1.16,107,8.67,30.59,99.0,93.0,6.0,512480,半导体ETF
20260914,881123.TI,其他电子,世华科技,20398.3,1.43,34,6.5,22.45,57.0,51.0,6.0,512480,半导体ETF
20260914,881142.TI,生物制品,近岸蛋白,5948.54,2.96,55,20.0,76.8,33.0,27.0,6.0,510660,创新药ETF
20260914,881125.TI,汽车整车,安凯客车,2554.57,2.95,23,10.14,3.91,39.0,34.0,5.0,515030,新能源车ETF
20260914,881272.TI,软件开发,永信至诚,1849.82,1.39,138,20.0,16.44,89.0,85.0,4.0,515230,软件ETF
20260914,881141.TI,中药,三力制药,3112.82,1.6,68,9.97,13.79,28.0,23.0,4.0,159929,医药ETF
20260914,881158.TI,零售,欧亚集团,1924.33,0.17,71,10.04,12.16,48.0,46.0,2.0,510150,消费ETF
20260914,881144.TI,医疗器械,*ST益通,10649.0,1.23,141,20.0,5.58,34.0,32.0,2.0,159929,医药ETF
20260914,881169.TI,贵金属,山金国际,5701.55,-0.56,14,1.18,25.69,59.0,57.0,1.0,512400,有色ETF
20260914,881179.TI,其他社会服务,联检科技,18657.6,0.16,84,6.05,30.3,9.0,7.0,1.0,510300,沪深300ETF
20260914,881114.TI,金属新材料,春光集团,13379.9,0.59,34,8.11,48.24,19.0,17.0,1.0,512400,有色ETF
20260914,881181.TI,环境治理,正和生态,4078.98,0.74,111,10.0,12.65,29.0,27.0,1.0,516160,新能源ETF
20260914,881171.TI,自动化设备,高凯技术,28022.7,1.69,99,20.0,324.41,112.0,111.0,1.0,562500,机器人ETF
20260914,881159.TI,贸易,江苏国泰,2560.74,-1.29,14,0.93,7.61,2.0,3.0,0.0,510300,沪深300ETF
20260914,881280.TI,风电设备,金风科技,4039.56,-0.65,32,3.82,19.31,33.0,34.0,0.0,516160,新能源ETF
20260914,881133.TI,饮料制造,安德利,4901.69,-0.13,47,5.07,82.85,19.0,18.0,0.0,512690,白酒ETF
20260914,881132.TI,黑色家电,创维数字,4195.12,-0.07,9,1.4,9.43,5.0,6.0,0.0,510150,消费ETF
20260914,881153.TI,房地产,ST海泰,1663.88,0.06,88,9.12,3.23,27.0,26.0,0.0,510300,沪深300ETF
20260914,881136.TI,服装家纺,中胤时尚,2817.33,0.09,75,4.89,18.67,13.0,13.0,0.0,510300,沪深300ETF
20260914,881268.TI,工程机械,天元智能,2948.35,0.09,36,2.39,14.56,11.0,10.0,0.0,159638,高端装备ETF
20260914,881173.TI,小家电,飞科电器,3933.51,0.1,26,3.97,31.45,4.0,5.0,0.0,510150,消费ETF
20260914,881156.TI,保险,中国人寿,2079.47,0.12,5,0.76,38.28,16.0,17.0,0.0,512800,银行ETF
20260914,881115.TI,建筑材料,中旗新材,5619.68,0.14,73,9.99,35.02,106.0,106.0,0.0,510300,沪深300ETF
20260914,881149.TI,公路铁路运输,山东高速,1324.4,0.33,32,2.27,10.38,9.0,9.0,0.0,510300,沪深300ETF
20260914,881182.TI,美容护理,百亚股份,4667.76,0.35,34,5.5,19.2,5.0,6.0,0.0,510150,消费ETF
20260914,881152.TI,物流,*ST瑞茂,5174.48,0.37,50,9.88,1.89,10.0,11.0,0.0,510300,沪深300ETF
20260914,881279.TI,光伏设备,凯盛新能,6877.96,0.44,73,10.0,9.57,47.0,47.0,0.0,516290,光伏ETF
20260914,881138.TI,包装印刷,陕西金叶,4362.51,0.52,46,10.11,4.14,15.0,15.0,0.0,510300,沪深300ETF
20260914,881137.TI,造纸,恒丰纸业,2066.08,0.58,24,5.67,9.7,5.0,5.0,0.0,510300,沪深300ETF
20260914,881146.TI,燃气,ST金鸿,1916.92,0.66,27,6.49,4.43,11.0,11.0,0.0,561380,电网设备ETF
20260914,881135.TI,纺织制造,鲁泰A,2255.92,0.83,33,4.3,6.06,4.0,4.0,0.0,510300,沪深300ETF
20260914,881174.TI,厨卫电器,火星人,5953.68,0.89,9,3.06,10.1,3.0,3.0,0.0,510150,消费ETF
20260914,881109.TI,化学制品,亚香股份,7060.69,1.07,183,11.55,30.99,77.0,77.0,0.0,510300,沪深300ETF
20260914,881277.TI,电机,八方股份,3161.3,1.32,26,7.27,28.76,5.0,5.0,0.0,561380,电网设备ETF
20260914,881143.TI,医药商业,百洋医药,4556.09,1.38,32,4.45,24.43,6.0,5.0,0.0,159929,医药ETF
20260914,881283.TI,多元金融,江苏金租,1064.6,-1.18,26,1.19,6.83,12.0,14.0,-1.0,512880,证券ETF
20260914,881102.TI,养殖业,天山生物,2931.99,-0.96,36,6.11,13.2,19.0,21.0,-1.0,510150,消费ETF
20260914,881151.TI,机场航运,白云机场,1721.98,-0.49,13,0.26,7.76,6.0,7.0,-1.0,510300,沪深300ETF
20260914,881165.TI,综合,天宸股份,2278.11,0.14,18,2.08,4.42,8.0,9.0,-1.0,510300,沪深300ETF
20260914,881267.TI,能源金属,博迁新材,28946.9,0.2,13,2.02,137.6,20.0,22.0,-1.0,512400,有色ETF
20260914,881264.TI,化学纤维,宝丽迪,3595.7,0.22,29,5.0,35.1,13.0,14.0,-1.0,510300,沪深300ETF
20260914,881178.TI,教育,行动教育,4210.83,-2.21,15,1.74,55.5,7.0,10.0,-2.0,510300,沪深300ETF
20260914,881177.TI,互联网电商,华凯易佰,8814.72,0.24,20,7.21,19.78,13.0,15.0,-2.0,515230,软件ETF
20260914,881162.TI,通信服务,国安股份,2625.56,0.4,44,9.89,3.11,26.0,29.0,-2.0,515880,通信ETF
20260914,881273.TI,白酒,今世缘,1949.78,0.01,19,1.08,28.99,17.0,21.0,-3.0,512690,白酒ETF
20260914,881130.TI,计算机设备,中新赛克,3862.28,0.25,83,10.0,25.86,54.0,57.0,-3.0,515230,软件ETF
20260914,881131.TI,白色家电,春光科技,7960.05,0.5,44,9.99,31.39,24.0,27.0,-3.0,510150,消费ETF
20260914,881271.TI,IT服务,博汇科技,11654.2,0.73,129,19.98,22.82,80.0,83.0,-3.0,515230,软件ETF
20260914,881103.TI,农产品加工,金健米业,3820.31,-1.88,43,4.58,14.17,33.0,37.0,-4.0,510150,消费ETF
20260914,881112.TI,钢铁,马矿股份,1503.73,0.02,44,10.03,16.79,16.0,20.0,-4.0,510300,沪深300ETF
20260914,881108.TI,化学原料,善水科技,3245.12,0.49,59,7.79,18.81,42.0,46.0,-4.0,510300,沪深300ETF
20260914,881126.TI,汽车零部件,恒勃股份,5614.54,0.57,275,10.27,57.12,86.0,91.0,-4.0,515030,新能源车ETF
20260914,881148.TI,港口航运,宁波海运,1286.09,0.23,36,5.26,3.6,48.0,54.0,-5.0,510300,沪深300ETF
20260914,881275.TI,游戏,宝通科技,8981.48,-0.69,23,4.93,21.06,18.0,25.0,-6.0,159869,游戏ETF
20260914,881180.TI,石油加工贸易,岳阳兴长,3645.53,-0.81,27,1.26,12.08,18.0,26.0,-7.0,510300,沪深300ETF
20260914,881105.TI,煤炭开采加工,新大洲A,3030.54,-1.5,34,2.11,5.81,31.0,40.0,-8.0,515220,煤炭ETF
20260914,881116.TI,建筑装饰,ST龙元,4124.31,-0.07,143,8.52,1.91,48.0,57.0,-9.0,510300,沪深300ETF
20260914,881157.TI,证券,中国银河,1428.64,-0.27,50,1.43,12.08,53.0,64.0,-10.0,512880,证券ETF
20260914,881164.TI,文化传媒,三人行,2651.92,-0.52,85,10.01,50.11,59.0,71.0,-11.0,512980,传媒ETF
20260914,881168.TI,工业金属,金田股份,4334.84,-0.85,55,2.74,13.14,66.0,82.0,-15.0,512400,有色ETF
20260914,881278.TI,电网设备,杭州柯林,6305.03,0.18,140,15.52,66.47,87.0,103.0,-16.0,561380,电网设备ETF
20260914,881145.TI,电力,恒盛能源,1976.46,0.21,110,10.02,23.6,120.0,137.0,-17.0,561380,电网设备ETF
20260914,881124.TI,消费电子,杰美特,12165.4,1.02,96,13.74,87.91,117.0,140.0,-23.0,512480,半导体ETF
20260914,881166.TI,军工装备,立航科技,2161.27,-2.47,82,8.72,61.86,112.0,147.0,-35.0,512660,军工ETF
20260914,881121.TI,半导体,欧莱新材,15658.3,0.51,188,14.12,62.31,599.0,634.0,-35.0,512480,半导体ETF
20260914,881129.TI,通信设备,意华股份,9528.54,-0.71,91,10.0,71.39,461.0,528.0,-66.0,515880,通信ETF
