date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20260818,机器人,3.44,10475.2,7.33436128,4.19,6.81329376,0.52106752,10,562500,机器人ETF
20260818,光伏设备,0.65,1210.41,6.37172528,1.94,2.76863536,3.60308992,12,516290,光伏ETF
20260818,银行,0.24,4157.96,5.97585152,2.36,3.48041472,2.4954368,13,512800,银行ETF
20260818,汽车零部件,0.3,44291.71,3.71296048,0.78,4.47677488,-0.7638144,25,515030,新能源车ETF
20260818,房地产,-0.47,1945.08,2.05513536,1.44,3.64634304,-1.59120768,49,510300,沪深300ETF
20260818,医疗器械,-0.51,940.34,1.00599424,0.45,0.88120192,0.12479232,33,159929,医药ETF
20260818,医药商业,-0.47,1170.27,-0.06939616,-0.1,0.50044672,-0.56984288,10,159929,医药ETF
20260818,贵金属,0.49,2558.62,-0.2993584,-0.17,-1.59582016,1.29646176,20,512400,有色ETF
20260818,食品饮料,0.96,26936.28,-1.5880824,-0.43,2.36015696,-3.94823936,20,510150,消费ETF
20260818,风电设备,-1.29,1304.39,-1.8419176,-2.13,0.04646192,-1.88837952,31,516160,新能源ETF
20260818,生物制品,-1.29,1037.38,-5.2623792,-3.02,-3.03348064,-2.22889856,25,510660,创新药ETF
20260818,医疗服务,-1.76,1534.74,-11.40679728,-3.07,-10.5290808,-0.87771648,44,510660,创新药ETF
20260818,能源金属,-2.42,851.37,-13.12404096,-10.13,-6.4416072,-6.68243376,49,512400,有色ETF
20260818,电网设备,-0.56,37234.84,-14.95960368,-3.41,-8.07808816,-6.88151552,7,561380,电网设备ETF
20260818,锂电池,-1.02,18249.36,-18.00544784,-6.18,-8.7032296,-9.30221824,13,516160,新能源ETF
20260818,软件开发,-0.65,1088.14,-19.04252416,-3.85,-10.99565312,-8.04687104,15,515230,软件ETF
20260818,公用事业,-0.49,9438.75,-21.46166656,-5.14,-9.4047936,-12.05687296,18,561380,电网设备ETF
20260818,化学制药,-0.7,37462.25,-22.40209408,-4.35,-12.09615616,-10.30593792,21,159929,医药ETF
20260818,小金属,-0.88,4143.33,-25.2247552,-5.59,-11.63388672,-13.59086848,24,512400,有色ETF
20260818,电池,-1.1,1370.54,-38.13168128,-6.5,-18.43580672,-19.69587456,34,516160,新能源ETF
20260818,有色金属,-0.53,28415.9,-56.78952192,-4.47,-27.7452928,-29.04422912,37,512400,有色ETF
20260818,半导体,0.16,2950.53,-123.10642688,-3.15,-110.93413888,-12.172288,43,512480,半导体ETF
20260818,通信设备,-0.92,24071.11,-125.00180224,-6.98,-69.30686976,-55.69493248,44,515880,通信ETF
