date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20260812,通信设备,2.95,23137.65,130.9416704,7.9,98.14206976,32.79960064,1,515880,通信ETF
20260812,半导体,2.07,2813.37,54.49975552,1.78,49.9113344,4.58842112,5,512480,半导体ETF
20260812,光伏设备,2.29,1203.47,17.97367536,5.25,9.84310512,8.13057024,11,516290,光伏ETF
20260812,食品饮料,1.66,26777.06,12.771536,3.68,6.40595264,6.36558336,14,510150,消费ETF
20260812,房地产,3.1,2005.11,11.53156336,5.89,9.49079024,2.04077312,17,510300,沪深300ETF
20260812,电池,1.22,1363.7,9.14633216,1.58,6.1263744,3.01995776,20,516160,新能源ETF
20260812,汽车零部件,1.0,43921.25,8.77894224,2.05,9.86442832,-1.08548608,21,515030,新能源车ETF
20260812,电网设备,1.5,37225.09,8.18716304,2.19,7.68093072,0.50623232,26,561380,电网设备ETF
20260812,锂电池,1.0,18129.13,6.48914016,2.15,3.94101344,2.54812672,33,516160,新能源ETF
20260812,银行,-0.09,4154.86,6.22181872,2.9,5.20058864,1.02123008,38,512800,银行ETF
20260812,风电设备,1.48,1321.16,3.24332272,3.68,1.82734256,1.41598016,3,516160,新能源ETF
20260812,能源金属,1.16,868.43,1.92920912,1.23,1.61625808,0.31295104,26,512400,有色ETF
20260812,医药商业,0.35,1161.75,1.01082704,1.15,1.0359472,-0.02512016,17,159929,医药ETF
20260812,医疗器械,0.85,938.11,0.9047984,0.44,1.22196192,-0.31716352,24,159929,医药ETF
20260812,小金属,1.33,4093.45,0.7482112,0.17,6.11883776,-5.37062656,35,512400,有色ETF
20260812,贵金属,1.82,2602.44,-3.31976112,-1.32,0.12027472,-3.44003584,13,512400,有色ETF
20260812,机器人,0.61,10033.7,-3.62783712,-3.41,-2.3938336,-1.23400352,16,562500,机器人ETF
20260812,化学制药,0.66,37077.28,-5.48119552,-1.03,0.19920128,-5.6803968,22,159929,医药ETF
20260812,公用事业,-0.01,9644.89,-7.57010336,-1.71,-0.47623328,-7.09387008,32,561380,电网设备ETF
20260812,软件开发,0.98,1105.16,-8.74065664,-1.9,-2.75068672,-5.98996992,34,515230,软件ETF
20260812,生物制品,-0.09,1025.76,-10.24739168,-5.72,-7.02872224,-3.21866944,38,510660,创新药ETF
20260812,有色金属,1.12,28209.9,-10.49779712,-0.72,9.02450176,-19.52229888,39,512400,有色ETF
20260812,医疗服务,0.68,1507.56,-19.31621888,-4.1,-5.04219136,-14.27402752,44,510660,创新药ETF
