date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20260810,食品饮料,2.98,26514.18,16.36973568,3.79,7.59007232,8.77966336,2,510150,消费ETF
20260810,贵金属,5.22,2691.91,13.88906688,4.1,13.2834912,0.60557568,4,512400,有色ETF
20260810,有色金属,2.22,28768.67,12.46819584,0.62,24.88191488,-12.41371904,5,512400,有色ETF
20260810,电网设备,2.05,37149.3,11.4773408,2.4,8.47983424,2.99750656,6,561380,电网设备ETF
20260810,电池,1.08,1357.1,7.73481984,1.11,1.77751296,5.95730688,12,516160,新能源ETF
20260810,能源金属,3.51,886.77,6.267632,2.71,7.0507488,-0.7831168,18,512400,有色ETF
20260810,汽车零部件,1.37,43420.73,5.1954376,1.17,0.63987152,4.55556608,26,515030,新能源车ETF
20260810,医疗服务,4.35,1483.89,2.52151296,0.36,5.89520896,-3.373696,7,510660,创新药ETF
20260810,银行,0.57,4168.71,1.85113264,0.75,0.50477232,1.34636032,22,512800,银行ETF
20260810,锂电池,0.85,18010.78,1.77040384,0.46,-2.58495744,4.35536128,27,516160,新能源ETF
20260810,医疗器械,0.89,932.46,1.6296768,0.57,-1.3882432,3.01792,33,159929,医药ETF
20260810,光伏设备,0.66,1172.18,0.97190256,0.34,-0.62849936,1.60040192,8,516290,光伏ETF
20260810,医药商业,2.71,1137.83,0.58055424,0.87,1.12154272,-0.54098848,34,159929,医药ETF
20260810,风电设备,0.83,1322.94,-1.51684144,-1.47,-1.22848416,-0.28835728,50,516160,新能源ETF
20260810,房地产,1.78,1937.61,-2.2407328,-1.47,-0.71704304,-1.52368976,22,510300,沪深300ETF
20260810,公用事业,1.46,9666.43,-2.83919104,-0.58,0.77505792,-3.61424896,35,561380,电网设备ETF
20260810,生物制品,1.37,1019.0,-4.54856784,-1.97,-1.50466384,-3.043904,46,510660,创新药ETF
20260810,机器人,-1.06,9846.58,-5.63273392,-5.79,-1.20425984,-4.42847408,50,562500,机器人ETF
20260810,软件开发,0.31,1094.31,-13.7261824,-2.79,-5.4743168,-8.2518656,21,515230,软件ETF
20260810,小金属,2.96,4206.0,-14.72287488,-2.16,-2.99313664,-11.72973824,23,512400,有色ETF
20260810,化学制药,1.22,36724.16,-15.13967104,-2.22,-3.62548224,-11.5141888,24,159929,医药ETF
20260810,半导体,0.29,2769.41,-62.46640384,-1.72,-73.24785408,10.78145024,39,512480,半导体ETF
20260810,通信设备,-0.93,22509.11,-167.10159872,-8.61,-118.22836992,-48.8732288,44,515880,通信ETF
