date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20260814,通信设备,2.37,23575.23,118.72749568,6.61,107.02933248,11.6981632,2,515880,通信ETF
20260814,小金属,2.02,4063.36,14.37880832,3.28,13.99587584,0.38293248,8,512400,有色ETF
20260814,食品饮料,-1.08,26441.31,8.14094816,2.37,13.479672,-5.33872384,18,510150,消费ETF
20260814,医药商业,1.19,1182.44,5.96663648,7.17,5.70710176,0.25953472,25,159929,医药ETF
20260814,电池,0.72,1354.5,5.28114176,0.91,2.58212608,2.69901568,27,516160,新能源ETF
20260814,有色金属,1.41,27801.91,5.11535616,0.42,5.13476352,-0.01940736,29,512400,有色ETF
20260814,房地产,-1.01,1943.05,4.54762912,2.71,5.09173072,-0.5441016,32,510300,沪深300ETF
20260814,生物制品,0.25,1050.35,2.72354544,1.33,3.35698928,-0.63344384,43,510660,创新药ETF
20260814,银行,-0.54,4144.46,2.13499088,0.99,-2.60922416,4.74421504,11,512800,银行ETF
20260814,锂电池,0.81,18020.8,2.11563152,0.75,0.66894992,1.4466816,13,516160,新能源ETF
20260814,能源金属,1.07,866.41,0.88182112,0.66,-1.11968304,2.00150416,40,512400,有色ETF
20260814,软件开发,0.14,1086.65,-0.86418944,-0.16,4.54300416,-5.4071936,42,515230,软件ETF
20260814,医疗器械,-0.19,941.51,-2.42877072,-1.03,-2.9190696,0.49029888,7,159929,医药ETF
20260814,风电设备,-0.41,1308.25,-2.964168,-3.79,-2.57071648,-0.39345152,22,516160,新能源ETF
20260814,机器人,-0.08,9865.06,-2.97339664,-3.28,-1.28023168,-1.69316496,23,562500,机器人ETF
20260814,电网设备,-0.81,36652.78,-4.833804,-1.16,2.94876752,-7.78257152,47,561380,电网设备ETF
20260814,贵金属,0.2,2464.13,-9.04190352,-5.05,-5.15222032,-3.8896832,10,512400,有色ETF
20260814,光伏设备,-0.13,1169.71,-10.06568032,-4.42,-4.28982112,-5.7758592,17,516290,光伏ETF
20260814,汽车零部件,0.01,43421.2,-11.11144448,-2.63,-5.74084096,-5.37060352,20,515030,新能源车ETF
20260814,医疗服务,-0.27,1562.26,-20.8240256,-4.65,-10.9454464,-9.8785792,33,510660,创新药ETF
20260814,化学制药,-0.4,37450.71,-23.84760576,-4.16,-12.65308928,-11.19451648,35,159929,医药ETF
20260814,公用事业,-2.3,9441.52,-49.47486304,-8.63,-31.73216608,-17.74269696,44,561380,电网设备ETF
20260814,半导体,1.8,2808.05,-61.2482304,-2.15,-29.81917184,-31.42905856,45,512480,半导体ETF
