date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20260923,锂电池,0.86,17573.99,10.18490176,3.52,8.30730048,1.87760128,2,516160,新能源ETF
20260923,房地产,0.07,2045.87,9.21176528,2.97,11.11371216,-1.90194688,4,510300,沪深300ETF
20260923,电池,0.22,1298.59,8.47308288,1.86,6.81190912,1.66117376,6,516160,新能源ETF
20260923,食品饮料,-0.52,26246.44,6.36236832,2.04,6.845256,-0.48288768,11,510150,消费ETF
20260923,贵金属,-0.68,2511.09,-0.02644496,-0.03,-1.35512976,1.3286848,13,512400,有色ETF
20260923,医药商业,-1.55,1107.67,-0.83392522,-2.19,-0.1079353,-0.72598992,1,159929,医药ETF
20260923,机器人,-0.33,9257.97,-1.62812368,-3.79,-0.42031696,-1.20780672,9,562500,机器人ETF
20260923,风电设备,-0.98,1273.4,-2.15475776,-2.68,-0.255876,-1.89888176,25,516160,新能源ETF
20260923,生物制品,1.39,1076.55,-2.92569984,-1.38,0.71068544,-3.63638528,50,510660,创新药ETF
20260923,医疗器械,0.65,957.82,-3.59431376,-1.74,0.00396,-3.59827376,10,159929,医药ETF
20260923,汽车零部件,-0.06,43470.05,-4.9498608,-1.24,-3.95195488,-0.99790592,32,515030,新能源车ETF
20260923,光伏设备,0.1,1128.04,-5.6025208,-2.56,-3.53792944,-2.06459136,37,516290,光伏ETF
20260923,能源金属,-2.06,734.43,-6.3399496,-10.91,-3.7954768,-2.5444728,43,512400,有色ETF
20260923,银行,-0.43,4300.66,-10.35212112,-5.4,-5.55275344,-4.79936768,10,512800,银行ETF
20260923,小金属,-1.04,3777.95,-12.18358304,-7.63,-5.06512176,-7.11846128,17,512400,有色ETF
20260923,医疗服务,0.77,1572.19,-12.80684448,-3.61,-5.00783264,-7.79901184,18,510660,创新药ETF
20260923,电网设备,-1.25,35746.89,-14.44139648,-4.75,-5.5870912,-8.85430528,23,561380,电网设备ETF
20260923,公用事业,-1.84,9365.06,-15.79145024,-4.84,-7.22178624,-8.569664,26,561380,电网设备ETF
20260923,化学制药,-0.66,37064.47,-16.8035224,-3.93,-7.77092592,-9.03259648,28,159929,医药ETF
20260923,软件开发,-1.4,1081.09,-22.39402816,-7.41,-12.00741184,-10.38661632,35,515230,软件ETF
20260923,有色金属,-0.73,27224.67,-31.11448064,-4.77,-19.65188352,-11.46259712,38,512400,有色ETF
20260923,半导体,1.48,2931.33,-41.8859136,-1.84,-26.36167168,-15.52424192,42,512480,半导体ETF
20260923,通信设备,-0.74,25281.05,-66.25734912,-5.78,-20.09752576,-46.15982336,45,515880,通信ETF
