date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20260902,电网设备,0.49,36532.46,14.82468768,4.17,14.83962272,-0.01493504,3,561380,电网设备ETF
20260902,医疗服务,-1.13,1395.55,10.6325192,4.32,2.76774352,7.86477568,9,510660,创新药ETF
20260902,汽车零部件,0.3,44146.18,6.71019088,1.47,9.2123912,-2.50220032,16,515030,新能源车ETF
20260902,生物制品,-1.18,994.65,1.00769168,0.75,-0.00318336,1.01087504,5,510660,创新药ETF
20260902,医药商业,-1.71,1122.19,-1.11002198,-2.88,-0.90516006,-0.20486192,50,159929,医药ETF
20260902,房地产,-0.71,1975.52,-1.88486272,-0.97,-0.208224,-1.67663872,50,510300,沪深300ETF
20260902,食品饮料,-1.43,26503.26,-3.2081128,-1.19,-0.06780176,-3.14031104,38,510150,消费ETF
20260902,风电设备,-1.23,1227.31,-3.54784675,-6.83,-1.53800659,-2.00984016,44,516160,新能源ETF
20260902,银行,-0.22,4381.87,-5.11031552,-1.72,-2.42371072,-2.6866048,19,512800,银行ETF
20260902,医疗器械,-0.57,928.29,-5.31093696,-3.29,-2.87217664,-2.43876032,21,159929,医药ETF
20260902,公用事业,-0.45,9465.12,-5.62041648,-1.55,-0.91669296,-4.70372352,25,561380,电网设备ETF
20260902,化学制药,-1.12,36167.83,-7.6482104,-2.21,-3.15577392,-4.49243648,45,159929,医药ETF
20260902,机器人,-0.81,9408.15,-9.27669888,-12.57,-5.07797584,-4.19872304,4,562500,机器人ETF
20260902,光伏设备,-1.19,1124.89,-11.8929648,-5.56,-5.1256584,-6.7673064,11,516290,光伏ETF
20260902,能源金属,-3.39,798.53,-12.34591376,-10.93,-5.58689392,-6.75901984,15,512400,有色ETF
20260902,小金属,-2.19,3842.3,-15.66262528,-7.27,-7.42035968,-8.2422656,20,512400,有色ETF
20260902,贵金属,-0.16,2772.43,-15.84218144,-5.76,-8.98974496,-6.85243648,21,512400,有色ETF
20260902,锂电池,-0.74,17448.56,-17.33973344,-6.87,-4.21567072,-13.12406272,24,516160,新能源ETF
20260902,电池,-1.14,1312.77,-28.75692544,-6.27,-9.17213952,-19.58478592,30,516160,新能源ETF
20260902,软件开发,-1.52,1084.78,-29.70304672,-8.35,-13.66554272,-16.037504,31,515230,软件ETF
20260902,通信设备,-0.47,23993.83,-67.12271616,-5.19,-38.72681728,-28.39589888,41,515880,通信ETF
20260902,有色金属,-1.34,27936.5,-78.64326912,-6.89,-40.84568576,-37.79758336,44,512400,有色ETF
20260902,半导体,-1.39,2721.33,-90.92579584,-5.02,-55.07065088,-35.85514496,45,512480,半导体ETF
