date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20260909,通信设备,0.35,24439.19,51.01434624,3.24,46.65497344,4.3593728,1,515880,通信ETF
20260909,有色金属,1.07,28204.85,26.43366912,2.22,14.71187456,11.72179456,6,512400,有色ETF
20260909,公用事业,0.81,9647.95,11.98756112,3.08,10.14718992,1.8403712,11,561380,电网设备ETF
20260909,贵金属,2.23,2753.97,9.0209976,3.98,8.13196336,0.88903424,19,512400,有色ETF
20260909,锂电池,-0.45,17320.41,7.75016592,2.8,4.94096528,2.80920064,26,516160,新能源ETF
20260909,电池,-0.3,1290.89,6.63619328,1.47,3.87907584,2.75711744,31,516160,新能源ETF
20260909,小金属,1.02,3856.15,5.94936544,2.71,2.25739744,3.691968,36,512400,有色ETF
20260909,电网设备,0.36,36594.61,4.52416256,1.05,8.5874304,-4.06326784,41,561380,电网设备ETF
20260909,能源金属,0.23,783.55,-0.15711008,-0.22,-0.3876984,0.23058832,20,512400,有色ETF
20260909,汽车零部件,-0.68,43743.2,-0.3021632,-0.07,1.53615488,-1.83831808,4,515030,新能源车ETF
20260909,医药商业,-1.42,1127.62,-1.31931862,-4.48,-0.3629231,-0.95639552,14,159929,医药ETF
20260909,风电设备,-0.94,1216.41,-1.84081275,-3.72,-0.74714315,-1.0936696,47,516160,新能源ETF
20260909,生物制品,-1.31,998.71,-2.0286528,-1.69,-0.63147936,-1.39717344,2,510660,创新药ETF
20260909,银行,0.14,4382.4,-2.65560816,-1.38,-2.50720496,-0.1484032,24,512800,银行ETF
20260909,医疗服务,-0.83,1416.37,-4.68280752,-1.86,-4.87876016,0.19595264,2,510660,创新药ETF
20260909,光伏设备,-0.87,1119.1,-5.3250304,-3.19,-3.19980496,-2.12522544,6,516290,光伏ETF
20260909,机器人,-1.16,9332.35,-5.83716224,-8.87,-3.4866512,-2.35051104,8,562500,机器人ETF
20260909,医疗器械,-1.43,916.28,-8.9209952,-5.58,-4.28687152,-4.63412368,22,159929,医药ETF
20260909,房地产,-1.5,2005.16,-11.62894832,-6.86,-6.44404624,-5.18490208,27,510300,沪深300ETF
20260909,软件开发,-1.67,1065.97,-12.26966336,-4.06,-3.70412864,-8.56553472,28,515230,软件ETF
20260909,食品饮料,-1.32,27085.39,-13.20881872,-4.51,-4.81202128,-8.39679744,30,510150,消费ETF
20260909,化学制药,-1.49,35917.65,-18.35572576,-5.44,-7.30851424,-11.04721152,40,159929,医药ETF
20260909,半导体,-0.42,2654.89,-65.4832256,-3.79,-43.84207616,-21.64114944,46,512480,半导体ETF
