date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20260918,半导体,4.35,2869.78,182.20373248,5.46,136.11058432,46.09314816,2,512480,半导体ETF
20260918,通信设备,2.15,25161.93,46.28162816,2.45,45.83429376,0.4473344,6,515880,通信ETF
20260918,有色金属,1.54,27152.16,23.03207168,2.65,13.45515008,9.5769216,11,512400,有色ETF
20260918,房地产,2.02,1973.51,17.10602224,9.58,13.92371136,3.18231088,17,510300,沪深300ETF
20260918,电网设备,2.0,35951.81,15.71162688,4.34,16.11009344,-0.39846656,20,561380,电网设备ETF
20260918,医疗服务,2.77,1471.04,11.15881072,3.19,7.12238448,4.03642624,36,510660,创新药ETF
20260918,光伏设备,3.15,1116.54,10.73681328,4.43,7.52275376,3.21405952,37,516290,光伏ETF
20260918,软件开发,1.91,1051.96,5.93277536,1.69,4.670616,1.26215936,3,515230,软件ETF
20260918,公用事业,0.96,9526.78,5.83484624,1.59,9.98630608,-4.15145984,4,561380,电网设备ETF
20260918,食品饮料,0.85,25759.81,2.72244848,1.28,3.58332272,-0.86087424,25,510150,消费ETF
20260918,贵金属,1.67,2605.32,2.67800544,1.45,0.91956704,1.7584384,26,512400,有色ETF
20260918,小金属,1.54,3777.02,2.36550032,1.12,2.4162472,-0.05074688,31,512400,有色ETF
20260918,医药商业,1.53,1099.55,2.2835055,6.33,2.48708038,-0.20357488,32,159929,医药ETF
20260918,医疗器械,1.64,910.1,1.74801824,1.04,0.722568,1.02545024,4,159929,医药ETF
20260918,生物制品,1.99,999.03,1.49079136,1.03,0.13848272,1.35230864,17,510660,创新药ETF
20260918,机器人,1.74,9256.24,1.01066272,1.16,0.28930496,0.72135776,47,562500,机器人ETF
20260918,电池,1.74,1296.84,0.86064896,0.16,3.0556544,-2.19500544,9,516160,新能源ETF
20260918,能源金属,0.49,739.42,-0.58508496,-0.89,-0.56726624,-0.01781872,5,512400,有色ETF
20260918,汽车零部件,1.09,42792.29,-1.5149528,-0.32,-4.55638128,3.04142848,3,515030,新能源车ETF
20260918,化学制药,0.72,35376.36,-2.2641896,-0.62,1.19743216,-3.46162176,15,159929,医药ETF
20260918,银行,-0.48,4313.61,-2.38173728,-0.98,-0.8891344,-1.49260288,16,512800,银行ETF
20260918,风电设备,1.13,1301.64,-2.88254208,-2.08,-0.9451608,-1.93738128,21,516160,新能源ETF
20260918,锂电池,1.64,17439.06,-3.41202944,-0.98,0.93745664,-4.34948608,27,516160,新能源ETF
