date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20260827,半导体,5.04,2818.27,173.72859392,5.99,146.25426432,27.4743296,2,512480,半导体ETF
20260827,通信设备,3.41,24207.29,101.28030208,5.55,84.86757632,16.41272576,6,515880,通信ETF
20260827,小金属,2.98,4046.26,23.21004672,6.09,20.54002048,2.67002624,17,512400,有色ETF
20260827,软件开发,1.44,1058.92,12.25913872,2.88,6.5448936,5.71424512,35,515230,软件ETF
20260827,汽车零部件,0.72,43181.86,11.24657216,2.51,10.28458048,0.96199168,37,515030,新能源车ETF
20260827,化学制药,1.4,37016.14,9.92661568,2.11,9.28857152,0.63804416,43,159929,医药ETF
20260827,房地产,0.25,1969.78,1.534076,1.15,2.64302448,-1.10894848,4,510300,沪深300ETF
20260827,医疗器械,0.42,929.79,0.44740256,0.22,0.77485216,-0.3274496,8,159929,医药ETF
20260827,能源金属,0.99,837.81,-1.46916,-1.4,-0.63613776,-0.83302224,18,512400,有色ETF
20260827,风电设备,0.57,1239.35,-2.09739504,-3.47,-0.43879248,-1.65860256,39,516160,新能源ETF
20260827,医疗服务,0.62,1464.96,-2.35850928,-0.79,-1.24631984,-1.11218944,45,510660,创新药ETF
20260827,医药商业,-0.07,1137.78,-2.43584924,-4.54,-1.13962796,-1.29622128,48,159929,医药ETF
20260827,机器人,1.29,9568.6,-2.87464576,-2.55,-2.33353824,-0.54110752,3,562500,机器人ETF
20260827,贵金属,2.89,2875.6,-5.83144192,-1.72,5.36189696,-11.19333888,26,512400,有色ETF
20260827,生物制品,0.24,1044.01,-7.56570768,-3.48,-2.7400744,-4.82563328,29,510660,创新药ETF
20260827,有色金属,1.65,28634.47,-8.0268288,-0.54,9.07888128,-17.10571008,31,512400,有色ETF
20260827,电网设备,0.01,36052.66,-9.47534768,-2.4,-5.32425392,-4.15109376,32,561380,电网设备ETF
20260827,锂电池,0.3,17706.68,-9.6266744,-3.32,-9.64284336,0.01616896,33,516160,新能源ETF
20260827,银行,-1.05,4259.33,-12.11495168,-4.01,-6.51247872,-5.60247296,36,512800,银行ETF
20260827,食品饮料,0.1,26247.26,-12.91364768,-4.34,-12.74245536,-0.17119232,39,510150,消费ETF
20260827,光伏设备,-0.19,1157.16,-14.68434944,-4.21,-3.4522496,-11.23209984,40,516290,光伏ETF
20260827,电池,0.26,1343.49,-17.36169472,-3.1,-14.89454336,-2.46715136,42,516160,新能源ETF
20260827,公用事业,-0.1,9424.46,-17.84653344,-4.83,-5.0194896,-12.82704384,43,561380,电网设备ETF
