date,time,amv,volume_candidate,amount_candidate,source_file
2021-07-08,09:30:59,97540.3984375,2721100288.0,37385494528.0,Z_SK0AMV20210708.fde
2021-07-08,09:31:59,97843.8984375,4024349696.0,56761458688.0,Z_SK0AMV20210708.fde
2021-07-08,09:32:59,97992.1015625,5148800000.0,73914195968.0,Z_SK0AMV20210708.fde
2021-07-08,09:33:59,98107.8984375,6181376000.0,89853345792.0,Z_SK0AMV20210708.fde
2021-07-08,09:34:59,97995.3984375,7236408832.0,105756893184.0,Z_SK0AMV20210708.fde
2021-07-08,09:35:59,98120.8046875,8271188992.0,121381273600.0,Z_SK0AMV20210708.fde
2021-07-08,09:36:59,98196.0,9239848960.0,135638482944.0,Z_SK0AMV20210708.fde
2021-07-08,09:37:59,98260.5,10118875136.0,148729249792.0,Z_SK0AMV20210708.fde
2021-07-08,09:38:59,98450.8046875,10957803520.0,161256488960.0,Z_SK0AMV20210708.fde
2021-07-08,09:39:59,98582.3046875,11807219712.0,174126989312.0,Z_SK0AMV20210708.fde
2021-07-08,09:40:59,98510.3046875,12662381568.0,186909376512.0,Z_SK0AMV20210708.fde
2021-07-08,09:41:59,98618.8984375,13427731456.0,198412697600.0,Z_SK0AMV20210708.fde
2021-07-08,09:42:59,98797.8984375,14170124288.0,209333436416.0,Z_SK0AMV20210708.fde
2021-07-08,09:43:59,98758.6015625,14912350208.0,220292317184.0,Z_SK0AMV20210708.fde
2021-07-08,09:44:59,98689.6015625,15584770048.0,230420873216.0,Z_SK0AMV20210708.fde
2021-07-08,09:45:59,98515.5,16314655744.0,241494212608.0,Z_SK0AMV20210708.fde
2021-07-08,09:46:59,98712.1015625,17029766144.0,252148023296.0,Z_SK0AMV20210708.fde
2021-07-08,09:47:59,98843.0,17684387840.0,261525766144.0,Z_SK0AMV20210708.fde
2021-07-08,09:48:59,98756.0,18344984576.0,270963965952.0,Z_SK0AMV20210708.fde
2021-07-08,09:49:59,98788.3984375,18941976576.0,279888101376.0,Z_SK0AMV20210708.fde
2021-07-08,09:50:59,98743.203125,19578484736.0,289831223296.0,Z_SK0AMV20210708.fde
2021-07-08,09:51:59,98624.0,20203483136.0,299332337664.0,Z_SK0AMV20210708.fde
2021-07-08,09:52:59,98643.5,20872744960.0,308949614592.0,Z_SK0AMV20210708.fde
2021-07-08,09:53:59,98688.3984375,21440577536.0,317460742144.0,Z_SK0AMV20210708.fde
2021-07-08,09:54:59,98846.703125,21986830336.0,325425135616.0,Z_SK0AMV20210708.fde
2021-07-08,09:55:59,98940.8046875,22540142592.0,333488553984.0,Z_SK0AMV20210708.fde
2021-07-08,09:56:59,98869.8046875,23055345664.0,341231173632.0,Z_SK0AMV20210708.fde
2021-07-08,09:57:59,98982.0,23550670848.0,348991717376.0,Z_SK0AMV20210708.fde
2021-07-08,09:58:59,99092.0,24073097216.0,356660969472.0,Z_SK0AMV20210708.fde
2021-07-08,09:59:59,99187.3046875,24549552128.0,364148490240.0,Z_SK0AMV20210708.fde
2021-07-08,10:00:59,99179.0,25116766208.0,372916584448.0,Z_SK0AMV20210708.fde
2021-07-08,10:01:59,99203.1015625,25618694144.0,380966567936.0,Z_SK0AMV20210708.fde
2021-07-08,10:02:59,99114.203125,26129123328.0,388649582592.0,Z_SK0AMV20210708.fde
2021-07-08,10:03:59,99146.3046875,26593040384.0,395960320000.0,Z_SK0AMV20210708.fde
2021-07-08,10:04:59,99293.703125,27048658944.0,402794381312.0,Z_SK0AMV20210708.fde
2021-07-08,10:05:59,99463.3046875,27489918976.0,410002587648.0,Z_SK0AMV20210708.fde
2021-07-08,10:06:59,99483.8046875,27926663168.0,417050525696.0,Z_SK0AMV20210708.fde
2021-07-08,10:07:59,99555.8046875,28337192960.0,423647576064.0,Z_SK0AMV20210708.fde
2021-07-08,10:08:59,99529.5,28759007232.0,430378188800.0,Z_SK0AMV20210708.fde
