date,time,amv,volume_candidate,amount_candidate,source_file
2022-02-28,09:30:59,93596.203125,2990386944.0,32165746688.0,Z_SK0AMV20220228.fde
2022-02-28,09:31:59,93834.8984375,4485604352.0,49629057024.0,Z_SK0AMV20220228.fde
2022-02-28,09:32:59,94161.8984375,5827117056.0,65746219008.0,Z_SK0AMV20220228.fde
2022-02-28,09:33:59,94232.5,7078054400.0,80952819712.0,Z_SK0AMV20220228.fde
2022-02-28,09:34:59,94051.5,8233910272.0,94725431296.0,Z_SK0AMV20220228.fde
2022-02-28,09:35:59,93962.1015625,9384445952.0,107947433984.0,Z_SK0AMV20220228.fde
2022-02-28,09:36:59,94117.8984375,10454627328.0,120579702784.0,Z_SK0AMV20220228.fde
2022-02-28,09:37:59,93993.5,11454733312.0,132050984960.0,Z_SK0AMV20220228.fde
2022-02-28,09:38:59,93862.5,12584937472.0,145229201408.0,Z_SK0AMV20220228.fde
2022-02-28,09:39:59,93606.3046875,13726491648.0,157731962880.0,Z_SK0AMV20220228.fde
2022-02-28,09:40:59,93664.0,14935959552.0,170868506624.0,Z_SK0AMV20220228.fde
2022-02-28,09:41:59,93591.1015625,15993099264.0,182197944320.0,Z_SK0AMV20220228.fde
2022-02-28,09:42:59,93541.1015625,16955565056.0,192998866944.0,Z_SK0AMV20220228.fde
2022-02-28,09:43:59,93621.6015625,17944760320.0,203884380160.0,Z_SK0AMV20220228.fde
2022-02-28,09:44:59,93727.3046875,18777856000.0,213308964864.0,Z_SK0AMV20220228.fde
2022-02-28,09:45:59,93668.3984375,19579377664.0,222817009664.0,Z_SK0AMV20220228.fde
2022-02-28,09:46:59,93694.703125,20297144320.0,231356661760.0,Z_SK0AMV20220228.fde
2022-02-28,09:47:59,93856.8984375,20978397184.0,239505063936.0,Z_SK0AMV20220228.fde
2022-02-28,09:48:59,94063.3984375,21610776576.0,247180148736.0,Z_SK0AMV20220228.fde
2022-02-28,09:49:59,94080.5,22253674496.0,254928207872.0,Z_SK0AMV20220228.fde
2022-02-28,09:50:59,94148.0,22830045184.0,262085165056.0,Z_SK0AMV20220228.fde
2022-02-28,09:51:59,94194.5,23347859456.0,268716408832.0,Z_SK0AMV20220228.fde
2022-02-28,09:52:59,94118.0,23831762944.0,275225739264.0,Z_SK0AMV20220228.fde
2022-02-28,09:53:59,94150.703125,24322828288.0,281396346880.0,Z_SK0AMV20220228.fde
2022-02-28,09:54:59,94174.8046875,24802355200.0,287492636672.0,Z_SK0AMV20220228.fde
2022-02-28,09:55:59,94130.0,25317871616.0,293678383104.0,Z_SK0AMV20220228.fde
2022-02-28,09:56:59,93978.6015625,25905043456.0,300582338560.0,Z_SK0AMV20220228.fde
2022-02-28,09:57:59,94010.8984375,26432337920.0,306675810304.0,Z_SK0AMV20220228.fde
2022-02-28,09:58:59,94090.703125,26895513600.0,312098095104.0,Z_SK0AMV20220228.fde
2022-02-28,09:59:59,94260.703125,27349100544.0,317671342080.0,Z_SK0AMV20220228.fde
2022-02-28,10:00:59,94344.1015625,27890677760.0,324290379776.0,Z_SK0AMV20220228.fde
