date,time,amv,volume_candidate,amount_candidate,source_file
2024-01-16,09:30:59,66494.203125,2010047360.0,19414165504.0,Z_SK0AMV20240116.fde
2024-01-16,09:31:59,66466.8984375,3114430976.0,30895988736.0,Z_SK0AMV20240116.fde
2024-01-16,09:32:59,66557.3046875,3962461696.0,39657730048.0,Z_SK0AMV20240116.fde
2024-01-16,09:33:59,66692.203125,4725576704.0,47711817728.0,Z_SK0AMV20240116.fde
2024-01-16,09:34:59,66661.8046875,5442208256.0,55388184576.0,Z_SK0AMV20240116.fde
2024-01-16,09:35:59,66613.203125,6282074112.0,63793487872.0,Z_SK0AMV20240116.fde
2024-01-16,09:36:59,66615.8984375,6944024576.0,70780157952.0,Z_SK0AMV20240116.fde
2024-01-16,09:37:59,66775.1015625,7570132992.0,77486915584.0,Z_SK0AMV20240116.fde
2024-01-16,09:38:59,66749.8984375,8141886976.0,83944964096.0,Z_SK0AMV20240116.fde
2024-01-16,09:39:59,66862.6015625,8600422400.0,89218523136.0,Z_SK0AMV20240116.fde
2024-01-16,09:40:59,66872.5,9173382144.0,95409577984.0,Z_SK0AMV20240116.fde
2024-01-16,09:41:59,66881.703125,9783977984.0,101493014528.0,Z_SK0AMV20240116.fde
2024-01-16,09:42:59,66865.6015625,10295829504.0,106507608064.0,Z_SK0AMV20240116.fde
2024-01-16,09:43:59,66823.6015625,10789937152.0,111388311552.0,Z_SK0AMV20240116.fde
2024-01-16,09:44:59,66856.3046875,11306428416.0,116646707200.0,Z_SK0AMV20240116.fde
2024-01-16,09:45:59,66817.5,11831626752.0,122164355072.0,Z_SK0AMV20240116.fde
2024-01-16,09:46:59,66836.1015625,12243287040.0,126537973760.0,Z_SK0AMV20240116.fde
2024-01-16,09:47:59,66977.0,12755263488.0,131862839296.0,Z_SK0AMV20240116.fde
2024-01-16,09:48:59,67040.8984375,13246109696.0,137089925120.0,Z_SK0AMV20240116.fde
2024-01-16,09:49:59,67055.6015625,13674635264.0,141947568128.0,Z_SK0AMV20240116.fde
2024-01-16,09:50:59,67136.3046875,14171975680.0,147191545856.0,Z_SK0AMV20240116.fde
2024-01-16,09:51:59,67181.6015625,14624395264.0,152289656832.0,Z_SK0AMV20240116.fde
2024-01-16,09:52:59,67175.6015625,15040462848.0,156865331200.0,Z_SK0AMV20240116.fde
2024-01-16,09:53:59,67257.0,15452644352.0,161718616064.0,Z_SK0AMV20240116.fde
2024-01-16,09:54:59,67217.3984375,15873459200.0,166502678528.0,Z_SK0AMV20240116.fde
2024-01-16,09:55:59,67255.203125,16265262080.0,170694852608.0,Z_SK0AMV20240116.fde
2024-01-16,09:56:59,67176.8984375,16643472384.0,174890696704.0,Z_SK0AMV20240116.fde
2024-01-16,09:57:59,67137.203125,17048914944.0,179068239872.0,Z_SK0AMV20240116.fde
2024-01-16,09:58:59,67172.203125,17430272000.0,183198957568.0,Z_SK0AMV20240116.fde
2024-01-16,09:59:59,67145.703125,17781403648.0,186877558784.0,Z_SK0AMV20240116.fde
