date,time,amv,volume_candidate,amount_candidate,source_file
2025-07-24,09:30:59,138979.109375,4555280384.0,49149427712.0,Z_SK0AMV20250724.fde
2025-07-24,09:31:59,139520.609375,8077072896.0,90190782464.0,Z_SK0AMV20250724.fde
2025-07-24,09:32:59,139869.90625,11042934784.0,124307128320.0,Z_SK0AMV20250724.fde
2025-07-24,09:33:59,139995.203125,13490897920.0,153666322432.0,Z_SK0AMV20250724.fde
2025-07-24,09:34:59,140124.296875,15600762880.0,179234390016.0,Z_SK0AMV20250724.fde
2025-07-24,09:35:59,140261.609375,17592455168.0,203270979584.0,Z_SK0AMV20250724.fde
2025-07-24,09:36:59,140465.703125,19634214912.0,227885383680.0,Z_SK0AMV20250724.fde
2025-07-24,09:37:59,140366.296875,21243260928.0,247419355136.0,Z_SK0AMV20250724.fde
2025-07-24,09:38:59,140490.90625,22709430272.0,265045491712.0,Z_SK0AMV20250724.fde
2025-07-24,09:39:59,140680.109375,24119828480.0,282634027008.0,Z_SK0AMV20250724.fde
2025-07-24,09:40:59,140813.703125,25508212736.0,299398430720.0,Z_SK0AMV20250724.fde
2025-07-24,09:41:59,140783.109375,26887757824.0,315892826112.0,Z_SK0AMV20250724.fde
2025-07-24,09:42:59,140785.5,28146939904.0,330480123904.0,Z_SK0AMV20250724.fde
2025-07-24,09:43:59,140934.109375,29710186496.0,346728038400.0,Z_SK0AMV20250724.fde
2025-07-24,09:44:59,141027.40625,30895376384.0,360501739520.0,Z_SK0AMV20250724.fde
2025-07-24,09:45:59,141054.203125,32058851328.0,374550134784.0,Z_SK0AMV20250724.fde
2025-07-24,09:46:59,141083.609375,33159753728.0,387669131264.0,Z_SK0AMV20250724.fde
2025-07-24,09:47:59,141239.90625,34291525632.0,401100701696.0,Z_SK0AMV20250724.fde
2025-07-24,09:48:59,141299.203125,35422507008.0,414287200256.0,Z_SK0AMV20250724.fde
2025-07-24,09:49:59,141314.109375,36523692032.0,426460184576.0,Z_SK0AMV20250724.fde
2025-07-24,09:50:59,141364.90625,37608210432.0,438403891200.0,Z_SK0AMV20250724.fde
2025-07-24,09:51:59,141367.703125,38750670848.0,450631761920.0,Z_SK0AMV20250724.fde
2025-07-24,09:52:59,141400.40625,39791591424.0,462261354496.0,Z_SK0AMV20250724.fde
2025-07-24,09:53:59,141487.296875,40889389056.0,474141622272.0,Z_SK0AMV20250724.fde
2025-07-24,09:54:59,141613.40625,42138882048.0,486744719360.0,Z_SK0AMV20250724.fde
2025-07-24,09:55:59,141577.5,43190444032.0,498242289664.0,Z_SK0AMV20250724.fde
2025-07-24,09:56:59,141621.109375,44145184768.0,508645539840.0,Z_SK0AMV20250724.fde
2025-07-24,09:57:59,141632.609375,45196996608.0,518763479040.0,Z_SK0AMV20250724.fde
2025-07-24,09:58:59,141740.296875,46212993024.0,528826925056.0,Z_SK0AMV20250724.fde
2025-07-24,09:59:59,141805.703125,47154577408.0,539218378752.0,Z_SK0AMV20250724.fde
2025-07-24,10:00:59,141765.109375,48065249280.0,549657772032.0,Z_SK0AMV20250724.fde
2025-07-24,10:01:59,141831.0,48999923712.0,559745728512.0,Z_SK0AMV20250724.fde
2025-07-24,10:02:59,141829.203125,49779814400.0,568538955776.0,Z_SK0AMV20250724.fde
2025-07-24,10:03:59,141861.90625,50560724992.0,577576370176.0,Z_SK0AMV20250724.fde
2025-07-24,10:04:59,141885.703125,51231555584.0,585838034944.0,Z_SK0AMV20250724.fde
2025-07-24,10:05:59,141781.109375,51925073920.0,594425479168.0,Z_SK0AMV20250724.fde
2025-07-24,10:06:59,141750.203125,52684615680.0,603150942208.0,Z_SK0AMV20250724.fde
2025-07-24,10:07:59,141773.703125,53503352832.0,612018028544.0,Z_SK0AMV20250724.fde
2025-07-24,10:08:59,141777.796875,54749892608.0,622275657728.0,Z_SK0AMV20250724.fde
2025-07-24,10:09:59,141838.109375,55749332992.0,632109400064.0,Z_SK0AMV20250724.fde
2025-07-24,10:10:59,141826.109375,56567521280.0,640847642624.0,Z_SK0AMV20250724.fde
2025-07-24,10:11:59,141833.796875,57267453952.0,648885698560.0,Z_SK0AMV20250724.fde
2025-07-24,10:12:59,141831.5,57924395008.0,656463036416.0,Z_SK0AMV20250724.fde
2025-07-24,10:13:59,141865.5,58571825152.0,663679270912.0,Z_SK0AMV20250724.fde
2025-07-24,10:14:59,141961.5,59276513280.0,671908102144.0,Z_SK0AMV20250724.fde
2025-07-24,10:15:59,142102.5,60068409344.0,680854421504.0,Z_SK0AMV20250724.fde
2025-07-24,10:16:59,142187.296875,60894072832.0,689491148800.0,Z_SK0AMV20250724.fde
2025-07-24,10:17:59,142118.0,61652254720.0,697619382272.0,Z_SK0AMV20250724.fde
2025-07-24,10:18:59,142159.109375,62454149120.0,705621065728.0,Z_SK0AMV20250724.fde
2025-07-24,10:19:59,142108.40625,63051431936.0,712914173952.0,Z_SK0AMV20250724.fde
2025-07-24,10:20:59,142145.609375,63716057088.0,721248845824.0,Z_SK0AMV20250724.fde
2025-07-24,10:21:59,142102.109375,64409939968.0,729531351040.0,Z_SK0AMV20250724.fde
2025-07-24,10:22:59,142104.796875,65016582144.0,737531133952.0,Z_SK0AMV20250724.fde
2025-07-24,10:23:59,142176.609375,65625362432.0,745478750208.0,Z_SK0AMV20250724.fde
2025-07-24,10:24:59,142124.203125,66220568576.0,753426497536.0,Z_SK0AMV20250724.fde
2025-07-24,10:25:59,142052.703125,66793701376.0,760592662528.0,Z_SK0AMV20250724.fde
2025-07-24,10:26:59,142007.203125,67329048576.0,767417384960.0,Z_SK0AMV20250724.fde
2025-07-24,10:27:59,142034.0,67847086080.0,774095110144.0,Z_SK0AMV20250724.fde
2025-07-24,10:28:59,142009.609375,68379287552.0,780616400896.0,Z_SK0AMV20250724.fde
2025-07-24,10:29:59,142008.5,68906008576.0,787100925952.0,Z_SK0AMV20250724.fde
2025-07-24,10:30:59,142124.796875,69514412032.0,794312376320.0,Z_SK0AMV20250724.fde
2025-07-24,10:31:59,142088.703125,70082478080.0,801157283840.0,Z_SK0AMV20250724.fde
2025-07-24,10:32:59,142138.296875,70609707008.0,808146501632.0,Z_SK0AMV20250724.fde
2025-07-24,10:33:59,142154.796875,71140884480.0,815032958976.0,Z_SK0AMV20250724.fde
2025-07-24,10:34:59,142094.796875,71620935680.0,821601239040.0,Z_SK0AMV20250724.fde
2025-07-24,10:35:59,142142.796875,72110776320.0,828059484160.0,Z_SK0AMV20250724.fde
2025-07-24,10:36:59,142164.203125,72683814912.0,835302195200.0,Z_SK0AMV20250724.fde
2025-07-24,10:37:59,142175.109375,73126248448.0,840943534080.0,Z_SK0AMV20250724.fde
2025-07-24,10:38:59,142211.5,73566011392.0,846366113792.0,Z_SK0AMV20250724.fde
2025-07-24,10:39:59,142300.40625,74117505024.0,853177860096.0,Z_SK0AMV20250724.fde
2025-07-24,10:40:59,142330.296875,74688692224.0,860282552320.0,Z_SK0AMV20250724.fde
2025-07-24,10:41:59,142326.0,75149328384.0,865994407936.0,Z_SK0AMV20250724.fde
2025-07-24,10:42:59,142286.0,75555667968.0,871482130432.0,Z_SK0AMV20250724.fde
2025-07-24,10:43:59,142326.109375,75991834624.0,877086375936.0,Z_SK0AMV20250724.fde
2025-07-24,10:44:59,142349.109375,76577267712.0,884616069120.0,Z_SK0AMV20250724.fde
2025-07-24,10:45:59,142338.0,77162979328.0,891491516416.0,Z_SK0AMV20250724.fde
2025-07-24,10:46:59,142344.609375,77734084608.0,897597308928.0,Z_SK0AMV20250724.fde
2025-07-24,10:47:59,142291.0,78224146432.0,903219576832.0,Z_SK0AMV20250724.fde
2025-07-24,10:48:59,142233.609375,78692483072.0,908632653824.0,Z_SK0AMV20250724.fde
2025-07-24,10:49:59,142242.796875,79119335424.0,913688494080.0,Z_SK0AMV20250724.fde
2025-07-24,10:50:59,142392.0,79696781312.0,920781979648.0,Z_SK0AMV20250724.fde
2025-07-24,10:51:59,142352.203125,80165593088.0,926538334208.0,Z_SK0AMV20250724.fde
2025-07-24,10:52:59,142311.296875,80533848064.0,931090268160.0,Z_SK0AMV20250724.fde
2025-07-24,10:53:59,142322.609375,80916987904.0,935901921280.0,Z_SK0AMV20250724.fde
2025-07-24,10:54:59,142249.5,81361494016.0,941564493824.0,Z_SK0AMV20250724.fde
2025-07-24,10:55:59,142223.5,81710112768.0,946188451840.0,Z_SK0AMV20250724.fde
2025-07-24,10:56:59,142271.609375,82089230336.0,951450271744.0,Z_SK0AMV20250724.fde
2025-07-24,10:57:59,142241.796875,82467700736.0,956515942400.0,Z_SK0AMV20250724.fde
2025-07-24,10:58:59,142250.796875,82825601024.0,961270644736.0,Z_SK0AMV20250724.fde
2025-07-24,10:59:59,142281.0,83202981888.0,966348701696.0,Z_SK0AMV20250724.fde
2025-07-24,11:00:59,142338.703125,83705364480.0,973048774656.0,Z_SK0AMV20250724.fde
2025-07-24,11:01:59,142298.296875,84171857920.0,979121864704.0,Z_SK0AMV20250724.fde
2025-07-24,11:02:59,142248.90625,84580057088.0,984556896256.0,Z_SK0AMV20250724.fde
2025-07-24,11:03:59,142161.609375,85045796864.0,990336450560.0,Z_SK0AMV20250724.fde
2025-07-24,11:04:59,142088.609375,85517795328.0,996133175296.0,Z_SK0AMV20250724.fde
2025-07-24,11:05:59,142061.5,85992374272.0,1001791553536.0,Z_SK0AMV20250724.fde
2025-07-24,11:06:59,142093.796875,86399057920.0,1007185100800.0,Z_SK0AMV20250724.fde
2025-07-24,11:07:59,142094.609375,86743695360.0,1011889340416.0,Z_SK0AMV20250724.fde
