date,time,amv,volume_candidate,amount_candidate,source_file
2022-01-20,09:30:59,103922.3984375,2842314752.0,33833555968.0,Z_SK0AMV20220120.fde
2022-01-20,09:31:59,103758.5,4208257280.0,51185680384.0,Z_SK0AMV20220120.fde
2022-01-20,09:32:59,103631.8984375,5705632256.0,67987243008.0,Z_SK0AMV20220120.fde
2022-01-20,09:33:59,103792.8046875,7109579264.0,84866752512.0,Z_SK0AMV20220120.fde
2022-01-20,09:34:59,104021.3984375,8288143360.0,98839109632.0,Z_SK0AMV20220120.fde
2022-01-20,09:35:59,104141.3046875,9305526272.0,111032516608.0,Z_SK0AMV20220120.fde
2022-01-20,09:36:59,104116.3984375,10306674688.0,122922622976.0,Z_SK0AMV20220120.fde
2022-01-20,09:37:59,104190.1015625,11287089152.0,134093602816.0,Z_SK0AMV20220120.fde
2022-01-20,09:38:59,104284.1015625,12164004864.0,144440999936.0,Z_SK0AMV20220120.fde
2022-01-20,09:39:59,104376.0,13065435136.0,154983923712.0,Z_SK0AMV20220120.fde
2022-01-20,09:40:59,104463.703125,13915016192.0,165656363008.0,Z_SK0AMV20220120.fde
2022-01-20,09:41:59,104446.203125,14759081984.0,175828484096.0,Z_SK0AMV20220120.fde
2022-01-20,09:42:59,104496.8984375,15556624384.0,185391136768.0,Z_SK0AMV20220120.fde
2022-01-20,09:43:59,104582.703125,16257541120.0,194154299392.0,Z_SK0AMV20220120.fde
2022-01-20,09:44:59,104581.6015625,16957721600.0,202749935616.0,Z_SK0AMV20220120.fde
2022-01-20,09:45:59,104651.8046875,17691351040.0,211667615744.0,Z_SK0AMV20220120.fde
2022-01-20,09:46:59,104703.3046875,18432925696.0,220915875840.0,Z_SK0AMV20220120.fde
2022-01-20,09:47:59,104700.8046875,19118628864.0,229054988288.0,Z_SK0AMV20220120.fde
2022-01-20,09:48:59,104838.3984375,19752087552.0,237481525248.0,Z_SK0AMV20220120.fde
2022-01-20,09:49:59,104810.8984375,20374710272.0,245258551296.0,Z_SK0AMV20220120.fde
2022-01-20,09:50:59,104762.8984375,21000118272.0,253617258496.0,Z_SK0AMV20220120.fde
2022-01-20,09:51:59,104755.8046875,21552517120.0,260681842688.0,Z_SK0AMV20220120.fde
2022-01-20,09:52:59,104768.703125,22100381696.0,267587436544.0,Z_SK0AMV20220120.fde
2022-01-20,09:53:59,104711.5,22584311808.0,273958060032.0,Z_SK0AMV20220120.fde
2022-01-20,09:54:59,104657.203125,23125071872.0,280808718336.0,Z_SK0AMV20220120.fde
2022-01-20,09:55:59,104622.203125,23716278272.0,288302694400.0,Z_SK0AMV20220120.fde
2022-01-20,09:56:59,104517.1015625,24304637952.0,295664418816.0,Z_SK0AMV20220120.fde
2022-01-20,09:57:59,104514.6015625,24895463424.0,303069069312.0,Z_SK0AMV20220120.fde
2022-01-20,09:58:59,104539.1015625,25418717184.0,310090465280.0,Z_SK0AMV20220120.fde
2022-01-20,09:59:59,104528.3046875,25910245376.0,316719235072.0,Z_SK0AMV20220120.fde
2022-01-20,10:00:59,104555.6015625,26459041792.0,324491476992.0,Z_SK0AMV20220120.fde
2022-01-20,10:01:59,104587.1015625,26948859904.0,331271274496.0,Z_SK0AMV20220120.fde
2022-01-20,10:02:59,104620.203125,27411363840.0,337498701824.0,Z_SK0AMV20220120.fde
2022-01-20,10:03:59,104572.3984375,27854432256.0,343187062784.0,Z_SK0AMV20220120.fde
2022-01-20,10:04:59,104566.3046875,28263331840.0,348375711744.0,Z_SK0AMV20220120.fde
2022-01-20,10:05:59,104550.3046875,28667973632.0,353557807104.0,Z_SK0AMV20220120.fde
2022-01-20,10:06:59,104478.5,29107019776.0,359153827840.0,Z_SK0AMV20220120.fde
2022-01-20,10:07:59,104457.1015625,29520281600.0,364453298176.0,Z_SK0AMV20220120.fde
2022-01-20,10:08:59,104447.0,29928704000.0,369654759424.0,Z_SK0AMV20220120.fde
2022-01-20,10:09:59,104466.8046875,30347194368.0,374861856768.0,Z_SK0AMV20220120.fde
2022-01-20,10:10:59,104583.8984375,30766252032.0,380519022592.0,Z_SK0AMV20220120.fde
2022-01-20,10:11:59,104563.8046875,31135682560.0,385416429568.0,Z_SK0AMV20220120.fde
2022-01-20,10:12:59,104597.1015625,31481413632.0,390175064064.0,Z_SK0AMV20220120.fde
2022-01-20,10:13:59,104597.203125,31862898688.0,395256528896.0,Z_SK0AMV20220120.fde
2022-01-20,10:14:59,104539.8984375,32221071360.0,400033906688.0,Z_SK0AMV20220120.fde
2022-01-20,10:15:59,104555.8984375,32570761216.0,404781760512.0,Z_SK0AMV20220120.fde
2022-01-20,10:16:59,104564.6015625,32914329600.0,409646792704.0,Z_SK0AMV20220120.fde
2022-01-20,10:17:59,104548.8984375,33303402496.0,414973198336.0,Z_SK0AMV20220120.fde
2022-01-20,10:18:59,104595.3984375,33644380160.0,419446816768.0,Z_SK0AMV20220120.fde
2022-01-20,10:19:59,104574.8984375,33972176896.0,423965294592.0,Z_SK0AMV20220120.fde
2022-01-20,10:20:59,104605.703125,34319962112.0,428655312896.0,Z_SK0AMV20220120.fde
2022-01-20,10:21:59,104550.1015625,34675994624.0,433277763584.0,Z_SK0AMV20220120.fde
2022-01-20,10:22:59,104523.3046875,34977554432.0,437145731072.0,Z_SK0AMV20220120.fde
2022-01-20,10:23:59,104528.8984375,35283734528.0,441175998464.0,Z_SK0AMV20220120.fde
2022-01-20,10:24:59,104498.203125,35636142080.0,445578248192.0,Z_SK0AMV20220120.fde
2022-01-20,10:25:59,104471.6015625,35992596480.0,450002649088.0,Z_SK0AMV20220120.fde
2022-01-20,10:26:59,104463.703125,36333719552.0,454420135936.0,Z_SK0AMV20220120.fde
2022-01-20,10:27:59,104443.8984375,36663975936.0,458628300800.0,Z_SK0AMV20220120.fde
2022-01-20,10:28:59,104453.8984375,37003603968.0,462950465536.0,Z_SK0AMV20220120.fde
2022-01-20,10:29:59,104376.1015625,37376782336.0,467550765056.0,Z_SK0AMV20220120.fde
2022-01-20,10:30:59,104244.6015625,37962424320.0,474212892672.0,Z_SK0AMV20220120.fde
2022-01-20,10:31:59,104119.1015625,38525513728.0,480591085568.0,Z_SK0AMV20220120.fde
2022-01-20,10:32:59,104100.3984375,39033090048.0,486580551680.0,Z_SK0AMV20220120.fde
2022-01-20,10:33:59,104111.1015625,39464894464.0,491868422144.0,Z_SK0AMV20220120.fde
2022-01-20,10:34:59,104258.203125,39919603712.0,497551540224.0,Z_SK0AMV20220120.fde
2022-01-20,10:35:59,104217.0,40223719424.0,501304066048.0,Z_SK0AMV20220120.fde
2022-01-20,10:36:59,104174.1015625,40504848384.0,504843829248.0,Z_SK0AMV20220120.fde
2022-01-20,10:37:59,104130.3046875,40791924736.0,508675489792.0,Z_SK0AMV20220120.fde
2022-01-20,10:38:59,104107.0,41098371072.0,512707756032.0,Z_SK0AMV20220120.fde
2022-01-20,10:39:59,104091.1015625,41432449024.0,516736221184.0,Z_SK0AMV20220120.fde
2022-01-20,10:40:59,104050.3984375,41748099072.0,520720678912.0,Z_SK0AMV20220120.fde
2022-01-20,10:41:59,103969.3984375,42089832448.0,525002014720.0,Z_SK0AMV20220120.fde
2022-01-20,10:42:59,103876.5,42547933184.0,530459164672.0,Z_SK0AMV20220120.fde
2022-01-20,10:43:59,103843.8046875,42991493120.0,535797334016.0,Z_SK0AMV20220120.fde
2022-01-20,10:44:59,103795.203125,43417493504.0,540975628288.0,Z_SK0AMV20220120.fde
2022-01-20,10:45:59,103725.703125,43905880064.0,546628403200.0,Z_SK0AMV20220120.fde
2022-01-20,10:46:59,103862.703125,44451405824.0,553086222336.0,Z_SK0AMV20220120.fde
2022-01-20,10:47:59,103882.5,44773691392.0,556984107008.0,Z_SK0AMV20220120.fde
2022-01-20,10:48:59,103921.8984375,45088174080.0,560830742528.0,Z_SK0AMV20220120.fde
2022-01-20,10:49:59,103884.0,45386596352.0,564558036992.0,Z_SK0AMV20220120.fde
2022-01-20,10:50:59,103826.8984375,45676642304.0,568655413248.0,Z_SK0AMV20220120.fde
2022-01-20,10:51:59,103738.703125,45984374784.0,572768649216.0,Z_SK0AMV20220120.fde
2022-01-20,10:52:59,103909.1015625,46306516992.0,577056276480.0,Z_SK0AMV20220120.fde
2022-01-20,10:53:59,103987.8984375,46582255616.0,580429807616.0,Z_SK0AMV20220120.fde
2022-01-20,10:54:59,104003.3046875,46866329600.0,583817625600.0,Z_SK0AMV20220120.fde
2022-01-20,10:55:59,103940.6015625,47100530688.0,586708877312.0,Z_SK0AMV20220120.fde
2022-01-20,10:56:59,103906.8984375,47301488640.0,589277036544.0,Z_SK0AMV20220120.fde
2022-01-20,10:57:59,103868.703125,47511228416.0,592068345856.0,Z_SK0AMV20220120.fde
2022-01-20,10:58:59,103840.8046875,47735513088.0,594882461696.0,Z_SK0AMV20220120.fde
2022-01-20,10:59:59,103790.703125,47955972096.0,597648408576.0,Z_SK0AMV20220120.fde
2022-01-20,11:00:59,103730.8984375,48223293440.0,600981700608.0,Z_SK0AMV20220120.fde
2022-01-20,11:01:59,103677.1015625,48544452608.0,604897673216.0,Z_SK0AMV20220120.fde
2022-01-20,11:02:59,103638.5,48807538688.0,608200163328.0,Z_SK0AMV20220120.fde
2022-01-20,11:03:59,103624.0,49084559360.0,611618258944.0,Z_SK0AMV20220120.fde
2022-01-20,11:04:59,103638.1015625,49348145152.0,614901022720.0,Z_SK0AMV20220120.fde
2022-01-20,11:05:59,103655.1015625,49584885760.0,617988751360.0,Z_SK0AMV20220120.fde
2022-01-20,11:06:59,103727.8046875,49861558272.0,621457113088.0,Z_SK0AMV20220120.fde
2022-01-20,11:07:59,103760.5,50141593600.0,624820879360.0,Z_SK0AMV20220120.fde
2022-01-20,11:08:59,103708.3046875,50376736768.0,627759316992.0,Z_SK0AMV20220120.fde
2022-01-20,11:09:59,103668.6015625,50589487104.0,630565240832.0,Z_SK0AMV20220120.fde
2022-01-20,11:10:59,103631.8046875,50820386816.0,633600933888.0,Z_SK0AMV20220120.fde
2022-01-20,11:11:59,103588.5,51037917184.0,636455747584.0,Z_SK0AMV20220120.fde
2022-01-20,11:12:59,103608.3046875,51264806912.0,639461818368.0,Z_SK0AMV20220120.fde
2022-01-20,11:13:59,103656.8984375,51483795456.0,642389442560.0,Z_SK0AMV20220120.fde
2022-01-20,11:14:59,103660.0,51712147456.0,645305335808.0,Z_SK0AMV20220120.fde
2022-01-20,11:15:59,103692.6015625,51943268352.0,648321957888.0,Z_SK0AMV20220120.fde
2022-01-20,11:16:59,103771.0,52183162880.0,651584405504.0,Z_SK0AMV20220120.fde
2022-01-20,11:17:59,103818.3984375,52464676864.0,655171059712.0,Z_SK0AMV20220120.fde
2022-01-20,11:18:59,103829.8984375,52696522752.0,658150719488.0,Z_SK0AMV20220120.fde
2022-01-20,11:19:59,103875.8984375,52927238144.0,661137457152.0,Z_SK0AMV20220120.fde
2022-01-20,11:20:59,104037.5,53340520448.0,666054033408.0,Z_SK0AMV20220120.fde
2022-01-20,11:21:59,104070.203125,53688283136.0,670291853312.0,Z_SK0AMV20220120.fde
2022-01-20,11:22:59,104153.3046875,53991694336.0,674134622208.0,Z_SK0AMV20220120.fde
2022-01-20,11:23:59,104128.8984375,54278258688.0,677790810112.0,Z_SK0AMV20220120.fde
2022-01-20,11:24:59,104155.203125,54547726336.0,681329098752.0,Z_SK0AMV20220120.fde
2022-01-20,11:25:59,104110.1015625,54796337152.0,684587155456.0,Z_SK0AMV20220120.fde
2022-01-20,11:26:59,104080.5,55046209536.0,687769583616.0,Z_SK0AMV20220120.fde
2022-01-20,11:27:59,104110.203125,55315697664.0,691278512128.0,Z_SK0AMV20220120.fde
2022-01-20,11:28:59,104184.8984375,55672516608.0,695288070144.0,Z_SK0AMV20220120.fde
2022-01-20,11:29:59,104119.203125,55992238080.0,699051606016.0,Z_SK0AMV20220120.fde
2022-01-20,13:00:59,104212.703125,56949428224.0,709433032704.0,Z_SK0AMV20220120.fde
2022-01-20,13:01:59,104192.5,57265696768.0,713797664768.0,Z_SK0AMV20220120.fde
2022-01-20,13:02:59,104170.1015625,57580056576.0,718040989696.0,Z_SK0AMV20220120.fde
2022-01-20,13:03:59,104151.703125,57831358464.0,721308483584.0,Z_SK0AMV20220120.fde
2022-01-20,13:04:59,104111.203125,58062782464.0,724426883072.0,Z_SK0AMV20220120.fde
2022-01-20,13:05:59,104187.0,58326872064.0,727886397440.0,Z_SK0AMV20220120.fde
2022-01-20,13:06:59,104202.5,58587320320.0,731185217536.0,Z_SK0AMV20220120.fde
2022-01-20,13:07:59,104253.3046875,58846273536.0,734543544320.0,Z_SK0AMV20220120.fde
2022-01-20,13:08:59,104234.5,59105816576.0,737758674944.0,Z_SK0AMV20220120.fde
2022-01-20,13:09:59,104221.3046875,59338010624.0,740815142912.0,Z_SK0AMV20220120.fde
2022-01-20,13:10:59,104188.6015625,59561541632.0,743868661760.0,Z_SK0AMV20220120.fde
2022-01-20,13:11:59,104154.3984375,59789844480.0,746953375744.0,Z_SK0AMV20220120.fde
2022-01-20,13:12:59,104149.8046875,60008087552.0,750106574848.0,Z_SK0AMV20220120.fde
2022-01-20,13:13:59,104190.1015625,60239437824.0,753260560384.0,Z_SK0AMV20220120.fde
2022-01-20,13:14:59,104197.1015625,60554772480.0,756732067840.0,Z_SK0AMV20220120.fde
2022-01-20,13:15:59,104185.6015625,60907098112.0,760823021568.0,Z_SK0AMV20220120.fde
2022-01-20,13:16:59,104185.703125,61203218432.0,764299771904.0,Z_SK0AMV20220120.fde
2022-01-20,13:17:59,104191.8984375,61464543232.0,767564054528.0,Z_SK0AMV20220120.fde
2022-01-20,13:18:59,104149.8046875,61739847680.0,770959081472.0,Z_SK0AMV20220120.fde
2022-01-20,13:19:59,104113.0,61995806720.0,774287982592.0,Z_SK0AMV20220120.fde
2022-01-20,13:20:59,104094.3984375,62257016832.0,777564913664.0,Z_SK0AMV20220120.fde
2022-01-20,13:21:59,104125.203125,62508392448.0,780800557056.0,Z_SK0AMV20220120.fde
2022-01-20,13:22:59,104136.3984375,62779940864.0,784015556608.0,Z_SK0AMV20220120.fde
2022-01-20,13:23:59,104111.8984375,63050043392.0,787262210048.0,Z_SK0AMV20220120.fde
2022-01-20,13:24:59,104074.8984375,63276081152.0,790153003008.0,Z_SK0AMV20220120.fde
2022-01-20,13:25:59,104019.6015625,63509630976.0,793223036928.0,Z_SK0AMV20220120.fde
2022-01-20,13:26:59,103994.203125,63738097664.0,796189982720.0,Z_SK0AMV20220120.fde
2022-01-20,13:27:59,103967.3984375,63954833408.0,798952980480.0,Z_SK0AMV20220120.fde
2022-01-20,13:28:59,103937.3984375,64142483456.0,801506787328.0,Z_SK0AMV20220120.fde
2022-01-20,13:29:59,103895.3984375,64343711744.0,804125868032.0,Z_SK0AMV20220120.fde
2022-01-20,13:30:59,103909.3984375,64558292992.0,807007813632.0,Z_SK0AMV20220120.fde
2022-01-20,13:31:59,103884.0,64759476224.0,809683910656.0,Z_SK0AMV20220120.fde
2022-01-20,13:32:59,103880.5,64960372736.0,812389695488.0,Z_SK0AMV20220120.fde
2022-01-20,13:33:59,103889.3984375,65192255488.0,815253749760.0,Z_SK0AMV20220120.fde
2022-01-20,13:34:59,103849.6015625,65451847680.0,818316181504.0,Z_SK0AMV20220120.fde
2022-01-20,13:35:59,103828.5,65704529920.0,821190787072.0,Z_SK0AMV20220120.fde
2022-01-20,13:36:59,103838.3046875,65976344576.0,823944675328.0,Z_SK0AMV20220120.fde
2022-01-20,13:37:59,103824.3046875,66185764864.0,826441596928.0,Z_SK0AMV20220120.fde
2022-01-20,13:38:59,103824.6015625,66391994368.0,829022339072.0,Z_SK0AMV20220120.fde
2022-01-20,13:39:59,103786.703125,66606215168.0,831722618880.0,Z_SK0AMV20220120.fde
2022-01-20,13:40:59,103780.3984375,66818834432.0,834529067008.0,Z_SK0AMV20220120.fde
2022-01-20,13:41:59,103826.8984375,67044917248.0,837548113920.0,Z_SK0AMV20220120.fde
2022-01-20,13:42:59,103783.1015625,67259457536.0,840465383424.0,Z_SK0AMV20220120.fde
2022-01-20,13:43:59,103758.3984375,67455336448.0,843067686912.0,Z_SK0AMV20220120.fde
2022-01-20,13:44:59,103715.6015625,67675013120.0,845957103616.0,Z_SK0AMV20220120.fde
2022-01-20,13:45:59,103676.5,67915796480.0,849176166400.0,Z_SK0AMV20220120.fde
2022-01-20,13:46:59,103639.3984375,68147814400.0,852318486528.0,Z_SK0AMV20220120.fde
2022-01-20,13:47:59,103600.6015625,68382654464.0,855430332416.0,Z_SK0AMV20220120.fde
2022-01-20,13:48:59,103561.6015625,68627697664.0,858591920128.0,Z_SK0AMV20220120.fde
2022-01-20,13:49:59,103533.5,68829822976.0,861415604224.0,Z_SK0AMV20220120.fde
2022-01-20,13:50:59,103463.203125,69080440832.0,864766197760.0,Z_SK0AMV20220120.fde
2022-01-20,13:51:59,103446.3046875,69320753152.0,867880796160.0,Z_SK0AMV20220120.fde
2022-01-20,13:52:59,103458.1015625,69529878528.0,870651527168.0,Z_SK0AMV20220120.fde
2022-01-20,13:53:59,103428.703125,69731033088.0,873334308864.0,Z_SK0AMV20220120.fde
2022-01-20,13:54:59,103388.5,69941895168.0,876164939776.0,Z_SK0AMV20220120.fde
2022-01-20,13:55:59,103388.1015625,70194102272.0,879512518656.0,Z_SK0AMV20220120.fde
2022-01-20,13:56:59,103350.703125,70410477568.0,882374410240.0,Z_SK0AMV20220120.fde
2022-01-20,13:57:59,103320.3046875,70627164160.0,885276278784.0,Z_SK0AMV20220120.fde
2022-01-20,13:58:59,103322.8984375,70850920448.0,888328224768.0,Z_SK0AMV20220120.fde
2022-01-20,13:59:59,103286.0,71085383680.0,891468382208.0,Z_SK0AMV20220120.fde
2022-01-20,14:00:59,103224.3046875,71351812096.0,895147245568.0,Z_SK0AMV20220120.fde
2022-01-20,14:01:59,103141.1015625,71704109056.0,899589406720.0,Z_SK0AMV20220120.fde
2022-01-20,14:02:59,103140.703125,72023891968.0,903741440000.0,Z_SK0AMV20220120.fde
2022-01-20,14:03:59,103168.5,72297127936.0,907369906176.0,Z_SK0AMV20220120.fde
2022-01-20,14:04:59,103206.3046875,72568659968.0,911170338816.0,Z_SK0AMV20220120.fde
2022-01-20,14:05:59,103146.8984375,72823513088.0,914492358656.0,Z_SK0AMV20220120.fde
2022-01-20,14:06:59,103130.703125,73085280256.0,917946236928.0,Z_SK0AMV20220120.fde
2022-01-20,14:07:59,103080.0,73347751936.0,921282084864.0,Z_SK0AMV20220120.fde
2022-01-20,14:08:59,103006.203125,73667895296.0,925212999680.0,Z_SK0AMV20220120.fde
2022-01-20,14:09:59,102975.3046875,73960955904.0,928925024256.0,Z_SK0AMV20220120.fde
2022-01-20,14:10:59,103029.8046875,74256334848.0,932904763392.0,Z_SK0AMV20220120.fde
2022-01-20,14:11:59,103031.6015625,74504314880.0,936117075968.0,Z_SK0AMV20220120.fde
2022-01-20,14:12:59,103035.3046875,74735763456.0,939098832896.0,Z_SK0AMV20220120.fde
2022-01-20,14:13:59,103026.3984375,74951090176.0,942002208768.0,Z_SK0AMV20220120.fde
2022-01-20,14:14:59,103016.6015625,75171282944.0,945000284160.0,Z_SK0AMV20220120.fde
2022-01-20,14:15:59,103016.0,75383742464.0,947917422592.0,Z_SK0AMV20220120.fde
2022-01-20,14:16:59,103014.203125,75602092032.0,950812868608.0,Z_SK0AMV20220120.fde
2022-01-20,14:17:59,103103.8984375,75852603392.0,954164314112.0,Z_SK0AMV20220120.fde
2022-01-20,14:18:59,103105.703125,76083503104.0,957278519296.0,Z_SK0AMV20220120.fde
2022-01-20,14:19:59,103151.3046875,76308144128.0,960249069568.0,Z_SK0AMV20220120.fde
2022-01-20,14:20:59,103108.5,76522586112.0,963234037760.0,Z_SK0AMV20220120.fde
2022-01-20,14:21:59,103072.5,76719448064.0,965935300608.0,Z_SK0AMV20220120.fde
2022-01-20,14:22:59,103014.3046875,76927148032.0,968696070144.0,Z_SK0AMV20220120.fde
2022-01-20,14:23:59,102984.5,77160169472.0,971692179456.0,Z_SK0AMV20220120.fde
2022-01-20,14:24:59,102940.3046875,77375012864.0,974509441024.0,Z_SK0AMV20220120.fde
2022-01-20,14:25:59,102911.6015625,77591879680.0,977305534464.0,Z_SK0AMV20220120.fde
2022-01-20,14:26:59,102896.703125,77812604928.0,980227129344.0,Z_SK0AMV20220120.fde
