date,time,amv,volume_candidate,amount_candidate,source_file
2020-08-18,09:30:59,102200.1015625,2505335040.0,28689661952.0,Z_SK0AMV20200818.fde
2020-08-18,09:31:59,102438.3046875,3824624384.0,45162500096.0,Z_SK0AMV20200818.fde
2020-08-18,09:32:59,102619.3046875,4958027776.0,59367624704.0,Z_SK0AMV20200818.fde
2020-08-18,09:33:59,102631.1015625,6007710208.0,73090564096.0,Z_SK0AMV20200818.fde
2020-08-18,09:34:59,102621.703125,7148965376.0,87485382656.0,Z_SK0AMV20200818.fde
2020-08-18,09:35:59,102704.8984375,8168397824.0,100458258432.0,Z_SK0AMV20200818.fde
2020-08-18,09:36:59,102702.3984375,9201085440.0,113388584960.0,Z_SK0AMV20200818.fde
2020-08-18,09:37:59,102827.1015625,10088519680.0,125340368896.0,Z_SK0AMV20200818.fde
2020-08-18,09:38:59,102908.8046875,10882283520.0,135780483072.0,Z_SK0AMV20200818.fde
2020-08-18,09:39:59,103015.3984375,11617390592.0,145055465472.0,Z_SK0AMV20200818.fde
2020-08-18,09:40:59,103253.8046875,12393127936.0,154843774976.0,Z_SK0AMV20200818.fde
2020-08-18,09:41:59,103228.5,13186766848.0,165332615168.0,Z_SK0AMV20200818.fde
2020-08-18,09:42:59,103257.8046875,13835510784.0,173706690560.0,Z_SK0AMV20200818.fde
2020-08-18,09:43:59,103355.203125,14514513920.0,182231515136.0,Z_SK0AMV20200818.fde
2020-08-18,09:44:59,103349.3046875,15211591680.0,190913576960.0,Z_SK0AMV20200818.fde
2020-08-18,09:45:59,103156.0,16009502720.0,201089892352.0,Z_SK0AMV20200818.fde
2020-08-18,09:46:59,103270.3046875,16668766208.0,209412947968.0,Z_SK0AMV20200818.fde
2020-08-18,09:47:59,103308.6015625,17247918080.0,216587485184.0,Z_SK0AMV20200818.fde
2020-08-18,09:48:59,103357.3046875,17814872064.0,223624790016.0,Z_SK0AMV20200818.fde
2020-08-18,09:49:59,103441.8046875,18454478848.0,230598262784.0,Z_SK0AMV20200818.fde
2020-08-18,09:50:59,103341.1015625,19149881344.0,238735032320.0,Z_SK0AMV20200818.fde
2020-08-18,09:51:59,103393.3984375,19797585920.0,246228189184.0,Z_SK0AMV20200818.fde
2020-08-18,09:52:59,103376.5,20358369280.0,252882239488.0,Z_SK0AMV20200818.fde
2020-08-18,09:53:59,103405.8984375,20917075968.0,259620028416.0,Z_SK0AMV20200818.fde
2020-08-18,09:54:59,103464.8984375,21479964672.0,266144956416.0,Z_SK0AMV20200818.fde
2020-08-18,09:55:59,103473.3046875,22049978368.0,273017061376.0,Z_SK0AMV20200818.fde
2020-08-18,09:56:59,103375.0,22641373184.0,279997415424.0,Z_SK0AMV20200818.fde
2020-08-18,09:57:59,103366.8046875,23236960256.0,287164268544.0,Z_SK0AMV20200818.fde
2020-08-18,09:58:59,103340.8984375,23788707840.0,293845303296.0,Z_SK0AMV20200818.fde
2020-08-18,09:59:59,103302.3046875,24320966656.0,300199280640.0,Z_SK0AMV20200818.fde
2020-08-18,10:00:59,103187.203125,24990255104.0,308001964032.0,Z_SK0AMV20200818.fde
2020-08-18,10:01:59,103361.5,25734596608.0,316614017024.0,Z_SK0AMV20200818.fde
2020-08-18,10:02:59,103400.1015625,26308823040.0,322835185664.0,Z_SK0AMV20200818.fde
2020-08-18,10:03:59,103393.703125,26796949504.0,328360132608.0,Z_SK0AMV20200818.fde
2020-08-18,10:04:59,103350.0,27260493824.0,333702660096.0,Z_SK0AMV20200818.fde
2020-08-18,10:05:59,103284.1015625,27709952000.0,339064750080.0,Z_SK0AMV20200818.fde
2020-08-18,10:06:59,103410.3984375,28217321472.0,345455132672.0,Z_SK0AMV20200818.fde
2020-08-18,10:07:59,103540.0,28705116160.0,351202017280.0,Z_SK0AMV20200818.fde
2020-08-18,10:08:59,103587.703125,29128275968.0,356217323520.0,Z_SK0AMV20200818.fde
2020-08-18,10:09:59,103577.6015625,29527439360.0,360862810112.0,Z_SK0AMV20200818.fde
2020-08-18,10:10:59,103606.5,29925513216.0,365637468160.0,Z_SK0AMV20200818.fde
2020-08-18,10:11:59,103658.3046875,30350098432.0,370528485376.0,Z_SK0AMV20200818.fde
2020-08-18,10:12:59,103704.6015625,30756771840.0,375215357952.0,Z_SK0AMV20200818.fde
2020-08-18,10:13:59,103667.8984375,31132522496.0,379627634688.0,Z_SK0AMV20200818.fde
2020-08-18,10:14:59,103682.5,31495587840.0,383859818496.0,Z_SK0AMV20200818.fde
2020-08-18,10:15:59,103701.3046875,31870752768.0,388290674688.0,Z_SK0AMV20200818.fde
2020-08-18,10:16:59,103668.0,32213213184.0,392560148480.0,Z_SK0AMV20200818.fde
2020-08-18,10:17:59,103617.8984375,32553392128.0,396686295040.0,Z_SK0AMV20200818.fde
2020-08-18,10:18:59,103615.8046875,32873039872.0,400621338624.0,Z_SK0AMV20200818.fde
2020-08-18,10:19:59,103654.203125,33198704640.0,404749844480.0,Z_SK0AMV20200818.fde
2020-08-18,10:20:59,103708.5,33532790784.0,409257148416.0,Z_SK0AMV20200818.fde
2020-08-18,10:21:59,103712.6015625,33892493312.0,413617979392.0,Z_SK0AMV20200818.fde
2020-08-18,10:22:59,103692.8984375,34221709312.0,417689141248.0,Z_SK0AMV20200818.fde
2020-08-18,10:23:59,103633.8984375,34556518400.0,421764464640.0,Z_SK0AMV20200818.fde
2020-08-18,10:24:59,103571.203125,34881372160.0,425858564096.0,Z_SK0AMV20200818.fde
2020-08-18,10:25:59,103548.5,35211198464.0,429706969088.0,Z_SK0AMV20200818.fde
2020-08-18,10:26:59,103588.8046875,35551850496.0,433687396352.0,Z_SK0AMV20200818.fde
2020-08-18,10:27:59,103689.8984375,35930521600.0,437992226816.0,Z_SK0AMV20200818.fde
2020-08-18,10:28:59,103733.703125,36296278016.0,442303119360.0,Z_SK0AMV20200818.fde
2020-08-18,10:29:59,103761.8984375,36660649984.0,446485856256.0,Z_SK0AMV20200818.fde
2020-08-18,10:30:59,103594.1015625,37164318720.0,452729339904.0,Z_SK0AMV20200818.fde
2020-08-18,10:31:59,103574.203125,37525438464.0,457179594752.0,Z_SK0AMV20200818.fde
2020-08-18,10:32:59,103614.8984375,37865345024.0,461275004928.0,Z_SK0AMV20200818.fde
2020-08-18,10:33:59,103622.3046875,38153957376.0,464908746752.0,Z_SK0AMV20200818.fde
2020-08-18,10:34:59,103645.5,38442405888.0,468685520896.0,Z_SK0AMV20200818.fde
2020-08-18,10:35:59,103645.3984375,38749966336.0,472629411840.0,Z_SK0AMV20200818.fde
2020-08-18,10:36:59,103622.3984375,39041781760.0,476325117952.0,Z_SK0AMV20200818.fde
2020-08-18,10:37:59,103567.8984375,39327563776.0,480004997120.0,Z_SK0AMV20200818.fde
2020-08-18,10:38:59,103618.6015625,39636590592.0,484029071360.0,Z_SK0AMV20200818.fde
2020-08-18,10:39:59,103607.3046875,39918436352.0,487715176448.0,Z_SK0AMV20200818.fde
2020-08-18,10:40:59,103550.3984375,40203939840.0,491458232320.0,Z_SK0AMV20200818.fde
2020-08-18,10:41:59,103493.8046875,40482430976.0,495188836352.0,Z_SK0AMV20200818.fde
