date,time,amv,volume_candidate,amount_candidate,source_file
2019-06-18,09:30:59,43317.1015625,1108510464.0,9482257408.0,Z_SK0AMV20190618.fde
2019-06-18,09:31:59,43298.30078125,1587249024.0,13729267712.0,Z_SK0AMV20190618.fde
2019-06-18,09:32:59,43257.19921875,2062094976.0,18073927680.0,Z_SK0AMV20190618.fde
2019-06-18,09:33:59,43399.0,2517212672.0,22357809152.0,Z_SK0AMV20190618.fde
2019-06-18,09:34:59,43349.6015625,2915849216.0,26030563328.0,Z_SK0AMV20190618.fde
2019-06-18,09:35:59,43362.1015625,3215228416.0,28760676352.0,Z_SK0AMV20190618.fde
2019-06-18,09:36:59,43386.69921875,3534013184.0,31663312896.0,Z_SK0AMV20190618.fde
2019-06-18,09:37:59,43321.40234375,3888778496.0,35082641408.0,Z_SK0AMV20190618.fde
2019-06-18,09:38:59,43289.30078125,4209993984.0,37826760704.0,Z_SK0AMV20190618.fde
2019-06-18,09:39:59,43257.19921875,4496006144.0,40319426560.0,Z_SK0AMV20190618.fde
2019-06-18,09:40:59,43239.5,4784856064.0,42849353728.0,Z_SK0AMV20190618.fde
2019-06-18,09:41:59,43344.0,5093671424.0,45712887808.0,Z_SK0AMV20190618.fde
2019-06-18,09:42:59,43312.1015625,5336279552.0,47887372288.0,Z_SK0AMV20190618.fde
2019-06-18,09:43:59,43323.1015625,5566061568.0,49980403712.0,Z_SK0AMV20190618.fde
2019-06-18,09:44:59,43329.80078125,5770753536.0,51820785664.0,Z_SK0AMV20190618.fde
2019-06-18,09:45:59,43323.40234375,5973386240.0,53639856128.0,Z_SK0AMV20190618.fde
2019-06-18,09:46:59,43301.19921875,6183783936.0,55573155840.0,Z_SK0AMV20190618.fde
2019-06-18,09:47:59,43199.19921875,6515491328.0,58572849152.0,Z_SK0AMV20190618.fde
2019-06-18,09:48:59,43186.40234375,6862598144.0,61764612096.0,Z_SK0AMV20190618.fde
2019-06-18,09:49:59,43238.19921875,7150627840.0,64433717248.0,Z_SK0AMV20190618.fde
2019-06-18,09:50:59,43234.5,7371977728.0,66511192064.0,Z_SK0AMV20190618.fde
2019-06-18,09:51:59,43225.40234375,7588938240.0,68491358208.0,Z_SK0AMV20190618.fde
2019-06-18,09:52:59,43221.5,7805198336.0,70479708160.0,Z_SK0AMV20190618.fde
2019-06-18,09:53:59,43210.30078125,8010999808.0,72371232768.0,Z_SK0AMV20190618.fde
2019-06-18,09:54:59,43125.6015625,8337019392.0,75250278400.0,Z_SK0AMV20190618.fde
2019-06-18,09:55:59,43171.19921875,8647169024.0,78221705216.0,Z_SK0AMV20190618.fde
2019-06-18,09:56:59,43237.40234375,8886194176.0,80567156736.0,Z_SK0AMV20190618.fde
2019-06-18,09:57:59,43282.90234375,9100445696.0,82591195136.0,Z_SK0AMV20190618.fde
2019-06-18,09:58:59,43290.5,9289026560.0,84329455616.0,Z_SK0AMV20190618.fde
2019-06-18,09:59:59,43278.19921875,9455666176.0,85919719424.0,Z_SK0AMV20190618.fde
2019-06-18,10:00:59,43253.69921875,9610134528.0,87394091008.0,Z_SK0AMV20190618.fde
2019-06-18,10:01:59,43241.90234375,9753945088.0,88760827904.0,Z_SK0AMV20190618.fde
2019-06-18,10:02:59,43220.90234375,9929715712.0,90455228416.0,Z_SK0AMV20190618.fde
2019-06-18,10:03:59,43271.6015625,10122019840.0,92372983808.0,Z_SK0AMV20190618.fde
2019-06-18,10:04:59,43316.90234375,10324487168.0,94316609536.0,Z_SK0AMV20190618.fde
2019-06-18,10:05:59,43307.5,10517082112.0,96156377088.0,Z_SK0AMV20190618.fde
2019-06-18,10:06:59,43299.19921875,10677414912.0,97653268480.0,Z_SK0AMV20190618.fde
2019-06-18,10:07:59,43290.0,10803745792.0,98907832320.0,Z_SK0AMV20190618.fde
2019-06-18,10:08:59,43275.40234375,10927626240.0,100142915584.0,Z_SK0AMV20190618.fde
2019-06-18,10:09:59,43274.0,11049906176.0,101304860672.0,Z_SK0AMV20190618.fde
2019-06-18,10:10:59,43272.30078125,11187036160.0,102615130112.0,Z_SK0AMV20190618.fde
2019-06-18,10:11:59,43297.40234375,11317317632.0,103875977216.0,Z_SK0AMV20190618.fde
2019-06-18,10:12:59,43310.6015625,11455629312.0,105227608064.0,Z_SK0AMV20190618.fde
2019-06-18,10:13:59,43272.0,11598712832.0,106651082752.0,Z_SK0AMV20190618.fde
2019-06-18,10:14:59,43236.80078125,11742031872.0,108068085760.0,Z_SK0AMV20190618.fde
2019-06-18,10:15:59,43223.1015625,11861240832.0,109223944192.0,Z_SK0AMV20190618.fde
2019-06-18,10:16:59,43215.90234375,11970314240.0,110253973504.0,Z_SK0AMV20190618.fde
2019-06-18,10:17:59,43203.0,12086609920.0,111358410752.0,Z_SK0AMV20190618.fde
2019-06-18,10:18:59,43196.5,12201268224.0,112446406656.0,Z_SK0AMV20190618.fde
2019-06-18,10:19:59,43188.40234375,12317409280.0,113545404416.0,Z_SK0AMV20190618.fde
2019-06-18,10:20:59,43194.40234375,12439436288.0,114790367232.0,Z_SK0AMV20190618.fde
2019-06-18,10:21:59,43210.1015625,12564174848.0,116035829760.0,Z_SK0AMV20190618.fde
2019-06-18,10:22:59,43209.80078125,12690827264.0,117272600576.0,Z_SK0AMV20190618.fde
2019-06-18,10:23:59,43256.5,12853204992.0,118951100416.0,Z_SK0AMV20190618.fde
2019-06-18,10:24:59,43299.6015625,13030307840.0,120647352320.0,Z_SK0AMV20190618.fde
2019-06-18,10:25:59,43302.30078125,13196347392.0,122265255936.0,Z_SK0AMV20190618.fde
2019-06-18,10:26:59,43272.19921875,13340932096.0,123698364416.0,Z_SK0AMV20190618.fde
2019-06-18,10:27:59,43260.5,13445809152.0,124766937088.0,Z_SK0AMV20190618.fde
2019-06-18,10:28:59,43250.40234375,13551610880.0,125784023040.0,Z_SK0AMV20190618.fde
2019-06-18,10:29:59,43241.6015625,13653879808.0,126836285440.0,Z_SK0AMV20190618.fde
2019-06-18,10:30:59,43216.19921875,13766405120.0,127971991552.0,Z_SK0AMV20190618.fde
2019-06-18,10:31:59,43195.1015625,13873570816.0,129073790976.0,Z_SK0AMV20190618.fde
2019-06-18,10:32:59,43184.30078125,13986690048.0,130160967680.0,Z_SK0AMV20190618.fde
2019-06-18,10:33:59,43171.5,14100889600.0,131238035456.0,Z_SK0AMV20190618.fde
2019-06-18,10:34:59,43163.80078125,14225622016.0,132375363584.0,Z_SK0AMV20190618.fde
2019-06-18,10:35:59,43141.80078125,14349197312.0,133570084864.0,Z_SK0AMV20190618.fde
2019-06-18,10:36:59,43137.90234375,14472658944.0,134732652544.0,Z_SK0AMV20190618.fde
2019-06-18,10:37:59,43173.80078125,14621218816.0,136259477504.0,Z_SK0AMV20190618.fde
2019-06-18,10:38:59,43175.80078125,14754445312.0,137551183872.0,Z_SK0AMV20190618.fde
2019-06-18,10:39:59,43171.30078125,14865563648.0,138646208512.0,Z_SK0AMV20190618.fde
2019-06-18,10:40:59,43189.80078125,14966414336.0,139677401088.0,Z_SK0AMV20190618.fde
2019-06-18,10:41:59,43224.19921875,15104870400.0,140995067904.0,Z_SK0AMV20190618.fde
2019-06-18,10:42:59,43268.5,15257443328.0,142512177152.0,Z_SK0AMV20190618.fde
2019-06-18,10:43:59,43275.19921875,15406486528.0,143939813376.0,Z_SK0AMV20190618.fde
2019-06-18,10:44:59,43263.6015625,15532575744.0,145176494080.0,Z_SK0AMV20190618.fde
2019-06-18,10:45:59,43277.6015625,15658436608.0,146429313024.0,Z_SK0AMV20190618.fde
2019-06-18,10:46:59,43274.19921875,15776073728.0,147655409664.0,Z_SK0AMV20190618.fde
2019-06-18,10:47:59,43272.5,15899525120.0,148898299904.0,Z_SK0AMV20190618.fde
2019-06-18,10:48:59,43276.1015625,16012831744.0,150072442880.0,Z_SK0AMV20190618.fde
2019-06-18,10:49:59,43293.5,16142077952.0,151373955072.0,Z_SK0AMV20190618.fde
2019-06-18,10:50:59,43393.1015625,16410070016.0,154011336704.0,Z_SK0AMV20190618.fde
2019-06-18,10:51:59,43406.0,16654134272.0,156569321472.0,Z_SK0AMV20190618.fde
2019-06-18,10:52:59,43390.6015625,16832532480.0,158484529152.0,Z_SK0AMV20190618.fde
2019-06-18,10:53:59,43329.19921875,16994865152.0,160092143616.0,Z_SK0AMV20190618.fde
