date,ts_code,industry_name,lead_stock,close_price,pct_change,industry_index,company_num,pct_change_stock,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260820,886015.TI,创新药,三元基因,24.76,4.46,1364.22,277,29.97,633.0,581.0,52.0,510660,创新药ETF
20260820,885927.TI,CRO概念,近岸蛋白,67.49,5.37,1049.39,77,20.0,270.0,239.0,31.0,510660,创新药ETF
20260820,885530.TI,黄金概念,深中华A,6.46,2.13,3728.56,82,10.05,314.0,286.0,27.0,512400,有色ETF
20260820,885736.TI,无人驾驶,万隆光电,32.27,1.18,2756.15,409,20.01,773.0,751.0,21.0,515030,新能源车ETF
20260820,886019.TI,AIGC概念,金域医学,30.76,1.22,1920.62,293,10.01,351.0,330.0,21.0,159381,创业板人工智能ETF
20260820,885934.TI,元宇宙,科森科技,16.95,1.45,1728.05,181,9.99,220.0,209.0,10.0,159869,游戏ETF
20260820,886051.TI,减肥药,优宁维,34.06,4.7,1512.12,66,20.01,221.0,211.0,10.0,510660,创新药ETF
20260820,885876.TI,网红经济,ST西王,1.87,1.1,1379.41,118,6.25,83.0,74.0,8.0,512980,传媒ETF
20260820,885866.TI,数字货币,翠微股份,9.23,1.57,1843.7,91,8.33,89.0,80.0,8.0,515230,软件ETF
20260820,885923.TI,鸿蒙概念,塞力医疗,17.3,1.05,1686.89,259,9.98,192.0,186.0,6.0,515230,软件ETF
20260820,885494.TI,一带一路,华大基因,43.78,1.0,2274.07,791,16.44,886.0,882.0,4.0,510300,沪深300ETF
20260820,885733.TI,航运概念,凤凰航运,4.41,1.12,1662.36,86,9.97,73.0,69.0,4.0,510300,沪深300ETF
20260820,885757.TI,区块链,华大基因,43.78,1.22,1405.74,261,16.44,276.0,272.0,4.0,515230,软件ETF
20260820,885603.TI,网络游戏,ST恒信,3.11,1.33,1512.92,66,6.87,87.0,82.0,4.0,159869,游戏ETF
20260820,885956.TI,智慧政务,罗普特,15.41,1.01,1331.28,219,11.02,161.0,158.0,2.0,515230,软件ETF
20260820,886031.TI,ChatGPT概念,亿嘉和,26.07,1.12,1684.82,139,10.0,177.0,174.0,2.0,159381,创业板人工智能ETF
20260820,886041.TI,数据要素,华大基因,43.78,1.14,1136.71,397,16.44,315.0,313.0,2.0,515230,软件ETF
20260820,886008.TI,减速器,斯菱智驱,84.03,0.45,1774.73,139,11.4,123.0,122.0,1.0,562500,机器人ETF
20260820,885947.TI,DRG/DIP,塞力医疗,17.3,2.63,915.13,22,9.98,13.0,11.0,1.0,159929,医药ETF
20260820,886000.TI,一体化压铸,宜安科技,15.19,1.07,1170.21,54,7.65,37.0,37.0,0.0,515030,新能源车ETF
20260820,885780.TI,啤酒概念,红棉股份,3.53,1.08,1486.36,29,9.97,18.0,19.0,0.0,512690,白酒ETF
20260820,885874.TI,云游戏,禾盛新材,65.59,1.32,1449.71,27,5.08,39.0,38.0,0.0,159869,游戏ETF
20260820,886038.TI,超导概念,京源环保,9.07,1.54,2378.49,32,9.28,83.0,83.0,0.0,561380,电网设备ETF
20260820,885462.TI,乳业,金健米业,8.6,0.85,2023.62,35,9.97,31.0,33.0,-1.0,510150,消费ETF
20260820,885456.TI,互联网金融,宝鼎科技,57.04,1.3,5582.24,215,10.01,160.0,161.0,-1.0,512880,证券ETF
20260820,885878.TI,HJT电池,宇邦新材,23.3,1.3,2931.09,67,8.22,98.0,99.0,-1.0,516290,光伏ETF
20260820,885982.TI,华为欧拉,ST创意,5.19,0.83,1363.22,47,5.49,44.0,46.0,-2.0,515230,软件ETF
20260820,885980.TI,华为鲲鹏,ST创意,5.19,0.97,1280.17,175,5.49,133.0,135.0,-2.0,515230,软件ETF
20260820,885951.TI,预制菜,大东方,4.24,1.19,1021.03,101,10.13,53.0,55.0,-2.0,510150,消费ETF
20260820,885497.TI,旅游概念,京投发展,10.65,1.68,2585.75,151,10.02,89.0,92.0,-2.0,510150,消费ETF
20260820,885819.TI,电力物联网,三晖电气,18.6,0.85,1922.03,85,6.04,48.0,52.0,-3.0,561380,电网设备ETF
20260820,885362.TI,云计算,郑中设计,13.32,0.98,3610.19,223,9.99,307.0,310.0,-3.0,515230,软件ETF
20260820,885999.TI,汽车热管理,长盈通,149.5,0.71,1938.31,142,18.41,122.0,127.0,-4.0,515030,新能源车ETF
20260820,886058.TI,华为昇腾,科思科技,30.46,0.85,1440.83,105,8.94,80.0,84.0,-4.0,515230,软件ETF
20260820,886054.TI,光刻机,腾景科技,176.28,0.91,2563.04,51,8.9,174.0,179.0,-4.0,588710,科创半导体设备ETF
20260820,885459.TI,网络安全,罗普特,15.41,1.2,5145.87,195,11.02,271.0,277.0,-6.0,515230,软件ETF
20260820,886076.TI,军工信息化,诺唯赞,25.52,0.82,1529.05,114,19.98,57.0,65.0,-7.0,512660,军工ETF
20260820,886013.TI,信创,罗普特,15.41,1.03,1885.79,303,11.02,323.0,331.0,-7.0,515230,软件ETF
20260820,886050.TI,算力租赁,京源环保,9.07,0.84,1349.7,185,9.28,306.0,315.0,-9.0,515230,软件ETF
20260820,885709.TI,虚拟现实,达瑞电子,60.0,1.71,960.49,288,12.74,462.0,473.0,-11.0,159869,游戏ETF
20260820,885884.TI,航空发动机,铂力特,106.68,-0.26,3033.46,98,8.95,120.0,133.0,-12.0,512660,军工ETF
20260820,886006.TI,钙钛矿电池,联得装备,32.21,1.29,1067.98,91,12.31,160.0,172.0,-12.0,516290,光伏ETF
20260820,885775.TI,燃料电池,德创环保,11.0,0.69,1916.08,213,10.0,214.0,228.0,-13.0,516160,新能源ETF
20260820,885864.TI,光刻胶,芯源微,367.59,0.22,4954.54,79,6.64,142.0,157.0,-14.0,588710,科创半导体设备ETF
20260820,885914.TI,煤炭概念,速达股份,36.27,0.23,2276.11,90,10.01,106.0,121.0,-14.0,515220,煤炭ETF
20260820,885930.TI,工业母机,万讯自控,9.91,0.95,1875.79,115,16.73,132.0,147.0,-14.0,159638,高端装备ETF
20260820,885919.TI,碳中和,镇海股份,14.06,0.99,1859.47,276,10.02,212.0,230.0,-17.0,516160,新能源ETF
20260820,885928.TI,钠离子电池,联得装备,32.21,0.21,1224.87,143,12.31,216.0,234.0,-18.0,516160,新能源ETF
20260820,885343.TI,稀土永磁,宇晶股份,35.33,0.22,3517.33,65,7.94,122.0,141.0,-18.0,512400,有色ETF
20260820,885566.TI,大飞机,铂力特,106.68,0.26,3458.79,154,8.95,140.0,159.0,-18.0,512660,军工ETF
20260820,886067.TI,低空经济,华曙高科,103.25,0.97,1984.69,498,20.0,546.0,567.0,-21.0,515030,新能源车ETF
20260820,886037.TI,6G概念,中京电子,15.29,0.32,2360.16,98,10.0,323.0,348.0,-25.0,515880,通信ETF
20260820,885426.TI,海工装备,长盈通,149.5,0.56,3414.16,273,18.41,364.0,391.0,-26.0,159638,高端装备ETF
20260820,885461.TI,充电桩,胜蓝股份,145.38,0.91,6121.44,389,10.08,451.0,477.0,-26.0,516160,新能源ETF
20260820,885425.TI,特高压,长盈通,149.5,0.68,4839.02,133,18.41,282.0,309.0,-27.0,561380,电网设备ETF
20260820,885311.TI,智能电网,正泰电器,26.28,0.91,3668.43,277,10.0,366.0,394.0,-27.0,561380,电网设备ETF
20260820,885743.TI,军民融合,中京电子,15.29,0.2,1442.46,245,10.0,168.0,197.0,-28.0,512660,军工ETF
20260820,885823.TI,氢能源,万讯自控,9.91,0.67,2550.93,400,16.73,463.0,492.0,-28.0,516160,新能源ETF
20260820,886044.TI,液冷服务器,达瑞电子,60.0,0.87,2129.58,229,12.74,708.0,736.0,-28.0,515230,软件ETF
20260820,885908.TI,第三代半导体,宇环数控,30.67,0.36,2513.87,180,10.01,579.0,609.0,-29.0,512480,半导体ETF
20260820,886069.TI,人形机器人,思瑞浦,309.94,0.67,2314.65,464,15.3,794.0,825.0,-30.0,562500,机器人ETF
20260820,885806.TI,华为概念,悦康药业,15.49,1.22,3343.83,1003,19.98,1714.0,1747.0,-32.0,515230,软件ETF
20260820,886004.TI,虚拟电厂,正泰电器,26.28,0.9,1462.39,157,10.0,135.0,168.0,-33.0,561380,电网设备ETF
20260820,885427.TI,高端装备,华曙高科,103.25,0.65,3166.58,394,20.0,484.0,519.0,-34.0,159638,高端装备ETF
20260820,885945.TI,汽车芯片,思瑞浦,309.94,0.95,1297.19,144,15.3,544.0,580.0,-36.0,512480,半导体ETF
20260820,885728.TI,人工智能,悦康药业,15.49,1.47,1262.15,1083,19.98,1307.0,1344.0,-37.0,159381,创业板人工智能ETF
20260820,885574.TI,卫星导航,日海智能,8.78,0.5,4295.37,280,10.03,434.0,473.0,-38.0,515880,通信ETF
20260820,885936.TI,绿色电力,正泰电器,26.28,0.73,1128.57,427,10.0,450.0,488.0,-38.0,516160,新能源ETF
20260820,885564.TI,无人机,思瑞浦,309.94,0.9,2893.02,464,15.3,535.0,575.0,-39.0,512660,军工ETF
20260820,885517.TI,机器人概念,华大智造,69.11,1.09,3778.57,1218,20.0,1517.0,1556.0,-39.0,562500,机器人ETF
20260820,886032.TI,固态电池,新开源,15.98,0.66,1381.75,296,19.97,497.0,543.0,-46.0,516160,新能源ETF
20260820,886021.TI,国企改革,百克生物,18.71,1.02,1374.78,2936,20.01,1708.0,1755.0,-46.0,510300,沪深300ETF
20260820,885556.TI,5G,万隆光电,32.27,1.48,6186.51,455,20.01,1454.0,1503.0,-48.0,515880,通信ETF
20260820,885997.TI,比亚迪概念,达瑞电子,60.0,0.78,1838.17,684,12.74,864.0,919.0,-55.0,515030,新能源车ETF
20260820,885641.TI,风电,中电电机,21.2,0.42,1232.96,443,10.02,511.0,568.0,-57.0,516160,新能源ETF
20260820,886042.TI,存储芯片,阿莱德,40.2,0.25,2593.66,201,11.05,1124.0,1189.0,-64.0,512480,半导体ETF
20260820,885700.TI,军工,长盈通,149.5,0.53,2223.28,607,18.41,698.0,768.0,-69.0,512660,军工ETF
