date,ts_code,industry_name,lead_stock,close_price,pct_change,industry_index,company_num,pct_change_stock,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260828,885530.TI,黄金概念,福达合金,62.18,1.46,3961.28,83,9.99,306.0,290.0,15.0,512400,有色ETF
20260828,885951.TI,预制菜,国光连锁,13.37,1.55,1050.93,101,10.04,63.0,58.0,5.0,510150,消费ETF
20260828,885733.TI,航运概念,海通发展,12.68,1.01,1701.75,86,6.02,69.0,65.0,4.0,510300,沪深300ETF
20260828,885914.TI,煤炭概念,赤天化,4.58,1.22,2402.97,90,10.1,132.0,128.0,4.0,515220,煤炭ETF
20260828,885462.TI,乳业,金健米业,11.77,1.69,2093.83,35,9.18,36.0,32.0,4.0,510150,消费ETF
20260828,885780.TI,啤酒概念,好想你,10.71,1.41,1505.77,29,3.98,18.0,15.0,3.0,512690,白酒ETF
20260828,885876.TI,网红经济,黑芝麻,5.67,1.39,1404.46,118,10.1,85.0,83.0,1.0,512980,传媒ETF
20260828,885947.TI,DRG/DIP,塞力医疗,17.08,0.34,899.25,22,4.08,12.0,12.0,0.0,159929,医药ETF
20260828,885497.TI,旅游概念,ST美晨,2.21,0.81,2666.83,151,9.95,100.0,100.0,0.0,510150,消费ETF
20260828,885878.TI,HJT电池,金辰股份,31.9,0.3,3004.29,68,10.0,100.0,103.0,-3.0,516290,光伏ETF
20260828,886031.TI,ChatGPT概念,鼎捷数智,37.45,0.83,1714.21,139,19.99,228.0,232.0,-3.0,159381,创业板人工智能ETF
20260828,885874.TI,云游戏,新媒股份,34.1,-0.19,1444.52,27,2.19,44.0,50.0,-5.0,159869,游戏ETF
20260828,886000.TI,一体化压铸,宜安科技,17.79,-0.22,1200.4,54,3.37,45.0,52.0,-6.0,515030,新能源车ETF
20260828,885819.TI,电力物联网,林洋能源,6.09,0.06,1936.74,85,9.93,64.0,70.0,-6.0,561380,电网设备ETF
20260828,886076.TI,军工信息化,国睿科技,28.97,0.03,1545.96,114,6.12,54.0,61.0,-7.0,512660,军工ETF
20260828,885982.TI,华为欧拉,麒麟信安,38.04,0.57,1381.35,47,20.0,46.0,54.0,-7.0,515230,软件ETF
20260828,885743.TI,军民融合,*ST英飞,6.65,0.08,1482.32,245,9.02,186.0,195.0,-9.0,512660,军工ETF
20260828,885603.TI,网络游戏,天娱数科,7.85,0.35,1520.44,66,9.94,79.0,89.0,-10.0,159869,游戏ETF
20260828,885343.TI,稀土永磁,万朗磁塑,53.49,-0.24,3577.36,65,5.25,101.0,117.0,-15.0,512400,有色ETF
20260828,886054.TI,光刻机,赛微电子,40.4,-1.95,2596.77,52,9.01,164.0,180.0,-16.0,588710,科创半导体设备ETF
20260828,885864.TI,光刻胶,湖北宜化,13.13,-0.95,4931.06,79,4.46,125.0,141.0,-16.0,588710,科创半导体设备ETF
20260828,885884.TI,航空发动机,荣亿精密,12.18,0.06,3108.4,98,12.99,113.0,130.0,-16.0,512660,军工ETF
20260828,886058.TI,华为昇腾,深圳华强,24.85,-0.22,1447.95,105,10.0,99.0,120.0,-20.0,515230,软件ETF
20260828,886038.TI,超导概念,宇邦新材,24.97,0.0,2486.71,32,7.35,111.0,133.0,-22.0,561380,电网设备ETF
20260828,885956.TI,智慧政务,天融信,6.93,0.39,1361.2,220,10.0,203.0,226.0,-22.0,515230,软件ETF
20260828,885927.TI,CRO概念,中哲精化,6.28,-2.04,980.82,77,3.29,87.0,111.0,-23.0,510660,创新药ETF
20260828,885999.TI,汽车热管理,荣亿精密,12.18,-0.62,1992.06,143,12.99,123.0,146.0,-23.0,515030,新能源车ETF
20260828,885456.TI,互联网金融,星网锐捷,36.69,0.3,5823.38,215,10.02,241.0,268.0,-26.0,512880,证券ETF
20260828,885980.TI,华为鲲鹏,麒麟信安,38.04,0.43,1305.39,175,20.0,172.0,199.0,-26.0,515230,软件ETF
20260828,885930.TI,工业母机,合锻智能,27.65,-0.86,1905.69,116,9.98,135.0,162.0,-27.0,159638,高端装备ETF
20260828,886008.TI,减速器,运机集团,28.46,-0.5,1797.61,139,10.01,99.0,127.0,-27.0,562500,机器人ETF
20260828,886006.TI,钙钛矿电池,金辰股份,31.9,-0.08,1091.62,92,10.0,152.0,179.0,-27.0,516290,光伏ETF
20260828,885566.TI,大飞机,昊华科技,53.31,0.28,3560.75,154,10.01,146.0,173.0,-27.0,512660,军工ETF
20260828,886051.TI,减肥药,冀衡医药,6.24,-1.63,1425.43,66,10.05,65.0,94.0,-28.0,510660,创新药ETF
20260828,885866.TI,数字货币,星网锐捷,36.69,-0.09,1950.1,91,10.02,112.0,141.0,-28.0,515230,软件ETF
20260828,885928.TI,钠离子电池,中欣氟材,18.87,0.16,1257.85,143,10.03,236.0,266.0,-29.0,516160,新能源ETF
20260828,886004.TI,虚拟电厂,国晟科技,10.36,0.14,1487.64,157,9.98,145.0,176.0,-30.0,561380,电网设备ETF
20260828,886019.TI,AIGC概念,鼎捷数智,37.45,0.59,1937.41,293,19.99,381.0,415.0,-34.0,159381,创业板人工智能ETF
20260828,885923.TI,鸿蒙概念,星网锐捷,36.69,0.42,1725.79,260,10.02,253.0,291.0,-38.0,515230,软件ETF
20260828,885934.TI,元宇宙,鸿博股份,12.29,0.09,1754.45,181,10.03,204.0,245.0,-41.0,159869,游戏ETF
20260828,885775.TI,燃料电池,潞化科技,2.94,0.08,1958.72,213,10.11,249.0,292.0,-42.0,516160,新能源ETF
20260828,885757.TI,区块链,鸿博股份,12.29,0.29,1443.76,261,10.03,298.0,342.0,-44.0,515230,软件ETF
20260828,885362.TI,云计算,麒麟信安,38.04,0.2,3665.11,223,20.0,369.0,414.0,-45.0,515230,软件ETF
20260828,886013.TI,信创,麒麟信安,38.04,0.28,1934.44,303,20.0,394.0,447.0,-53.0,515230,软件ETF
20260828,885919.TI,碳中和,昊华科技,53.31,0.45,1912.71,276,10.01,234.0,288.0,-53.0,516160,新能源ETF
20260828,886041.TI,数据要素,鼎捷数智,37.45,0.3,1156.43,397,19.99,366.0,421.0,-55.0,515230,软件ETF
20260828,886050.TI,算力租赁,鸿博股份,12.29,-0.09,1374.98,186,10.03,317.0,373.0,-56.0,515230,软件ETF
20260828,885936.TI,绿色电力,冠农股份,11.77,0.15,1154.3,427,10.0,429.0,489.0,-59.0,516160,新能源ETF
20260828,885823.TI,氢能源,肯特股份,57.5,0.34,2624.49,402,14.09,485.0,547.0,-62.0,516160,新能源ETF
20260828,886015.TI,创新药,先达股份,6.33,-1.09,1304.8,278,10.09,229.0,294.0,-65.0,510660,创新药ETF
20260828,885461.TI,充电桩,立方控股,19.3,-0.09,6256.62,389,12.28,506.0,572.0,-66.0,516160,新能源ETF
20260828,886067.TI,低空经济,顺景科技,5.37,0.09,2028.09,501,10.04,550.0,621.0,-70.0,515030,新能源车ETF
20260828,885574.TI,卫星导航,肯特股份,57.5,-0.38,4384.21,280,14.09,428.0,499.0,-71.0,515880,通信ETF
20260828,885427.TI,高端装备,厦工股份,4.46,-0.2,3235.93,398,10.12,488.0,560.0,-71.0,159638,高端装备ETF
20260828,885564.TI,无人机,灿瑞科技,42.96,-0.15,2957.68,465,10.89,548.0,620.0,-71.0,512660,军工ETF
20260828,885736.TI,无人驾驶,顺景科技,5.37,-0.33,2798.41,408,10.04,819.0,894.0,-74.0,515030,新能源车ETF
20260828,885459.TI,网络安全,麒麟信安,38.04,0.2,5259.39,195,20.0,334.0,408.0,-74.0,515230,软件ETF
20260828,886037.TI,6G概念,深圳华强,24.85,-0.98,2421.74,98,10.0,342.0,420.0,-77.0,515880,通信ETF
20260828,886032.TI,固态电池,中欣氟材,18.87,-0.19,1415.87,297,10.03,568.0,645.0,-77.0,516160,新能源ETF
20260828,885425.TI,特高压,沃特股份,26.4,-0.29,4950.97,132,10.0,331.0,416.0,-84.0,561380,电网设备ETF
20260828,885709.TI,虚拟现实,竞业达,15.03,-0.27,975.64,288,10.03,490.0,576.0,-85.0,159869,游戏ETF
20260828,885426.TI,海工装备,肯特股份,57.5,-0.08,3493.85,273,14.09,415.0,504.0,-89.0,159638,高端装备ETF
20260828,885908.TI,第三代半导体,深圳华强,24.85,-1.14,2557.1,180,10.0,537.0,631.0,-94.0,512480,半导体ETF
20260828,885494.TI,一带一路,荣亿精密,12.18,0.54,2341.3,791,12.99,933.0,1027.0,-94.0,510300,沪深300ETF
20260828,886021.TI,国企改革,厦工股份,4.46,0.73,1414.27,2938,10.12,1707.0,1807.0,-99.0,510300,沪深300ETF
20260828,885641.TI,风电,肯特股份,57.5,0.0,1263.73,443,14.09,605.0,706.0,-101.0,516160,新能源ETF
20260828,885311.TI,智能电网,麒麟信安,38.04,-0.13,3726.72,277,20.0,452.0,569.0,-116.0,561380,电网设备ETF
20260828,885945.TI,汽车芯片,英集芯,29.54,-1.11,1319.23,143,19.98,452.0,569.0,-117.0,512480,半导体ETF
20260828,886042.TI,存储芯片,麦捷科技,20.91,-1.44,2632.18,203,10.11,1091.0,1225.0,-134.0,512480,半导体ETF
20260828,886078.TI,商业航天,麒麟信安,38.04,-0.12,2112.0,504,20.0,863.0,997.0,-134.0,159206,卫星ETF
20260828,885997.TI,比亚迪概念,富恒新材,6.99,-0.28,1883.46,686,23.94,914.0,1056.0,-142.0,515030,新能源车ETF
20260828,885700.TI,军工,肯特股份,57.5,-0.01,2280.71,607,14.09,742.0,886.0,-143.0,512660,军工ETF
20260828,886044.TI,液冷服务器,荣亿精密,12.18,-0.97,2208.82,231,12.99,829.0,986.0,-156.0,515230,软件ETF
20260828,885531.TI,光伏概念,潞化科技,2.94,-0.09,4276.86,601,10.11,985.0,1147.0,-161.0,516290,光伏ETF
20260828,885921.TI,储能,迪尔化工,10.75,-0.14,2439.17,899,15.22,1226.0,1406.0,-179.0,516160,新能源ETF
20260828,885728.TI,人工智能,鼎捷数智,37.45,0.07,1277.26,1083,19.99,1231.0,1420.0,-188.0,159381,创业板人工智能ETF
20260828,886069.TI,人形机器人,麒麟信安,38.04,-0.62,2349.4,465,20.0,765.0,956.0,-191.0,562500,机器人ETF
20260828,885556.TI,5G,德科立,176.2,-0.53,6361.38,454,10.41,1676.0,1912.0,-235.0,515880,通信ETF
20260828,885431.TI,新能源汽车,富恒新材,6.99,-0.2,4542.77,1068,23.94,1646.0,1902.0,-256.0,515030,新能源车ETF
20260828,885806.TI,华为概念,麒麟信安,38.04,-0.2,3413.25,1004,20.0,1823.0,2082.0,-259.0,515230,软件ETF
20260828,885517.TI,机器人概念,富恒新材,6.99,-0.22,3843.83,1222,23.94,1516.0,1800.0,-283.0,562500,机器人ETF
